1499 291.9 268.2 270.2 233.9 258.2 242.0 249.6 205.1 263.6 220.3 
1249 37.06 35.02 39.59 45.18 39.12 37.03 37.56 38.53 40.54 41.24 
1002 2.171 2.015 2.047 2.114 2.159 2.826 2.992 2.341 2.391 2.618 
1743 903.3 916.8 964.6 902.3 876.1 931.2 872.9 951.6 890.1
