#lab INRiM MiCb 30mK
#hv keithley6487
#s CNTArO2Etching_N1new
#t 
#d 0.5
#V 70
#
#Time	Temp	Current
# s	K	pA	
375.014370	3.353342	20308.980000
380.014469	3.353139	20245.750000
385.014696	3.351727	20265.950000
390.016110	3.350361	20246.900000
395.015455	3.352060	20286.810000
400.016316	3.351009	20315.460000
405.015849	3.348525	20290.600000
410.015369	3.350018	20282.370000
415.015533	3.350222	20254.630000
420.015501	3.349297	20342.990000
425.016937	3.349191	20258.600000
430.018053	3.347901	20292.750000
435.017471	3.347548	20280.680000
440.018806	3.349807	20294.020000
445.018690	3.349710	20327.030000
450.018647	3.346588	20266.520000
455.018573	3.347067	20310.350000
460.018789	3.348813	20318.830000
465.019136	3.345513	20340.820000
470.018496	3.345526	20344.640000
475.018851	3.343242	20380.010000
480.018809	3.346853	20318.110000
485.018729	3.345195	20303.640000
490.018372	3.344384	20304.030000
495.018686	3.346783	20298.830000
500.018410	3.344433	20307.020000
505.019351	3.343467	20314.140000
510.019761	3.343783	20212.660000
515.021195	3.342946	20291.960000
520.020810	3.342127	20300.200000
525.022018	3.342284	20278.320000
530.021522	3.342738	20308.470000
535.021607	3.340421	20334.300000
540.021526	3.341749	20236.210000
545.021555	3.344344	20265.310000
550.022603	3.343332	20289.770000
555.023537	3.340041	20158.530000
560.024749	3.341267	20229.780000
565.024731	3.340346	20303.870000
570.024375	3.341790	20262.030000
575.025201	3.341309	20340.010000
580.026345	3.340106	20340.120000
585.026937	3.339160	20190.120000
590.026733	3.339902	20350.110000
595.027736	3.339929	20367.490000
600.027967	3.339624	20298.340000
605.029120	3.337912	20346.380000
610.028697	3.338985	20190.180000
615.030275	3.336627	20379.990000
620.029432	3.335201	20278.790000
625.029631	3.337256	20273.020000
630.029826	3.337679	20290.190000
635.030936	3.337113	20194.690000
640.031983	3.338941	20335.350000
645.031996	3.335536	20228.020000
650.033204	3.335525	20390.920000
655.033494	3.337144	20315.690000
660.034118	3.337003	20298.280000
665.033575	3.335065	20476.050000
670.034770	3.333031	20239.470000
675.034431	3.334959	20443.620000
680.034390	3.333984	20217.490000
685.035759	3.331763	20397.410000
690.035433	3.332603	20294.320000
695.035663	3.334145	20391.910000
700.036932	3.333238	20310.310000
705.038007	3.332616	20318.810000
710.038377	3.333655	20238.320000
715.038984	3.333478	20402.880000
720.040300	3.334942	20285.210000
725.041185	3.333708	20324.460000
730.040621	3.332339	20294.480000
735.041294	3.329702	20264.930000
740.040466	3.332194	20430.570000
745.040514	3.329395	20237.860000
750.042293	3.327394	20337.590000
755.042656	3.328292	20334.790000
760.043586	3.330764	20381.830000
765.043755	3.327872	20309.840000
770.043793	3.329403	20375.340000
775.043645	3.332346	20229.960000
780.043561	3.324850	20376.090000
785.043751	3.328645	20243.040000
790.044217	3.330569	20387.560000
795.044089	3.328058	20225.580000
800.043538	3.326272	20229.140000
805.043439	3.326715	20351.480000
810.043402	3.325182	20286.310000
815.043541	3.325760	20353.150000
820.044137	3.323248	20279.710000
825.045030	3.322483	20318.090000
830.044359	3.324859	20319.280000
835.046287	3.321501	20301.850000
840.047194	3.325763	20227.920000
845.047646	3.321042	20315.990000
850.047687	3.321713	20213.670000
855.047723	3.322314	20369.490000
860.049242	3.321951	20150.630000
865.049313	3.323425	20220.230000
870.048955	3.321042	20223.980000
875.048741	3.323610	20362.330000
880.049809	3.322338	20253.600000
885.050983	3.319350	20347.580000
890.050393	3.321016	20275.400000
895.051674	3.317954	20310.740000
900.052694	3.316649	20137.470000
905.053849	3.322016	20358.560000
910.054370	3.318499	20230.360000
915.054825	3.319012	20348.270000
920.055086	3.319277	20265.660000
925.054689	3.318093	20363.790000
930.054399	3.319619	20207.040000
935.055109	3.316875	20393.850000
940.055341	3.316372	20220.590000
945.055864	3.318151	20337.800000
950.055598	3.313852	20324.860000
955.055828	3.319231	20318.700000
960.056316	3.314867	20342.540000
965.056158	3.316621	20324.450000
970.055985	3.315188	20242.690000
975.055554	3.317291	20263.570000
980.056225	3.311432	20387.930000
985.055869	3.313862	20307.980000
990.055402	3.315825	20371.650000
995.055925	3.313931	20303.580000
1000.055933	3.312470	20352.160000
1005.055974	3.314073	20362.430000
1010.055485	3.313405	20360.200000
1015.055431	3.312451	20286.710000
1020.055922	3.315560	20435.680000
1025.055575	3.311638	20316.370000
1030.057022	3.313223	20266.570000
1035.056712	3.312668	20264.720000
1040.056576	3.310789	20239.990000
1045.058249	3.309226	20255.620000
1050.057451	3.310961	20285.200000
1055.057446	3.310780	20242.850000
1060.058001	3.310651	20264.490000
1065.057417	3.309133	20353.420000
1070.059244	3.309339	20258.000000
1075.059934	3.310414	20421.520000
1080.060590	3.309983	20211.440000
1085.060859	3.308956	20303.970000
1090.060614	3.304003	20266.890000
1095.060637	3.305979	20285.530000
1100.062031	3.307136	20200.840000
1105.061436	3.310325	20326.000000
1110.061629	3.306616	20313.730000
1115.061463	3.305237	20259.130000
1120.061466	3.306893	20345.170000
1125.061398	3.305310	20263.760000
1130.062033	3.303587	20235.210000
1135.063244	3.306127	20341.870000
1140.063328	3.306163	20278.050000
1145.063884	3.304248	20357.210000
1150.064052	3.300297	20374.720000
1155.063684	3.306999	20328.550000
1160.065269	3.302132	20300.470000
1165.066135	3.300974	20254.670000
1170.066849	3.301851	20255.110000
1175.067924	3.302085	20189.650000
1180.069116	3.301606	20249.640000
1185.069902	3.303123	20321.230000
1190.071170	3.301304	20239.100000
1195.072257	3.302652	20282.210000
1200.071757	3.302059	20334.370000
1205.071941	3.304041	20259.180000
1210.071871	3.302745	20249.190000
1215.073297	3.299935	20277.860000
1220.072444	3.297859	20288.770000
1225.072429	3.299095	20270.430000
1230.072993	3.297596	20288.950000
1235.072817	3.297479	20330.180000
1240.072810	3.297867	20250.960000
1245.072582	3.297602	20365.230000
1250.072519	3.295691	20328.510000
1255.073250	3.297803	20228.820000
1260.073079	3.297649	20240.330000
1265.072444	3.296434	20369.640000
1270.072365	3.294501	20288.680000
1275.072549	3.296259	20250.030000
1280.074322	3.294314	20327.720000
1285.074046	3.294407	20211.800000
1290.075046	3.294068	20372.300000
1295.075067	3.293984	20303.430000
1300.075063	3.294618	20386.890000
1305.074450	3.296531	20438.350000
1310.075757	3.295398	20284.530000
1315.075814	3.294130	20345.040000
1320.075872	3.295252	20273.690000
1325.076736	3.294728	20333.110000
1330.076823	3.290961	20227.410000
1335.076948	3.290870	20386.710000
1340.077839	3.292060	20307.250000
1345.077730	3.289045	20311.700000
1350.077732	3.293608	20228.960000
1355.079002	3.292615	20317.370000
1360.078960	3.290643	20254.970000
1365.079992	3.291106	20438.140000
1370.079700	3.289719	20216.070000
1375.079718	3.288707	20295.840000
1380.079467	3.288690	20289.530000
1385.079565	3.289786	20352.050000
1390.079632	3.291075	20377.960000
1395.080292	3.286164	20450.700000
1400.079973	3.284790	20380.290000
1405.079532	3.289478	20466.130000
1410.079571	3.286638	20430.260000
1415.081062	3.286868	20403.320000
1420.080888	3.286368	20326.740000
1425.081981	3.283948	20521.400000
1430.081471	3.287781	20440.460000
1435.081763	3.286726	20376.950000
1440.081505	3.284520	20372.650000
1445.082120	3.283174	20421.440000
1450.082613	3.280693	20448.130000
1455.083025	3.282338	20341.330000
1460.083055	3.286057	20388.600000
1465.082414	3.282410	20505.200000
1470.083989	3.283115	20319.000000
1475.085173	3.282515	20432.730000
1480.084977	3.280233	20389.210000
1485.084718	3.283522	20451.140000
1490.084659	3.279470	20431.750000
1495.084540	3.278068	20369.250000
1500.085170	3.280012	20371.130000
1505.085306	3.280369	20481.520000
1510.084602	3.277544	20461.080000
1515.084389	3.277519	20421.230000
1520.084526	3.281674	20394.500000
1525.084566	3.279144	20385.480000
1530.085004	3.277377	20500.950000
1535.084568	3.278525	20446.900000
1540.084583	3.278960	20402.390000
1545.084740	3.277459	20360.090000
1550.085079	3.277185	20465.100000
1555.084418	3.275848	20312.210000
1560.085031	3.273907	20409.000000
1565.084610	3.276533	20439.980000
1570.084851	3.274605	20392.990000
1575.084778	3.278044	20535.730000
1580.084939	3.273998	20391.250000
1585.084823	3.278060	20501.180000
1590.084511	3.275969	20421.070000
1595.085122	3.274537	20452.840000
1600.086114	3.274227	20436.590000
1605.086647	3.276308	20401.580000
1610.086874	3.272717	20366.540000
1615.087119	3.274656	20274.970000
1620.086789	3.276896	20399.400000
1625.088252	3.269830	20397.180000
1630.089149	3.272906	20402.390000
1635.088638	3.273724	20296.120000
1640.089278	3.271708	20386.330000
1645.089101	3.271589	20370.820000
1650.089327	3.273175	20478.440000
1655.088545	3.274145	20397.360000
1660.088446	3.269979	20456.150000
1665.089845	3.271960	20515.700000
1670.089867	3.270763	20338.470000
1675.089709	3.269110	20408.740000
1680.089818	3.267709	20482.860000
1685.090056	3.270821	20355.180000
1690.091167	3.269235	20453.320000
1695.090684	3.267576	20385.620000
1700.091989	3.271022	20411.860000
1705.093281	3.269126	20431.050000
1710.093906	3.264609	20293.580000
1715.093826	3.268643	20406.560000
1720.095073	3.269216	20495.700000
1725.094893	3.265918	20401.780000
1730.095494	3.267669	20428.030000
1735.095392	3.266018	20411.490000
1740.096391	3.265229	20394.120000
1745.096773	3.267149	20497.610000
1750.096611	3.268047	20408.350000
1755.096678	3.263047	20425.430000
1760.096669	3.265410	20508.430000
1765.097034	3.265277	20388.780000
1770.097106	3.264335	20435.670000
1775.096744	3.263075	20426.420000
1780.096908	3.264934	20434.130000
1785.096389	3.263783	20397.070000
1790.097464	3.264275	20381.410000
1795.097579	3.258838	20430.210000
1800.097928	3.263960	20377.240000
1805.097911	3.261734	20431.250000
1810.097545	3.261557	20498.890000
1815.097959	3.264261	20412.550000
1820.097714	3.260043	20436.710000
1825.097541	3.259632	20368.560000
1830.097425	3.261521	20427.090000
1835.097404	3.260978	20398.950000
1840.097841	3.259216	20457.000000
1845.097613	3.261019	20371.120000
1850.097564	3.261150	20504.500000
1855.097960	3.257068	20390.280000
1860.097946	3.257793	20432.130000
1865.099348	3.257682	20369.240000
1870.100110	3.258998	20410.610000
1875.100780	3.256514	20428.980000
1880.102116	3.256362	20392.010000
1885.102860	3.255603	20358.470000
1890.103951	3.255150	20403.950000
1895.103439	3.256669	20313.010000
1900.103813	3.258348	20465.880000
1905.104047	3.254189	20393.840000
1910.103495	3.250707	20470.170000
1915.105031	3.258030	20453.300000
1920.105693	3.254980	20317.940000
1925.106155	3.253501	20515.070000
1930.106090	3.253864	20384.070000
1935.105726	3.256352	20366.560000
1940.105913	3.253155	20331.180000
1945.105991	3.256049	20359.750000
1950.105627	3.251518	20431.700000
1955.105532	3.252878	20344.900000
1960.105793	3.251154	20326.440000
1965.105500	3.253055	20397.100000
1970.107312	3.251484	20385.780000
1975.107336	3.250482	20367.490000
1980.106841	3.252761	20394.080000
1985.106380	3.253077	20364.870000
1990.106961	3.251058	20329.950000
1995.106554	3.251690	20395.430000
2000.106603	3.252925	20394.550000
2005.106997	3.248940	20270.950000
2010.106792	3.252969	20430.170000
2015.106684	3.250061	20361.520000
2020.106723	3.248996	20330.120000
2025.106658	3.247310	20453.870000
2030.106623	3.248145	20331.920000
2035.108184	3.249749	20424.620000
2040.108045	3.246008	20363.850000
2045.108872	3.248115	20353.110000
2050.108568	3.251425	20437.080000
2055.110220	3.245362	20378.610000
2060.110542	3.246927	20325.970000
2065.110561	3.244092	20397.500000
2070.110613	3.245812	20472.730000
2075.111161	3.246783	20402.390000
2080.110884	3.248038	20541.070000
2085.110705	3.245422	20419.320000
2090.111201	3.243968	20409.210000
2095.110434	3.245848	20491.310000
2100.110575	3.247700	20413.000000
2105.110530	3.241970	20495.250000
2110.110679	3.245865	20519.550000
2115.110899	3.247148	20481.820000
2120.111151	3.243100	20478.170000
2125.110681	3.243619	20464.020000
2130.112229	3.245679	20544.580000
2135.112988	3.244058	20396.290000
2140.112642	3.242544	20404.730000
2145.112756	3.245366	20428.770000
2150.112830	3.239109	20414.390000
2155.112766	3.239255	20486.830000
2160.112638	3.241623	20412.290000
2165.113837	3.240111	20434.900000
2170.114313	3.241084	20403.560000
2175.114717	3.238232	20460.990000
2180.114574	3.242162	20455.510000
2185.114774	3.242979	20508.860000
2190.115407	3.238932	20445.870000
2195.117298	3.237386	20458.180000
2200.117802	3.238340	20439.660000
2205.118235	3.237246	20452.220000
2210.118029	3.239779	20429.140000
2215.118548	3.239508	20391.140000
2220.119887	3.236028	20473.710000
2225.119690	3.235639	20485.470000
2230.120976	3.237621	20471.060000
2235.121777	3.238449	20469.450000
2240.123262	3.235669	20528.090000
2245.124229	3.236745	20483.040000
2250.123448	3.238667	20445.540000
2255.123552	3.237611	20410.680000
2260.125334	3.235255	20420.310000
2265.124414	3.238032	20455.000000
2270.125246	3.233812	20422.330000
2275.126069	3.236799	20418.530000
2280.127213	3.236139	20441.240000
2285.127110	3.235441	20438.960000
2290.126576	3.234958	20422.460000
2295.127093	3.236541	20407.090000
2300.126921	3.233424	20445.270000
2305.126386	3.232044	20448.010000
2310.127280	3.231686	20397.890000
2315.126638	3.233958	20403.730000
2320.127834	3.231907	20385.490000
2325.128977	3.231763	20416.620000
2330.129198	3.231597	20422.610000
2335.128786	3.230400	20446.570000
2340.128519	3.231209	20429.540000
2345.129167	3.233325	20438.020000
2350.128518	3.229742	20475.430000
2355.128507	3.228669	20429.780000
2360.128778	3.230185	20423.160000
2365.128395	3.230977	20448.520000
2370.128553	3.230755	20399.130000
2375.128622	3.228957	20401.090000
2380.129570	3.229383	20432.300000
2385.129641	3.226201	20461.790000
2390.130133	3.226668	20501.690000
2395.129440	3.229175	20381.890000
2400.129965	3.225754	20411.520000
2405.129711	3.227333	20402.040000
2410.129935	3.227873	20509.340000
2415.130413	3.228114	20457.860000
2420.131216	3.225104	20447.980000
2425.131318	3.226306	20411.610000
2430.130527	3.227060	20434.590000
2435.131360	3.226175	20390.050000
2440.132718	3.224464	20459.190000
2445.132360	3.226038	20402.300000
2450.132499	3.226573	20399.960000
2455.133073	3.221834	20389.230000
2460.132892	3.224973	20443.440000
2465.132885	3.224149	20399.470000
2470.133165	3.221415	20360.250000
2475.133502	3.222638	20422.150000
2480.134656	3.221413	20389.310000
2485.134570	3.219053	20412.590000
2490.134947	3.222846	20413.300000
2495.135270	3.222021	20428.290000
2500.134740	3.221048	20376.480000
2505.134896	3.220415	20400.000000
2510.134856	3.222453	20405.630000
2515.134812	3.222707	20446.450000
2520.135386	3.218402	20365.650000
2525.135921	3.221528	20356.780000
2530.135630	3.219826	20413.470000
2535.136014	3.218035	20426.870000
2540.135880	3.219214	20424.740000
2545.135786	3.218127	20427.490000
2550.136304	3.218312	20400.260000
2555.135518	3.217842	20380.520000
2560.135957	3.217811	20431.390000
2565.135376	3.219166	20414.270000
2570.135932	3.214910	20402.360000
2575.136292	3.216996	20487.290000
2580.136807	3.220904	20423.490000
2585.137313	3.217250	20399.170000
2590.136788	3.218012	20442.610000
2595.136655	3.215490	20418.120000
2600.136730	3.212826	20379.780000
2605.137345	3.214323	20425.960000
2610.136573	3.214585	20533.070000
2615.136375	3.211443	20454.460000
2620.136841	3.212674	20432.110000
2625.136535	3.213971	20407.790000
2630.136385	3.212114	20508.450000
2635.136374	3.210737	20395.290000
2640.136736	3.211700	20397.540000
2645.136514	3.214476	20467.650000
2650.137895	3.215890	20449.930000
2655.138941	3.211230	20435.590000
2660.139925	3.210743	20459.520000
2665.140326	3.208369	20465.400000
2670.140068	3.210955	20471.930000
2675.141168	3.211297	20460.670000
2680.140641	3.210938	20478.250000
2685.141063	3.211618	20413.670000
2690.141097	3.208097	20483.790000
2695.140514	3.209734	20428.300000
2700.140794	3.208227	20432.870000
2705.142319	3.208564	20428.330000
2710.141806	3.210277	20438.010000
2715.141575	3.207750	20403.230000
2720.142982	3.209525	20422.210000
2725.143379	3.209923	20367.010000
2730.143517	3.207439	20377.610000
2735.144188	3.206075	20501.600000
2740.143854	3.204875	20460.610000
2745.143857	3.205178	20469.380000
2750.143443	3.203329	20533.300000
2755.143943	3.207624	20420.120000
2760.143909	3.203254	20395.900000
2765.144906	3.207958	20470.290000
2770.145961	3.203796	20492.420000
2775.145473	3.204568	20384.290000
2780.145500	3.205772	20458.590000
2785.146712	3.199878	20463.320000
2790.146837	3.202579	20471.360000
2795.147666	3.204295	20444.290000
2800.149034	3.199902	20464.400000
2805.149721	3.199759	20420.380000
2810.151092	3.201361	20498.190000
2815.152227	3.199604	20384.470000
2820.152966	3.198054	20396.170000
2825.152483	3.202456	20419.150000
2830.153943	3.203099	20401.380000
2835.154322	3.200717	20409.540000
2840.154781	3.200393	20405.080000
2845.155833	3.198911	20438.890000
2850.155706	3.200474	20415.260000
2855.156863	3.199400	20458.780000
2860.156981	3.199584	20367.710000
2865.157385	3.199186	20419.900000
2870.157423	3.197213	20436.830000
2875.157417	3.197727	20451.330000
2880.157564	3.199870	20399.810000
2885.158121	3.196227	20524.120000
2890.157575	3.198558	20358.530000
2895.158196	3.197067	20417.570000
2900.157417	3.193565	20409.120000
2905.157701	3.195530	20457.030000
2910.159173	3.198385	20364.990000
2915.159000	3.193771	20466.370000
2920.158532	3.196661	20428.250000
2925.159891	3.194319	20385.160000
2930.159626	3.192350	20315.520000
2935.160383	3.194286	20449.320000
2940.162140	3.194923	20399.540000
2945.162147	3.196088	20352.080000
2950.163290	3.190893	20406.620000
2955.162392	3.191711	20391.290000
2960.162560	3.194782	20416.950000
2965.162945	3.190609	20388.730000
2970.162572	3.191879	20440.790000
2975.163828	3.193446	20428.500000
2980.163561	3.186336	20479.650000
2985.164485	3.189900	20462.000000
2990.164602	3.189846	20367.210000
2995.165317	3.190764	20447.900000
3000.165308	3.188164	20386.950000
3005.165328	3.190016	20455.490000
3010.166238	3.188048	20473.240000
3015.166264	3.189412	20469.380000
3020.166231	3.186568	20370.590000
3025.166073	3.189605	20447.310000
3030.166234	3.187716	20457.110000
3035.165542	3.187326	20435.960000
3040.165806	3.188018	20381.960000
3045.165439	3.184891	20404.110000
3050.167123	3.186561	20402.820000
3055.168338	3.187180	20432.180000
3060.167513	3.185635	20445.090000
3065.167425	3.184576	20379.700000
3070.167974	3.187040	20423.920000
3075.167447	3.185759	20396.750000
3080.168328	3.182186	20424.330000
3085.168213	3.184400	20470.470000
3090.167366	3.186186	20393.690000
3095.168865	3.185823	20467.750000
3100.169754	3.185342	20400.130000
3105.169737	3.181480	20390.210000
3110.171032	3.185241	20406.880000
3115.172289	3.181711	20382.090000
3120.173226	3.181888	20418.840000
3125.172351	3.181529	20415.660000
3130.173238	3.180583	20384.500000
3135.172778	3.181618	20345.720000
3140.172669	3.183468	20419.940000
3145.172858	3.180802	20396.480000
3150.172716	3.181227	20379.840000
3155.172488	3.181630	20381.070000
3160.172969	3.177673	20384.310000
3165.172649	3.182297	20379.570000
3170.172369	3.180552	20369.750000
3175.172425	3.177274	20323.880000
3180.173767	3.177485	20393.660000
3185.173800	3.179646	20411.270000
3190.174037	3.181868	20442.590000
3195.174706	3.175606	20400.170000
3200.174396	3.177902	20398.770000
3205.174793	3.179507	20418.720000
3210.175606	3.175546	20451.160000
3215.176251	3.176751	20441.670000
3220.176244	3.176159	20395.410000
3225.175382	3.177902	20439.860000
3230.175379	3.175188	20424.000000
3235.176881	3.173329	20447.370000
3240.176651	3.179083	20474.530000
3245.177143	3.172756	20421.050000
3250.177142	3.176557	20457.350000
3255.178160	3.174205	20434.770000
3260.177453	3.174944	20465.480000
3265.177427	3.174246	20435.010000
3270.177397	3.176762	20424.410000
3275.178142	3.174778	20321.810000
3280.178824	3.174901	20427.660000
3285.178916	3.176782	20407.530000
3290.179066	3.175379	20423.290000
3295.180191	3.172351	20443.260000
3300.180021	3.171218	20322.020000
3305.179753	3.172826	20397.550000
3310.179480	3.169605	20438.640000
3315.180780	3.170953	20434.780000
3320.181041	3.173925	20398.090000
3325.180454	3.169340	20438.560000
3330.180522	3.168586	20460.090000
3335.180730	3.173018	20335.820000
3340.181965	3.171046	20402.870000
3345.181565	3.169022	20356.810000
3350.181911	3.169127	20513.900000
3355.181760	3.169243	20342.930000
3360.182797	3.165708	20427.750000
3365.182878	3.168526	20383.690000
3370.182435	3.166381	20417.230000
3375.184323	3.166944	20398.330000
3380.183545	3.166924	20491.380000
3385.183362	3.163603	20392.680000
3390.183932	3.165684	20393.940000
3395.184348	3.165081	20554.980000
3400.183721	3.167640	20496.920000
3405.184015	3.167976	20480.360000
3410.183894	3.166021	20425.520000
3415.184228	3.161395	20453.900000
3420.185082	3.164457	20490.190000
3425.185881	3.163409	20395.870000
3430.185626	3.163100	20386.720000
3435.186285	3.164372	20607.660000
3440.186627	3.162579	20367.760000
3445.186584	3.165983	20453.140000
3450.187129	3.161210	20505.810000
3455.187111	3.163594	20403.600000
3460.187094	3.162351	20460.330000
3465.186962	3.158991	20376.990000
3470.186716	3.161732	20502.020000
3475.186790	3.160704	20403.530000
3480.187126	3.159166	20487.250000
3485.187972	3.160877	20409.430000
3490.188918	3.160946	20466.980000
3495.189124	3.158341	20380.260000
3500.189310	3.160636	20545.860000
3505.190155	3.160607	20361.990000
3510.189352	3.161362	20493.080000
3515.190926	3.161185	20316.720000
3520.191318	3.159759	20504.090000
3525.191171	3.157660	20531.440000
3530.190560	3.157817	20440.890000
3535.192316	3.159638	20615.390000
3540.191358	3.155993	20421.910000
3545.191907	3.156016	20416.340000
3550.193347	3.155559	20450.790000
3555.192714	3.158038	20432.350000
3560.194138	3.155342	20447.620000
3565.195184	3.154471	20393.450000
3570.196330	3.155080	20460.340000
3575.196256	3.153016	20585.320000
3580.195441	3.154239	20426.320000
3585.196197	3.158839	20496.870000
3590.196102	3.155076	20507.170000
3595.195508	3.151199	20482.790000
3600.196652	3.155993	20453.760000
3605.198130	3.153622	20489.550000
3610.197920	3.153188	20439.570000
3615.197364	3.154660	20394.770000
3620.197992	3.154380	20516.130000
3625.197365	3.153327	20490.420000
3630.197991	3.153615	20495.080000
3635.197666	3.151090	20479.520000
3640.197428	3.153026	20517.210000
3645.197529	3.152143	20535.090000
3650.197638	3.152621	20382.970000
3655.198025	3.150807	20538.660000
3660.197422	3.151927	20453.410000
3665.197580	3.153526	20469.680000
3670.197626	3.151339	20542.410000
3675.197977	3.151791	20399.010000
3680.197870	3.148164	20496.970000
3685.199138	3.150481	20425.110000
3690.198357	3.147717	20470.380000
3695.198522	3.150663	20348.870000
3700.198637	3.149661	20513.270000
3705.199110	3.146466	20344.790000
3710.200251	3.144434	20424.880000
3715.199465	3.149358	20390.590000
3720.199820	3.145187	20429.320000
3725.199582	3.142623	20544.660000
3730.199390	3.144660	20313.520000
3735.200103	3.144252	20564.820000
3740.201167	3.145236	20296.530000
3745.200788	3.140712	20478.660000
3750.200972	3.146862	20534.600000
3755.201002	3.143996	20319.610000
3760.201150	3.144013	20377.310000
3765.201120	3.144175	20376.410000
3770.201513	3.141007	20303.100000
3775.201814	3.141582	20477.570000
3780.201665	3.143615	20618.200000
3785.201821	3.144021	20121.930000
3790.202327	3.141855	20471.360000
3795.201357	3.142636	20184.410000
3800.202744	3.144331	20398.700000
3805.204142	3.141151	20771.320000
3810.203355	3.138536	20697.340000
3815.203510	3.140405	20381.160000
3820.205197	3.140486	20557.750000
3825.204567	3.137531	20431.990000
3830.204422	3.139530	20415.770000
3835.206259	3.139238	20419.150000
3840.205735	3.136557	20358.070000
3845.205390	3.140006	20408.240000
3850.207280	3.137853	20402.790000
3855.207093	3.136728	20416.280000
3860.207637	3.136289	20473.510000
3865.207650	3.137077	20390.240000
3870.208730	3.137270	20250.630000
3875.210168	3.136420	20589.720000
3880.210489	3.136040	20380.950000
3885.210522	3.135218	20693.980000
3890.210934	3.134247	20448.700000
3895.212241	3.138815	20551.090000
3900.212923	3.136412	20504.200000
3905.213289	3.134709	20463.560000
3910.213330	3.133561	20456.960000
3915.214272	3.136440	20574.760000
3920.213952	3.132487	20515.560000
3925.214259	3.131478	20471.800000
3930.213522	3.135074	20556.180000
3935.213359	3.133468	20521.320000
3940.214214	3.133227	20525.730000
3945.213440	3.133291	20674.620000
3950.215009	3.135993	20525.100000
3955.215181	3.131195	20542.520000
3960.214518	3.134218	20664.720000
3965.215157	3.131904	20761.040000
3970.215226	3.131018	20461.620000
3975.214437	3.132564	20453.530000
3980.215245	3.128304	20440.900000
3985.214637	3.130661	20262.070000
3990.214860	3.131488	20259.140000
3995.214905	3.128387	20725.850000
4000.215171	3.130674	20492.740000
4005.215783	3.126952	20571.730000
4010.216775	3.129871	20359.380000
4015.216729	3.129284	20629.770000
4020.216935	3.128651	20649.410000
4025.217303	3.130725	20679.030000
4030.217320	3.131162	20461.150000
4035.216871	3.129004	20473.670000
4040.217653	3.128449	20463.490000
4045.218976	3.128590	20677.970000
4050.219169	3.124726	20460.860000
4055.219509	3.126209	20333.400000
4060.219996	3.127870	20711.830000
4065.220395	3.126089	20626.570000
4070.220828	3.123677	20411.130000
4075.222132	3.125993	20707.520000
4080.222112	3.127083	20565.250000
4085.223313	3.126123	20605.740000
4090.222441	3.128824	20551.060000
4095.222402	3.123843	20384.540000
4100.222623	3.123917	20295.380000
4105.222369	3.122783	20571.650000
4110.222590	3.126223	20332.230000
4115.223939	3.122359	20606.680000
4120.224196	3.123864	20331.780000
4125.223667	3.123001	20452.580000
