#p 6E-6
#d 1.5
# settimo scan: I vs deltaV con deltaV positivo ma in drain current, senza panino, solo copper tape + nanotubi
6 -0.22 0.16
40 0.16 0.20
80 0.09 0.70
120 0.65 0.31
160 0.84 0.18
200 0.93 0.27
250 1.18 0.17
300 1.54 0.42
350 1.62 0.25
400 1.82 0.17
499 15.4 0.53
600 1308 72
700 3.8E6 487E3
