#p 1000
# undicesimo scan: niente rondelle di teflon, solo viti, e piattelli di rame tenuti lontani con dadi metallici
6 -0.16 0.01
40 -0.13 0.02
80 -0.14 0.04
121 -0.11 0.03
160 -0.08 0.03
201 -0.07 0.03
250 -0.07 0.02
300 -0.05 0.03
350 -0.02 0.10
400 -0.04 0.04
500 -0.03 0.08
600 0.02 0.02
700 0.04 0.03
800 0.00 0.09
900 0.00 0.18
1002 0.13 0.04
