#d 1
#m k6487
50 -7.30E+02 7.8
100 -1.44E+03 8.8
198 -2.97E+03 19
300 -4.48E+03 15
400 -6.10E+03 12
500 -8.00E+03 13
600 -1.02E+04 28
699 -1.27E+04 44
803 -1.57E+04 80
896 -1.89E+04 70
1000 -2.28E+04 143
1098 -2.70E+04 110
1200 -3.20E+04 151
