#LAB: INRiM
#s CNTArO2Etching_N1new
#t 2.7
#d 0.5
#V -66
#
#Time	Current
#s	pA	0.000000	-96.863110
192.074785	-92.012000
193.075712	-92.175980
194.075595	-92.113340
195.075849	-92.217720
196.076093	-91.926280
197.076089	-91.792700
198.075748	-92.076460
199.076299	-92.120640
200.076453	-92.032300
201.075643	-91.995400
202.075941	-92.019510
203.075818	-91.954670
204.075593	-92.095760
205.077208	-92.068740
206.076482	-91.784820
207.076512	-91.975140
208.077397	-92.063880
209.076508	-91.927720
210.077390	-91.982000
211.078272	-91.890590
212.078013	-91.862440
213.078325	-92.122660
214.078534	-92.176620
215.079300	-92.049510
216.078680	-91.774890
217.079045	-91.936030
218.079174	-92.154060
219.078744	-91.922870
220.080143	-92.076070
221.079825	-91.873990
222.080857	-91.786230
223.081018	-92.109300
224.081167	-92.131600
225.080678	-92.147840
226.080781	-91.816440
227.080846	-91.999850
228.080569	-91.846430
229.081404	-92.165430
230.081244	-92.116590
231.080904	-91.866070
232.080545	-91.824350
233.082298	-92.049900
234.081550	-91.807710
235.081517	-92.004700
236.082818	-91.702710
237.083367	-91.911490
238.082822	-91.839520
239.082681	-92.187490
240.082893	-92.073400
241.083884	-91.828790
242.085342	-91.906800
243.084809	-92.015020
244.084498	-92.046440
245.085076	-92.302000
246.084880	-91.820670
247.084793	-91.606460
248.084484	-91.894260
249.085077	-92.151250
250.084816	-92.125280
251.085042	-91.789440
252.084568	-91.897050
253.086359	-91.823510
254.086467	-92.006330
255.088080	-91.919390
256.087557	-91.760060
257.088355	-91.783190
258.089066	-91.845630
259.088694	-91.956680
260.088788	-91.890610
261.088555	-91.948980
262.088873	-91.859190
263.088881	-91.777500
264.088533	-92.062450
265.088528	-92.136410
266.088969	-91.854700
267.089035	-91.870930
268.088485	-91.907840
269.089080	-92.026570
270.090196	-92.123870
271.090923	-91.891390
272.092152	-91.714480
273.093134	-91.973710
274.093455	-92.010610
275.094317	-91.976120
276.093769	-91.849460
277.093509	-91.783160
278.093832	-91.719350
279.093668	-91.726650
280.094381	-92.114340
281.094974	-91.896250
282.095120	-91.660560
283.094498	-91.801430
284.094783	-91.873150
285.095024	-91.744680
286.095190	-91.813600
287.095191	-91.819670
288.096187	-91.789040
289.096450	-91.973890
290.097391	-92.090640
291.097710	-91.710440
292.097565	-91.702520
293.098210	-91.859820
294.099405	-91.988120
295.100185	-92.120810
296.101241	-91.790870
297.100559	-91.817600
298.100577	-91.496630
299.101732	-92.009570
300.101936	-92.061850
301.101648	-91.711700
302.102233	-91.723620
303.101820	-91.782980
304.101512	-91.733530
305.102385	-92.061250
306.102158	-91.993370
307.103382	-91.734140
308.102978	-91.736570
309.103374	-91.903560
310.102830	-91.826750
311.102865	-91.804880
312.102509	-91.876010
313.103878	-91.699280
314.104610	-91.848450
315.104473	-91.886130
316.104694	-91.761510
317.105006	-91.706160
318.104753	-91.888810
319.106330	-91.877010
320.105899	-91.980620
321.106443	-91.894490
322.105880	-91.701740
323.105511	-91.638710
324.106110	-91.881290
325.105476	-91.947530
326.107003	-91.758870
327.107542	-91.737400
328.108130	-91.676200
329.107756	-91.565520
330.107864	-91.946970
331.109293	-91.899540
332.108634	-91.732530
333.110382	-91.773440
334.109688	-91.733730
335.109804	-91.853910
336.110069	-91.874830
337.110881	-91.895890
338.110567	-91.695230
339.110927	-91.818050
340.110818	-91.872540
341.111304	-91.717110
342.112097	-91.786020
343.112943	-91.854320
344.112674	-91.918160
345.113441	-91.811990
346.112769	-91.804270
347.112654	-91.770800
348.114225	-91.631380
349.113462	-91.691580
350.113838	-91.942080
351.113778	-91.826980
352.114242	-91.803490
353.113633	-91.715310
354.113936	-91.641500
355.114357	-91.876400
356.113655	-91.780560
357.115042	-91.599370
358.115179	-91.655500
359.115055	-91.755410
360.116338	-91.674770
361.117255	-91.784620
362.118206	-91.743070
363.118355	-91.626740
364.119415	-91.552540
365.119009	-91.772250
366.118721	-91.674770
367.119489	-91.540210
368.119724	-91.853340
369.120277	-91.798400
370.120104	-91.764570
371.119687	-91.495790
372.120254	-91.619620
373.119567	-91.374650
374.121385	-91.716900
375.120842	-91.871560
376.121987	-91.531930
377.121636	-91.634460
378.121787	-91.638700
379.121544	-91.526020
380.122227	-91.638700
381.121496	-91.852120
382.121902	-91.588600
383.121852	-91.398310
384.121536	-91.476150
385.121595	-91.640110
386.122288	-91.710070
387.121701	-91.830640
388.121863	-91.635250
389.123311	-91.398120
390.124011	-91.654940
391.123605	-91.648220
392.123630	-91.701520
393.123496	-91.801460
394.124280	-91.703570
395.125413	-91.529500
396.124586	-91.855580
397.126276	-91.795360
398.125498	-91.613790
399.126142	-91.617640
400.125581	-91.576460
401.126514	-91.571410
402.127126	-91.625700
403.127979	-91.619250
404.127612	-91.517470
405.128057	-91.649240
406.128298	-91.699090
407.128400	-91.639280
408.129121	-91.473320
409.129083	-91.609100
410.129286	-91.589670
411.128459	-91.724820
412.128561	-91.729680
413.129021	-91.525840
414.129235	-91.514040
415.129749	-91.604450
416.129763	-91.821290
417.131134	-90.897550
418.130836	-90.965850
419.131090	-90.807780
420.130840	-90.731160
421.131067	-91.061480
422.130992	-91.232550
423.131062	-90.965440
424.130818	-90.915360
425.130980	-91.061080
426.130940	-90.855370
427.130554	-91.067150
428.132015	-91.188990
429.131896	-90.702790
430.131955	-90.740270
431.131980	-91.026620
432.131938	-91.109110
433.131658	-91.003300
434.132308	-90.912510
435.131816	-90.951840
436.131749	-90.934650
437.131503	-91.190630
438.133313	-91.161000
439.132613	-90.921050
440.133264	-90.969660
441.133399	-90.930350
442.132944	-90.947190
443.134349	-90.713700
444.134960	-90.597810
445.134973	-90.851350
446.136227	-91.073860
447.136315	-91.124510
448.135845	-90.850310
449.136005	-90.862440
450.136297	-91.022180
451.136427	-90.964220
452.137121	-91.025420
453.136617	-91.150080
454.137416	-90.752410
455.138417	-90.841400
456.137603	-91.103850
457.137587	-91.132190
458.139213	-91.002930
459.139266	-90.708640
460.139398	-90.728300
461.138560	-90.990600
462.138876	-91.088230
463.140262	-91.288250
464.140221	-90.843020
465.140996	-90.802650
466.141485	-90.923470
467.142342	-90.898520
468.141735	-91.218520
469.141983	-91.041210
470.141550	-90.693830
471.142453	-90.901950
472.141709	-91.058450
473.142030	-90.988100
474.141489	-91.027020
475.141875	-90.921210
476.142964	-90.922440
477.143208	-91.122260
478.142777	-90.997040
479.143119	-90.813810
480.142956	-90.778140
481.144389	-91.077080
482.143682	-90.993560
483.144214	-90.888770
484.144380	-90.673550
485.143475	-90.821070
486.143704	-90.990320
487.145122	-91.110920
488.144757	-90.990570
489.144656	-90.694670
490.145224	-90.711860
491.144528	-90.740450
492.145141	-90.823930
493.144915	-90.975940
494.144482	-90.813160
495.144481	-90.654500
496.145601	-90.831630
497.145659	-90.987680
498.146037	-90.973900
499.146070	-90.798790
500.146225	-90.978180
501.145744	-90.967030
502.146110	-90.869090
503.146125	-90.949160
504.146165	-90.769620
505.146865	-90.739420
506.147377	-90.963990
507.147234	-91.060250
508.146804	-90.964790
509.146940	-90.716310
510.147172	-90.807310
511.147406	-90.722200
512.148333	-91.018920
513.147902	-91.254210
514.149110	-90.885150
515.148834	-90.770470
516.148912	-90.799190
517.150097	-90.973310
518.149520	-91.051120
519.150461	-90.988520
520.151042	-90.697660
521.150718	-90.640520
522.150578	-91.122480
523.150548	-91.011620
524.150619	-90.816040
525.150462	-90.619650
526.151343	-90.568560
527.152422	-90.544220
528.152340	-90.742860
529.151475	-90.779360
530.152417	-90.538760
531.153128	-90.618210
532.152870	-90.776090
533.152955	-90.592670
534.153026	-90.410880
535.152744	-90.602610
536.152647	-90.506960
537.154075	-90.739830
538.155347	-90.773070
539.154496	-90.470280
540.155977	-90.510440
541.155932	-90.646000
542.156331	-90.458530
543.156302	-90.587430
544.156128	-90.771430
545.156126	-90.384560
546.156116	-90.370970
547.156413	-90.663410
548.156234	-90.762110
549.155592	-90.608480
550.155894	-90.499250
551.155805	-90.429570
552.155855	-90.283820
553.156607	-90.608670
554.158425	-90.642330
555.157780	-90.374020
556.158221	-90.326560
557.158191	-90.470850
558.158168	-90.573020
559.157816	-90.370950
560.158134	-90.394470
561.158817	-90.530850
562.159052	-90.553150
563.159384	-90.628150
564.158840	-90.452250
565.158483	-90.397280
566.158731	-90.495200
567.159273	-90.328190
568.158561	-90.539400
569.160370	-90.694220
570.160017	-90.366470
571.160390	-90.335500
572.160281	-90.403180
573.161295	-90.685310
574.161437	-90.520940
575.162069	-90.309940
576.161642	-90.448160
577.161785	-90.320320
578.161857	-90.578700
579.162159	-90.631160
580.162175	-90.424470
581.161507	-90.200720
582.162333	-90.493380
583.162100	-90.552750
584.161793	-90.585760
585.161827	-90.597940
586.161630	-90.727630
587.161939	-90.466020
588.163438	-90.750960
589.163323	-90.541000
590.163280	-90.489920
591.162503	-90.506150
592.164041	-90.363480
593.164110	-90.660780
594.165198	-90.471080
595.165549	-90.249560
596.165896	-90.177000
597.166393	-90.378480
598.166296	-90.368570
599.165748	-90.403570
600.166234	-90.448590
601.165791	-90.447210
602.165816	-90.299850
603.165640	-90.477990
604.165483	-90.736580
605.165701	-90.504950
606.165542	-90.526230
607.166450	-90.561900
608.165816	-90.415560
609.165692	-90.522580
610.166376	-90.555430
611.166835	-90.444120
612.167336	-90.500050
613.166983	-90.336530
614.166798	-90.476560
615.168499	-90.509810
616.168497	-90.628960
617.168705	-90.490350
618.169065	-90.518320
619.168493	-90.674180
620.169319	-90.533510
621.168697	-90.460540
622.169137	-90.448590
623.169487	-90.572050
624.169628	-90.799620
625.170100	-90.668680
626.169468	-90.589240
627.169670	-90.358840
628.169734	-90.401800
629.169549	-90.671120
630.169468	-90.466040
631.169494	-90.541000
632.169525	-90.444960
633.169765	-90.550570
634.169758	-90.565930
635.170280	-90.562310
636.170429	-90.519340
637.170996	-90.190610
638.171154	-90.281810
639.171491	-90.480030
640.171621	-90.543860
641.173253	-90.533140
642.173814	-90.454720
643.174619	-90.563540
644.174786	-90.533560
645.174818	-90.669760
646.174759	-90.667290
647.175492	-90.395920
648.175565	-90.400410
649.175734	-90.358240
650.175711	-90.453890
651.176114	-90.517540
652.175736	-90.338560
653.175572	-90.416420
654.176351	-90.605070
655.175592	-90.702330
656.177050	-90.567980
657.177066	-90.384180
658.177226	-90.346830
659.176618	-90.365510
660.177538	-90.522210
661.177984	-90.542640
662.177511	-90.277160
663.178323	-90.307960
664.179425	-90.651460
665.178919	-90.507960
666.178785	-90.639540
667.179457	-90.538810
668.178678	-90.396330
669.179289	-90.453080
670.178745	-90.603250
671.179079	-90.565150
672.179050	-90.283040
673.178581	-90.446380
674.179206	-90.622900
675.178846	-90.606290
676.178813	-90.626150
677.178470	-90.525630
678.179085	-90.331080
679.179505	-90.529880
680.181014	-90.509840
681.180555	-90.446800
682.181309	-90.335550
683.181098	-90.427560
684.182301	-90.428940
685.181523	-90.659190
686.182458	-90.652920
687.182873	-90.340570
688.182833	-90.235190
689.182960	-90.587430
690.182642	-91.143340
691.183233	-90.488120
692.183082	-90.459760
693.182949	-90.345060
694.182615	-90.380940
695.182981	-90.632040
696.182667	-90.484310
697.184374	-90.429550
698.183713	-90.402230
699.183791	-90.524800
700.185308	-90.438500
701.184934	-90.568230
702.185264	-90.304940
703.185410	-90.486730
704.185208	-90.487310
705.184566	-90.658770
706.184842	-90.562510
707.185000	-90.505980
708.185020	-90.355190
709.185100	-90.314450
710.186365	-90.686760
711.185809	-90.588900
712.185670	-90.438710
713.185491	-90.268650
714.185842	-90.513690
715.186486	-90.464610
716.187189	-90.582410
717.186590	-90.437700
718.187257	-90.275130
719.187063	-90.172600
720.186855	-90.495650
721.187892	-90.603870
722.188014	-90.478420
723.188147	-90.308800
724.187982	-90.388650
725.189409	-90.489350
726.189178	-90.455910
727.189506	-90.439710
728.190008	-90.344270
729.189690	-90.418230
730.190410	-90.608130
731.190317	-90.375470
732.189715	-90.199760
733.190371	-90.380140
734.190222	-90.481060
735.190514	-90.572670
736.190807	-90.772900
737.190909	-90.308600
738.192222	-90.102880
739.191802	-90.321980
740.191774	-90.741910
741.191942	-90.641170
742.192433	-90.428570
743.192325	-90.548340
744.191979	-90.385610
745.191971	-90.366160
746.191712	-90.836130
747.191666	-90.571430
748.193129	-90.286310
749.193138	-90.091140
750.192776	-90.354220
751.194252	-90.562950
752.193716	-90.704410
753.194225	-90.632270
754.193803	-90.187000
755.194232	-90.212120
756.195322	-90.289930
757.195472	-90.353980
758.195477	-90.672790
759.195877	-90.581780
760.196082	-90.399780
761.196985	-90.385990
762.197203	-90.193050
763.198133	-90.244350
764.197467	-90.388650
765.198130	-90.499510
766.198133	-90.471520
767.198393	-90.210910
768.197979	-90.086480
769.197539	-90.296430
770.197798	-90.573040
771.197479	-90.771660
772.197627	-90.480850
773.198050	-90.181520
774.199185	-90.228940
775.198952	-90.377280
776.199096	-90.747770
777.198554	-90.824350
778.199346	-90.438500
779.198916	-90.148480
780.198530	-90.287500
781.199353	-90.573280
782.198919	-90.712300
783.199389	-90.642170
784.199182	-90.417220
785.199397	-90.199920
786.198785	-90.355590
787.199269	-90.236840
788.199143	-90.311220
789.199336	-90.320150
790.199432	-90.405440
791.199118	-90.306140
792.198698	-90.221210
793.199537	-90.259340
794.199731	-90.350160
795.200350	-90.284880
796.200138	-90.619270
797.200259	-90.457740
798.200460	-90.439730
799.200646	-90.368590
800.202442	-90.118470
801.203166	-90.501930
802.202551	-90.600040
803.202807	-90.479210
804.202888	-90.226890
805.202637	-90.202980
806.202549	-90.512680
807.203012	-90.401190
808.203367	-90.410120
809.202634	-90.440320
810.202459	-90.209490
811.202609	-90.212300
812.203206	-90.472140
813.202826	-90.383960
814.203010	-90.679440
815.202621	-89.948020
816.202613	-90.240680
817.202630	-90.348070
818.203243	-90.375920
819.202992	-90.196730
820.203271	-90.230770
821.202652	-90.377510
822.202499	-90.436080
823.203024	-90.176880
824.203196	-90.292200
825.204445	-90.236870
826.204854	-90.201360
827.204581	-90.478230
828.205139	-90.328870
829.204719	-90.246610
830.205357	-90.120510
831.205833	-90.398560
832.207220	-90.500310
833.207373	-90.581810
834.208040	-90.568620
835.207464	-90.152750
836.208100	-90.146020
837.208038	-90.434400
838.207840	-90.534360
839.207733	-90.450650
840.207519	-90.274540
841.207823	-90.191020
842.209183	-90.321370
843.209177	-90.511880
844.209011	-90.494830
845.210290	-90.187780
846.210904	-90.149260
847.210589	-90.230930
848.210601	-90.215550
849.210797	-90.244740
850.210632	-90.368960
851.210644	-90.240450
852.210837	-90.467030
853.211115	-90.510430
854.211761	-90.403220
855.211857	-90.219820
856.211544	-90.336330
857.212165	-90.394070
858.212377	-90.323750
859.211921	-90.322780
860.211783	-90.193870
861.212006	-90.157580
862.211542	-90.416790
863.211524	-90.433810
864.213362	-90.147840
865.213441	-90.046100
866.212612	-90.221400
867.213087	-90.310210
868.213153	-90.522150
869.213476	-90.362680
870.215349	-89.981040
871.216007	-90.022610
872.215573	-90.443760
873.216198	-90.489140
874.216382	-90.545250
875.215538	-90.316460
876.216130	-90.205610
877.216149	-90.228520
878.216707	-90.543300
879.217218	-90.482020
880.218316	-90.271670
881.217817	-90.213520
882.218131	-90.200760
883.218107	-90.195270
884.219141	-90.567180
885.220160	-90.210450
886.219766	-90.224870
887.220329	-90.360890
888.219640	-90.355790
889.219718	-90.343250
890.219645	-90.172400
891.220372	-90.258340
892.219772	-90.245950
893.219844	-90.567190
894.219901	-90.513480
895.219630	-90.101660
896.220375	-90.099050
897.219726	-90.329850
898.219589	-90.431580
899.219572	-90.634250
900.220376	-90.424700
901.219769	-90.090100
902.220309	-90.174220
903.219830	-90.382350
904.220413	-90.439910
905.219718	-90.337180
906.221212	-90.283030
907.221328	-90.157970
908.220660	-90.189620
909.222198	-90.374470
910.223374	-90.316280
911.224274	-90.197540
912.223936	-90.495830
913.223486	-90.417440
914.223880	-90.303720
915.223877	-90.205640
916.224926	-90.080420
917.224798	-90.202810
918.224673	-90.410110
919.224913	-90.463820
920.224858	-90.088490
921.225058	-90.135520
922.225745	-90.266040
923.226268	-90.415590
924.226336	-90.477820
925.227340	-90.164700
926.227610	-90.072280
927.227931	-89.967690
928.227464	-90.195100
929.227909	-90.441520
930.228007	-90.188770
931.229356	-90.215970
932.228541	-90.195690
933.228752	-90.350500
934.229527	-90.384180
935.231141	-90.210890
936.231405	-89.997300
937.230548	-90.192250
938.231001	-90.328630
939.232301	-90.282800
940.232143	-90.250210
941.231851	-90.199350
942.231750	-90.346080
943.232030	-90.583400
944.232014	-90.353980
945.233365	-90.213720
946.233490	-90.014510
947.233513	-90.402390
948.234702	-90.373810
949.236296	-90.338970
950.235852	-90.253030
951.236302	-90.177040
952.235625	-90.163890
953.235565	-90.267620
954.236013	-90.623110
955.236108	-90.257530
956.235548	-90.274720
957.236134	-90.019360
958.236125	-90.210480
959.235672	-90.407250
960.236125	-90.393300
961.235790	-90.137490
962.235855	-90.148640
963.235684	-90.129190
964.235717	-90.390650
965.236149	-90.226260
966.235933	-90.224250
967.237024	-90.226870
968.237241	-90.236800
969.237818	-90.451830
970.237874	-90.197710
971.238049	-90.189790
972.237692	-90.226870
973.238319	-90.217340
974.238257	-90.369750
975.238334	-90.316050
976.238100	-90.159000
977.237677	-90.129790
978.237885	-90.258090
979.238385	-90.217530
980.237658	-90.325960
981.238808	-90.233150
982.238607	-90.177840
983.239224	-90.214500
984.238760	-90.281390
985.239516	-90.324980
986.239897	-90.234170
987.240120	-90.197680
988.239669	-90.212280
989.239924	-90.300630
990.240184	-90.124920
991.239478	-90.497620
992.240326	-90.236560
993.239604	-90.098980
994.239739	-90.243070
995.240674	-90.099370
996.241950	-90.175010
997.241859	-90.171740
998.241786	-90.275300
999.243093	-90.110920
1000.243242	-90.086030
1001.242824	-90.126350
1002.244179	-90.165670
1003.243754	-90.318480
1004.244103	-90.378690
1005.244569	-90.231520
1006.245217	-90.130390
1007.244709	-90.312380
1008.245129	-90.189430
1009.245308	-90.240630
1010.244975	-90.370540
1011.245858	-90.275150
1012.245722	-90.322350
1013.246761	-90.134290
1014.246814	-90.086830
1015.248067	-90.421660
1016.247905	-90.454880
1017.248162	-90.212500
1018.247709	-89.946360
1019.247611	-90.159180
1020.248486	-90.283030
1021.248769	-90.348650
1022.250337	-90.376230
1023.249932	-90.089470
1024.249699	-89.877090
1025.250329	-90.222450
1026.251366	-90.271690
1027.251438	-90.219390
1028.251159	-90.239700
1029.251045	-90.304510
1030.250950	-90.176620
1031.250515	-90.052980
1032.251497	-90.288490
1033.251997	-90.062520
1034.251715	-90.135500
1035.251723	-90.323330
1036.251788	-90.173370
1037.251789	-90.191210
1038.252431	-90.172770
1039.252177	-90.093310
1040.251609	-90.249720
1041.251661	-90.379470
1042.251752	-90.284620
1043.253212	-89.917760
1044.253086	-90.210650
1045.254336	-90.250160
1046.254813	-90.275880
1047.255177	-90.376810
1048.255093	-90.138700
1049.255822	-89.988090
1050.255736	-90.279170
1051.256331	-90.289680
1052.256009	-90.340970
1053.255702	-90.102200
1054.255569	-90.017900
1055.255663	-89.962370
1056.255657	-90.205980
1057.255913	-90.273470
1058.256381	-90.236370
1059.256161	-90.052180
1060.256783	-90.434810
1061.256477	-90.344410
1062.257247	-90.139880
1063.257710	-90.113740
1064.259297	-90.161380
1065.259867	-90.266180
1066.259865	-90.329800
1067.259873	-90.326750
1068.260999	-89.759880
1069.261085	-89.952420
1070.261578	-90.216110
1071.261866	-90.338100
1072.262329	-90.400350
1073.261866	-90.094920
1074.262298	-89.752640
1075.261704	-89.904430
1076.261975	-90.379320
1077.261648	-90.519100
1078.261868	-90.112540
1079.261582	-90.005350
1080.261969	-90.036960
1081.263430	-90.066750
1082.262484	-90.264530
1083.263256	-90.246500
1084.262537	-90.120450
1085.263008	-90.206170
1086.262550	-90.073060
1087.263400	-89.978580
1088.262964	-90.094540
1089.262460	-90.108480
1090.263043	-90.235170
1091.263107	-90.162210
1092.263309	-90.114170
1093.263433	-89.892260
1094.263996	-89.952240
1095.264669	-90.249970
1096.265923	-90.352320
1097.266210	-90.345040
1098.267042	-89.939040
1099.267081	-89.886790
1100.266694	-89.796420
1101.267788	-90.120280
1102.268409	-90.382740
1103.268378	-90.098780
1104.267676	-90.016270
1105.267715	-89.869740
1106.267634	-90.073840
1107.268332	-90.232950
1108.268553	-90.011230
1109.269548	-90.069190
1110.269807	-90.022960
1111.269727	-90.165870
1112.269474	-90.323120
1113.270022	-90.122900
1114.270269	-90.068140
1115.271306	-90.087600
1116.271134	-90.190340
1117.272015	-90.250540
1118.272290	-89.983230
1119.272025	-89.936270
1120.272772	-90.196450
1121.272519	-90.214090
1122.273212	-90.284830
1123.273106	-90.015500
1124.272601	-89.858590
1125.272555	-90.043050
1126.272678	-90.300250
1127.273411	-90.294570
1128.272804	-90.076110
1129.273977	-89.974950
1130.275375	-89.959120
1131.275817	-90.342800
1132.276217	-90.242260
1133.276303	-90.234940
1134.275978	-89.918410
1135.275802	-89.746520
1136.275674	-90.012440
1137.275625	-90.314410
1138.276263	-90.272030
1139.275502	-90.151680
1140.275642	-89.958510
1141.275723	-90.068190
1142.275757	-90.133470
1143.275900	-90.003730
1144.275504	-90.198700
1145.276216	-90.142130
1146.276226	-90.042220
1147.275476	-89.946570
1148.275735	-90.068990
1149.275692	-90.008570
1150.276207	-90.206000
1151.277044	-90.126700
1152.276722	-90.183460
1153.277358	-90.086160
1154.277246	-89.914930
1155.277285	-89.935210
1156.277944	-90.180610
1157.277544	-90.175790
1158.278040	-90.087600
1159.278060	-90.106870
1160.279143	-89.902970
1161.278837	-90.053150
1162.279281	-90.136700
1163.280116	-90.199070
1164.280912	-90.139680
1165.280937	-89.869530
1166.281168	-89.871150
1167.280716	-90.044490
1168.281277	-90.152670
1169.280644	-90.287060
1170.280798	-90.169890
1171.280608	-89.977770
1172.281489	-89.910680
1173.283376	-90.150640
1174.283007	-90.075290
1175.282510	-90.335270
1176.282840	-90.152250
1177.284099	-90.088240
1178.283526	-90.083400
1179.283796	-90.127540
1180.285318	-90.072210
1181.285270	-90.095130
1182.285898	-90.118020
1183.285721	-89.996660
1184.287361	-90.111950
1185.286538	-89.957330
1186.287266	-90.143180
1187.286638	-90.178850
1188.287550	-90.270240
1189.288011	-90.200900
1190.288454	-90.254640
1191.289111	-89.797640
1192.290277	-90.056610
1193.290105	-90.245920
1194.291288	-90.184690
1195.290481	-90.144790
1196.292081	-89.894300
1197.291649	-89.803100
1198.292347	-90.084610
1199.292026	-90.230720
1200.293403	-90.121040
1201.292833	-90.129400
1202.293289	-90.076720
1203.293017	-89.983670
1204.293388	-90.123670
1205.292989	-90.090020
1206.294363	-89.964990
1207.294330	-90.003530
1208.293886	-90.295150
1209.293985	-90.039610
1210.293756	-89.956510
1211.294032	-89.847640
1212.294391	-90.166880
1213.293801	-90.149260
1214.295095	-90.156560
1215.296273	-90.019740
1216.295849	-89.788320
1217.296391	-89.985050
1218.295559	-90.211260
1219.295774	-90.252780
1220.296414	-90.207990
1221.295649	-89.880700
1222.296087	-89.932780
1223.295881	-90.070810
1224.295649	-90.357760
1225.296084	-90.235180
1226.297028	-89.925100
1227.297982	-90.057400
1228.299357	-90.083770
1229.299327	-90.061890
1230.299172	-90.185910
1231.299391	-90.050340
1232.298832	-89.921030
1233.299052	-90.016920
1234.299276	-90.198690
1235.299379	-90.016720
1236.299164	-89.905010
1237.299724	-90.158760
1238.301387	-90.096520
