#lab INRiM MiCa
#hv keithley6487
#s CNTArO2Etching_N1new_b
#t 2.7
#d 1.5
#V 225
#
#Time	Temp	Current
# s	K	pA	
347.085414	2.840000	2.170177
348.085510	2.840000	0.416462
349.086417	2.825000	1.455438
350.086163	2.825000	0.789537
351.086086	2.825000	0.851548
352.085897	2.800000	0.928148
353.086307	2.800000	1.150858
354.086092	2.800000	1.771164
355.086012	2.823000	1.698818
356.086056	2.823000	1.215705
357.085865	2.840000	0.569259
358.086005	2.840000	0.606141
359.086945	2.840000	1.026635
360.086714	2.808000	1.583917
361.086725	2.808000	1.356951
362.088332	2.804000	1.081350
363.089595	2.804000	0.850332
364.089005	2.804000	0.810815
365.089409	2.850000	1.306695
366.088813	2.850000	1.229283
367.088831	2.850000	1.667611
368.090389	2.822000	1.332634
369.091609	2.822000	0.864720
370.090859	2.795000	0.929364
371.091341	2.795000	0.537646
372.091529	2.795000	1.877554
373.090645	2.849000	1.458073
374.091311	2.849000	1.790010
375.091051	2.837000	0.565408
376.091108	2.837000	0.893495
377.091240	2.837000	0.994414
378.091075	2.795000	0.720839
379.090884	2.795000	1.531229
380.091165	2.795000	1.130189
381.090665	2.840000	1.661531
382.091206	2.840000	1.213882
383.090881	2.848000	0.536835
384.091004	2.848000	1.125528
385.090863	2.848000	0.800075
386.091269	2.799000	1.897413
387.090757	2.799000	1.219353
388.090951	2.823000	1.045076
389.091240	2.823000	0.973947
390.090855	2.823000	1.148629
391.091020	2.850000	1.004141
392.091258	2.850000	1.145792
393.090964	2.850000	1.274068
394.090889	2.808000	1.350669
395.090775	2.808000	1.463544
396.091264	2.805000	0.761166
397.091515	2.805000	0.563179
398.090809	2.805000	0.796224
399.091061	2.843000	1.635592
400.092666	2.843000	1.486038
401.092777	2.821000	1.495157
402.093016	2.821000	0.979216
403.093059	2.821000	0.711517
404.092969	2.795000	1.164030
405.092865	2.795000	1.116813
406.092661	2.795000	1.507721
407.092854	2.828000	1.257046
408.092921	2.828000	0.975162
409.093582	2.836000	1.286834
410.092925	2.836000	0.684565
411.093624	2.836000	1.228878
412.092761	2.795000	0.974757
413.092945	2.795000	1.683417
414.094018	2.809000	1.336687
415.093756	2.809000	0.934835
416.094510	2.809000	0.924703
417.093821	2.848000	0.902007
418.093694	2.848000	1.611477
419.094429	2.848000	1.190780
420.095009	2.799000	1.165043
421.095434	2.799000	1.164031
422.096006	2.797000	1.263126
423.095845	2.797000	1.121474
424.096417	2.797000	0.750629
425.096242	2.850000	1.103034
426.095830	2.850000	1.350061
427.095926	2.807000	1.802169
428.097640	2.807000	1.230094
429.096893	2.807000	0.680715
430.097386	2.795000	0.394171
431.097158	2.795000	1.213071
432.096912	2.795000	1.642887
433.096964	2.843000	1.372960
434.097193	2.843000	1.131607
435.096795	2.821000	0.430040
436.097057	2.821000	1.584728
437.096821	2.821000	0.955506
438.096910	2.798000	1.469421
439.097010	2.798000	1.187133
440.098374	2.827000	1.073852
441.097709	2.827000	1.041834
442.098403	2.827000	0.439564
443.099357	2.837000	1.212261
444.098901	2.837000	1.333445
445.099151	2.837000	1.767718
446.100000	2.806000	1.325946
447.100057	2.806000	0.694090
448.100598	2.808000	0.727121
449.099795	2.808000	0.604722
450.099793	2.808000	1.627081
451.101133	2.848000	1.056627
452.101291	2.848000	1.864787
453.101382	2.818000	0.998872
454.100667	2.818000	1.637011
455.100657	2.818000	0.352223
456.102437	2.796000	1.067975
457.102821	2.796000	1.337092
458.103723	2.796000	1.743198
459.103816	2.850000	0.973136
460.103806	2.850000	0.120799
461.104043	2.834000	0.325879
462.104430	2.834000	1.250966
463.105549	2.834000	1.652007
464.105043	2.794000	1.858707
465.105037	2.794000	0.462261
466.105126	2.843000	1.228068
467.105009	2.843000	0.674636
468.104825	2.843000	1.184904
469.106458	2.847000	0.939496
470.105681	2.847000	1.515017
471.107213	2.847000	1.692131
472.106656	2.798000	1.420380
473.107605	2.798000	0.853574
474.106897	2.827000	0.428418
475.107646	2.827000	1.316017
476.109543	2.827000	1.193212
477.109552	2.850000	1.282377
478.108741	2.850000	1.310950
479.109513	2.806000	1.343779
480.109349	2.806000	0.765017
481.108950	2.806000	0.427811
482.109147	2.807000	1.093306
483.109199	2.807000	1.491510
484.109113	2.807000	2.313248
485.110162	2.844000	1.814936
486.110517	2.844000	0.620124
487.109807	2.818000	0.484957
488.110457	2.818000	0.259005
489.109725	2.818000	1.875123
490.110313	2.796000	1.372758
491.109674	2.796000	1.757992
492.109866	2.829000	0.692469
493.111244	2.829000	1.001102
494.112408	2.829000	1.004547
495.111785	2.834000	1.177000
496.111697	2.834000	1.664571
497.112229	2.834000	1.384107
498.111691	2.794000	1.536701
499.111905	2.794000	0.767854
500.113193	2.810000	0.341077
501.113246	2.810000	0.966044
502.113106	2.810000	1.857290
503.113365	2.847000	2.213545
504.114207	2.847000	0.462464
505.113746	2.798000	0.896738
506.113878	2.798000	0.201655
507.114012	2.798000	2.270691
508.113994	2.797000	1.674907
509.113721	2.797000	1.959018
510.114159	2.797000	0.865935
511.113870	2.850000	0.852358
512.114518	2.850000	0.918421
513.114291	2.806000	0.438551
514.114038	2.806000	0.536835
515.114120	2.806000	0.753871
516.115611	2.794000	2.331485
517.114930	2.794000	1.779676
518.114890	2.843000	0.646873
519.115397	2.843000	-0.076597
520.115108	2.843000	0.505019
521.115159	2.819000	2.445171
522.116445	2.819000	1.655249
523.116432	2.819000	1.141537
524.115853	2.798000	0.894914
525.116129	2.798000	0.679500
526.115847	2.829000	0.139037
527.116025	2.829000	0.300750
528.115742	2.829000	1.889511
529.115665	2.835000	2.132283
530.117117	2.835000	2.250832
531.118557	2.804000	-0.334592
532.118553	2.804000	-0.065653
533.119565	2.804000	0.036491
534.118860	2.809000	2.536769
535.118946	2.809000	2.530688
536.119498	2.809000	1.328378
537.118658	2.847000	0.020885
538.120165	2.847000	0.022709
539.120090	2.817000	0.964828
540.119842	2.817000	2.199561
541.121111	2.817000	1.957804
542.121135	2.797000	2.239686
543.121373	2.797000	0.695103
544.122171	2.851000	1.072029
545.123524	2.851000	-0.119563
546.123354	2.851000	1.749684
547.122696	2.833000	1.312369
548.122918	2.833000	1.768124
549.122902	2.795000	0.982864
550.123569	2.795000	0.237727
551.123947	2.795000	0.008117
552.124130	2.844000	0.820542
553.124330	2.844000	2.205237
554.123650	2.844000	1.811491
555.125032	2.846000	1.400116
556.125246	2.846000	0.670178
557.126223	2.798000	0.245225
558.125792	2.798000	0.859856
559.125955	2.798000	0.845468
560.125851	2.828000	1.881404
561.126492	2.828000	1.461924
562.126576	2.851000	0.926933
563.125856	2.851000	-0.186645
564.125966	2.851000	0.848103
565.127251	2.806000	0.021291
566.127304	2.806000	1.317233
567.128466	2.806000	1.668625
568.128275	2.809000	1.575001
569.128314	2.809000	1.913828
570.128474	2.846000	0.026155
571.129363	2.846000	-0.185632
572.128688	2.846000	1.342158
573.129529	2.818000	2.085876
574.129331	2.818000	2.876001
575.129278	2.818000	2.105736
576.128935	2.797000	0.040544
577.129147	2.797000	-0.378773
578.129036	2.831000	1.714625
579.129696	2.831000	2.128230
580.130291	2.831000	2.234823
581.130926	2.834000	1.673893
582.130931	2.834000	0.221718
583.132627	2.795000	0.721245
584.131651	2.795000	0.337835
585.133550	2.795000	1.663558
586.134344	2.812000	1.573583
587.135528	2.812000	2.177271
588.134712	2.847000	0.683958
589.135658	2.847000	0.247251
590.135826	2.847000	0.740699
591.137581	2.798000	1.813113
592.138497	2.798000	2.704358
593.137906	2.798000	1.906736
594.138618	2.798000	0.675649
595.138594	2.798000	0.757924
596.137653	2.851000	0.234890
597.138120	2.851000	1.919705
598.138595	2.851000	1.631540
599.137856	2.806000	2.305953
600.137898	2.806000	0.798251
601.138082	2.795000	0.996441
602.137911	2.795000	0.454965
603.138339	2.795000	0.758937
604.138104	2.845000	0.280486
605.137936	2.845000	2.008060
606.137946	2.845000	1.772988
607.138026	2.819000	1.332431
608.139423	2.819000	0.416260
609.138884	2.797000	1.158560
610.138711	2.797000	1.097157
611.138788	2.797000	1.207195
612.138815	2.829000	1.260289
613.138877	2.829000	1.307708
614.139225	2.835000	1.670246
615.139381	2.835000	1.062707
616.139684	2.835000	0.351007
617.140460	2.805000	0.742928
618.139763	2.805000	1.483404
619.140269	2.805000	1.994482
620.141222	2.810000	1.644104
621.140948	2.810000	0.299332
622.141484	2.847000	0.482931
623.140896	2.847000	0.096683
624.140865	2.847000	1.992253
625.141346	2.816000	1.405385
626.141416	2.816000	1.837633
627.141533	2.797000	0.873028
628.140723	2.797000	0.914774
629.141222	2.797000	0.719826
630.140761	2.850000	1.212059
631.140726	2.850000	1.366679
632.141539	2.850000	1.826082
633.141132	2.832000	1.250561
634.140996	2.832000	0.580404
635.140657	2.794000	0.314530
636.141114	2.794000	1.308924
637.142384	2.794000	1.543590
638.141729	2.844000	1.675717
639.142461	2.844000	0.895725
640.142014	2.845000	1.429905
641.142267	2.845000	1.377824
642.143273	2.845000	0.847697
643.143413	2.797000	0.704830
644.143071	2.797000	0.632688
645.142976	2.797000	1.593847
646.143485	2.830000	1.588376
647.143523	2.830000	1.170718
648.143183	2.850000	0.297103
649.144634	2.850000	0.589726
650.144641	2.850000	1.776230
651.144581	2.804000	1.717463
652.144678	2.804000	1.527581
