#lab INRiM MiCb 30mK
#hv keithley6487
#s CNTArO2Etching_N1new
#t 
#d 0.5
#V 90
#
#Time	Temp	Current
# s	K	pA	
1135.059777	167.527600	98999999999999984800000000000000000000000000000000.000000
1140.060463	169.152200	98999999999999984800000000000000000000000000000000.000000
1145.059769	167.395200	98999999999999984800000000000000000000000000000000.000000
1150.060196	166.827400	98999999999999984800000000000000000000000000000000.000000
1155.060176	167.988100	98999999999999984800000000000000000000000000000000.000000
1160.060020	168.644100	98999999999999984800000000000000000000000000000000.000000
1165.060348	167.985500	98999999999999984800000000000000000000000000000000.000000
1170.060161	167.500300	98999999999999984800000000000000000000000000000000.000000
1175.059800	168.142100	98999999999999984800000000000000000000000000000000.000000
1180.060407	168.296600	98999999999999984800000000000000000000000000000000.000000
1185.060464	168.153000	98999999999999984800000000000000000000000000000000.000000
1190.061178	168.535500	98999999999999984800000000000000000000000000000000.000000
1195.060672	167.222500	98999999999999984800000000000000000000000000000000.000000
1200.060839	168.375400	98999999999999984800000000000000000000000000000000.000000
1205.061183	168.939300	98999999999999984800000000000000000000000000000000.000000
1210.061596	169.219700	98999999999999984800000000000000000000000000000000.000000
1215.061409	167.841800	98999999999999984800000000000000000000000000000000.000000
1220.060876	167.802800	98999999999999984800000000000000000000000000000000.000000
1225.062124	167.618500	98999999999999984800000000000000000000000000000000.000000
1230.062573	167.641400	98999999999999984800000000000000000000000000000000.000000
1235.062489	167.551800	98999999999999984800000000000000000000000000000000.000000
1240.062267	168.478000	98999999999999984800000000000000000000000000000000.000000
1245.062647	168.483200	98999999999999984800000000000000000000000000000000.000000
1250.062070	167.896300	98999999999999984800000000000000000000000000000000.000000
1255.063104	168.239100	98999999999999984800000000000000000000000000000000.000000
1260.064373	167.342400	98999999999999984800000000000000000000000000000000.000000
1265.064267	167.253600	98999999999999984800000000000000000000000000000000.000000
1270.064100	167.561400	98999999999999984800000000000000000000000000000000.000000
1275.064117	166.304600	98999999999999984800000000000000000000000000000000.000000
1280.063681	168.823300	98999999999999984800000000000000000000000000000000.000000
1285.064328	167.296900	98999999999999984800000000000000000000000000000000.000000
1290.065496	167.126000	98999999999999984800000000000000000000000000000000.000000
1295.065378	166.637000	98999999999999984800000000000000000000000000000000.000000
1300.065480	167.584700	98999999999999984800000000000000000000000000000000.000000
1305.064750	167.497300	98999999999999984800000000000000000000000000000000.000000
1310.065355	167.420300	98999999999999984800000000000000000000000000000000.000000
1315.065260	166.133200	98999999999999984800000000000000000000000000000000.000000
1320.066296	166.065700	98999999999999984800000000000000000000000000000000.000000
1325.066310	167.115200	98999999999999984800000000000000000000000000000000.000000
1330.067432	166.293300	98999999999999984800000000000000000000000000000000.000000
1335.067153	165.933300	98999999999999984800000000000000000000000000000000.000000
1340.066813	166.840400	98999999999999984800000000000000000000000000000000.000000
1345.067202	167.985500	98999999999999984800000000000000000000000000000000.000000
1350.067386	166.750400	98999999999999984800000000000000000000000000000000.000000
1355.067375	167.544900	98999999999999984800000000000000000000000000000000.000000
1360.066879	166.495900	98999999999999984800000000000000000000000000000000.000000
1365.067509	166.897500	98999999999999984800000000000000000000000000000000.000000
1370.066989	167.014300	98999999999999984800000000000000000000000000000000.000000
1375.066998	166.319300	98999999999999984800000000000000000000000000000000.000000
1380.066934	167.927500	98999999999999984800000000000000000000000000000000.000000
1385.068024	166.744300	98999999999999984800000000000000000000000000000000.000000
1390.067873	166.184700	98999999999999984800000000000000000000000000000000.000000
1395.068936	166.706600	98999999999999984800000000000000000000000000000000.000000
1400.068655	166.534400	98999999999999984800000000000000000000000000000000.000000
1405.069661	167.718900	98999999999999984800000000000000000000000000000000.000000
1410.069734	166.641700	98999999999999984800000000000000000000000000000000.000000
1415.069845	165.855400	98999999999999984800000000000000000000000000000000.000000
1420.071548	167.654800	98999999999999984800000000000000000000000000000000.000000
1425.070909	165.987800	98999999999999984800000000000000000000000000000000.000000
1430.071122	165.412700	98999999999999984800000000000000000000000000000000.000000
1435.071207	166.563400	98999999999999984800000000000000000000000000000000.000000
1440.070974	167.012200	98999999999999984800000000000000000000000000000000.000000
1445.071441	166.286400	98999999999999984800000000000000000000000000000000.000000
1450.072278	165.558100	98999999999999984800000000000000000000000000000000.000000
1455.072591	165.638100	98999999999999984800000000000000000000000000000000.000000
1460.071813	166.131500	98999999999999984800000000000000000000000000000000.000000
1465.071841	166.386000	98999999999999984800000000000000000000000000000000.000000
1470.072025	165.888700	98999999999999984800000000000000000000000000000000.000000
1475.073441	166.186000	98999999999999984800000000000000000000000000000000.000000
1480.073122	166.205000	98999999999999984800000000000000000000000000000000.000000
1485.073122	166.276900	98999999999999984800000000000000000000000000000000.000000
1490.073001	163.852500	98999999999999984800000000000000000000000000000000.000000
1495.072662	166.313700	98999999999999984800000000000000000000000000000000.000000
1500.074418	166.401500	98999999999999984800000000000000000000000000000000.000000
1505.074113	166.462600	98999999999999984800000000000000000000000000000000.000000
1510.074668	166.618300	98999999999999984800000000000000000000000000000000.000000
1515.076721	165.387100	98999999999999984800000000000000000000000000000000.000000
1520.078344	164.628000	98999999999999984800000000000000000000000000000000.000000
1525.077717	165.663700	98999999999999984800000000000000000000000000000000.000000
1530.078623	166.154800	98999999999999984800000000000000000000000000000000.000000
1535.077895	165.801700	98999999999999984800000000000000000000000000000000.000000
1540.078247	165.592300	98999999999999984800000000000000000000000000000000.000000
1545.078998	167.270500	98999999999999984800000000000000000000000000000000.000000
1550.079556	165.222700	98999999999999984800000000000000000000000000000000.000000
1555.079593	164.449700	98999999999999984800000000000000000000000000000000.000000
1560.078723	165.154700	98999999999999984800000000000000000000000000000000.000000
1565.079520	165.190600	98999999999999984800000000000000000000000000000000.000000
1570.078781	165.167300	98999999999999984800000000000000000000000000000000.000000
1575.079514	165.659300	98999999999999984800000000000000000000000000000000.000000
1580.078933	164.949200	98999999999999984800000000000000000000000000000000.000000
1585.080117	164.647900	98999999999999984800000000000000000000000000000000.000000
1590.080144	165.878800	98999999999999984800000000000000000000000000000000.000000
1595.079941	165.581000	98999999999999984800000000000000000000000000000000.000000
1600.079851	165.308300	98999999999999984800000000000000000000000000000000.000000
1605.080486	164.335500	98999999999999984800000000000000000000000000000000.000000
1610.080128	164.792900	98999999999999984800000000000000000000000000000000.000000
1615.079710	164.631100	98999999999999984800000000000000000000000000000000.000000
1620.080002	165.529500	98999999999999984800000000000000000000000000000000.000000
1625.079678	166.146200	98999999999999984800000000000000000000000000000000.000000
1630.081481	165.167300	98999999999999984800000000000000000000000000000000.000000
1635.081134	165.907700	98999999999999984800000000000000000000000000000000.000000
1640.080877	166.172600	98999999999999984800000000000000000000000000000000.000000
1645.080659	165.755000	98999999999999984800000000000000000000000000000000.000000
1650.081484	164.285300	98999999999999984800000000000000000000000000000000.000000
1655.081232	163.900100	98999999999999984800000000000000000000000000000000.000000
1660.080789	165.436900	98999999999999984800000000000000000000000000000000.000000
1665.081160	163.817900	98999999999999984800000000000000000000000000000000.000000
1670.081490	163.875900	98999999999999984800000000000000000000000000000000.000000
1675.081221	164.036000	98999999999999984800000000000000000000000000000000.000000
1680.081176	164.793400	98999999999999984800000000000000000000000000000000.000000
1685.080673	163.608400	98999999999999984800000000000000000000000000000000.000000
1690.081177	164.132100	98999999999999984800000000000000000000000000000000.000000
1695.081155	164.683000	98999999999999984800000000000000000000000000000000.000000
1700.080985	165.594400	98999999999999984800000000000000000000000000000000.000000
1705.081630	164.373600	98999999999999984800000000000000000000000000000000.000000
1710.081160	162.901700	98999999999999984800000000000000000000000000000000.000000
1715.081396	163.645200	98999999999999984800000000000000000000000000000000.000000
1720.080689	164.779500	98999999999999984800000000000000000000000000000000.000000
1725.080898	164.903700	98999999999999984800000000000000000000000000000000.000000
1730.081628	164.649700	98999999999999984800000000000000000000000000000000.000000
1735.081538	164.322100	98999999999999984800000000000000000000000000000000.000000
1740.080702	164.801100	98999999999999984800000000000000000000000000000000.000000
1745.080978	164.556200	98999999999999984800000000000000000000000000000000.000000
1750.081386	162.407900	98999999999999984800000000000000000000000000000000.000000
1755.081213	163.867700	98999999999999984800000000000000000000000000000000.000000
1760.081058	164.337200	98999999999999984800000000000000000000000000000000.000000
1765.080787	164.419400	98999999999999984800000000000000000000000000000000.000000
1770.081253	163.890600	98999999999999984800000000000000000000000000000000.000000
1775.081060	163.920500	98999999999999984800000000000000000000000000000000.000000
1780.080706	164.546700	98999999999999984800000000000000000000000000000000.000000
1785.081097	164.015700	98999999999999984800000000000000000000000000000000.000000
1790.080797	163.601900	98999999999999984800000000000000000000000000000000.000000
1795.081301	163.025500	98999999999999984800000000000000000000000000000000.000000
1800.081046	162.842000	98999999999999984800000000000000000000000000000000.000000
1805.081129	164.189200	98999999999999984800000000000000000000000000000000.000000
1810.082579	162.777100	98999999999999984800000000000000000000000000000000.000000
1815.081771	164.213500	98999999999999984800000000000000000000000000000000.000000
1820.081809	164.039900	98999999999999984800000000000000000000000000000000.000000
1825.082819	163.191300	98999999999999984800000000000000000000000000000000.000000
1830.083402	164.171000	98999999999999984800000000000000000000000000000000.000000
1835.082673	163.793200	98999999999999984800000000000000000000000000000000.000000
1840.083472	163.577300	98999999999999984800000000000000000000000000000000.000000
1845.083099	163.955500	98999999999999984800000000000000000000000000000000.000000
1850.084121	163.650400	98999999999999984800000000000000000000000000000000.000000
1855.084453	165.126600	98999999999999984800000000000000000000000000000000.000000
1860.084528	164.065400	98999999999999984800000000000000000000000000000000.000000
1865.083960	163.319800	98999999999999984800000000000000000000000000000000.000000
1870.084243	163.162200	98999999999999984800000000000000000000000000000000.000000
1875.084353	163.586800	98999999999999984800000000000000000000000000000000.000000
1880.084033	162.662800	98999999999999984800000000000000000000000000000000.000000
1885.084884	162.787000	98999999999999984800000000000000000000000000000000.000000
1890.085097	162.844600	98999999999999984800000000000000000000000000000000.000000
1895.085503	163.462200	98999999999999984800000000000000000000000000000000.000000
1900.085582	162.962800	98999999999999984800000000000000000000000000000000.000000
1905.084780	162.981800	98999999999999984800000000000000000000000000000000.000000
1910.085636	163.160900	98999999999999984800000000000000000000000000000000.000000
1915.085372	163.038100	98999999999999984800000000000000000000000000000000.000000
1920.084756	162.314500	98999999999999984800000000000000000000000000000000.000000
1925.084796	164.307800	98999999999999984800000000000000000000000000000000.000000
1930.085496	162.603500	98999999999999984800000000000000000000000000000000.000000
1935.084826	163.711900	98999999999999984800000000000000000000000000000000.000000
1940.084665	163.230200	98999999999999984800000000000000000000000000000000.000000
1945.084873	162.989600	98999999999999984800000000000000000000000000000000.000000
1950.085398	162.646800	98999999999999984800000000000000000000000000000000.000000
1955.084729	161.882600	98999999999999984800000000000000000000000000000000.000000
1960.085707	162.961900	98999999999999984800000000000000000000000000000000.000000
1965.085869	163.122000	98999999999999984800000000000000000000000000000000.000000
1970.085710	161.844500	98999999999999984800000000000000000000000000000000.000000
1975.086018	162.795700	98999999999999984800000000000000000000000000000000.000000
1980.087406	163.668200	98999999999999984800000000000000000000000000000000.000000
1985.087256	163.054900	98999999999999984800000000000000000000000000000000.000000
1990.087057	161.382700	98999999999999984800000000000000000000000000000000.000000
1995.087006	162.786200	98999999999999984800000000000000000000000000000000.000000
2000.086725	163.341000	98999999999999984800000000000000000000000000000000.000000
2005.086670	162.317100	98999999999999984800000000000000000000000000000000.000000
2010.087635	162.055200	98999999999999984800000000000000000000000000000000.000000
2015.086889	162.147400	98999999999999984800000000000000000000000000000000.000000
2020.087222	160.773400	98999999999999984800000000000000000000000000000000.000000
2025.086954	162.021900	98999999999999984800000000000000000000000000000000.000000
2030.086661	163.192100	98999999999999984800000000000000000000000000000000.000000
2035.086700	161.953500	98999999999999984800000000000000000000000000000000.000000
2040.087553	161.481400	17781770000.000000
2045.087460	162.502700	17564940000.000000
2050.088224	161.303500	20794720000.000000
2055.088170	162.044400	98999999999999984800000000000000000000000000000000.000000
2060.087754	162.253000	98999999999999984800000000000000000000000000000000.000000
2065.089428	161.489600	98999999999999984800000000000000000000000000000000.000000
2070.090240	160.663900	98999999999999984800000000000000000000000000000000.000000
2075.091449	162.526500	98999999999999984800000000000000000000000000000000.000000
2080.091150	161.682200	98999999999999984800000000000000000000000000000000.000000
2085.091472	161.538500	98999999999999984800000000000000000000000000000000.000000
2090.090977	162.996900	98999999999999984800000000000000000000000000000000.000000
2095.091666	162.083400	98999999999999984800000000000000000000000000000000.000000
2100.091794	162.092000	98999999999999984800000000000000000000000000000000.000000
2105.092237	160.335400	98999999999999984800000000000000000000000000000000.000000
2110.091745	159.842500	98999999999999984800000000000000000000000000000000.000000
2115.092012	160.869900	19392350000.000000
2120.093174	161.206600	98999999999999984800000000000000000000000000000000.000000
2125.093537	161.588700	98999999999999984800000000000000000000000000000000.000000
2130.094619	160.771200	98999999999999984800000000000000000000000000000000.000000
2135.093855	161.367600	98999999999999984800000000000000000000000000000000.000000
2140.094400	160.655200	98999999999999984800000000000000000000000000000000.000000
2145.094419	160.047600	98999999999999984800000000000000000000000000000000.000000
2150.094790	161.316500	98999999999999984800000000000000000000000000000000.000000
2155.096642	161.584800	98999999999999984800000000000000000000000000000000.000000
2160.096448	162.324800	98999999999999984800000000000000000000000000000000.000000
2165.096093	160.942600	98999999999999984800000000000000000000000000000000.000000
2170.097395	161.236900	98999999999999984800000000000000000000000000000000.000000
2175.097069	160.629300	98999999999999984800000000000000000000000000000000.000000
2180.098397	160.750400	98999999999999984800000000000000000000000000000000.000000
2185.098214	161.111400	98999999999999984800000000000000000000000000000000.000000
2190.098098	160.685500	98999999999999984800000000000000000000000000000000.000000
2195.098982	160.982400	98999999999999984800000000000000000000000000000000.000000
2200.098779	159.750700	98999999999999984800000000000000000000000000000000.000000
2205.099306	161.248100	98999999999999984800000000000000000000000000000000.000000
2210.099429	161.576200	98999999999999984800000000000000000000000000000000.000000
2215.099190	160.248400	98999999999999984800000000000000000000000000000000.000000
2220.100277	160.198200	98999999999999984800000000000000000000000000000000.000000
2225.099843	161.039100	98999999999999984800000000000000000000000000000000.000000
2230.100215	160.350600	98999999999999984800000000000000000000000000000000.000000
2235.100123	159.255200	98999999999999984800000000000000000000000000000000.000000
2240.101455	160.565600	98999999999999984800000000000000000000000000000000.000000
2245.100706	159.570300	98999999999999984800000000000000000000000000000000.000000
2250.100691	160.711000	98999999999999984800000000000000000000000000000000.000000
2255.100679	160.503800	98999999999999984800000000000000000000000000000000.000000
2260.101106	160.437100	98999999999999984800000000000000000000000000000000.000000
2265.102373	160.449200	98999999999999984800000000000000000000000000000000.000000
2270.101874	159.737300	98999999999999984800000000000000000000000000000000.000000
2275.101882	160.394700	98999999999999984800000000000000000000000000000000.000000
2280.101899	160.399000	98999999999999984800000000000000000000000000000000.000000
2285.101825	159.920400	98999999999999984800000000000000000000000000000000.000000
2290.101797	160.943500	98999999999999984800000000000000000000000000000000.000000
2295.102115	160.192200	98999999999999984800000000000000000000000000000000.000000
2300.103630	160.773800	98999999999999984800000000000000000000000000000000.000000
2305.102674	158.713000	98999999999999984800000000000000000000000000000000.000000
2310.104181	159.677600	98999999999999984800000000000000000000000000000000.000000
2315.103841	159.900500	98999999999999984800000000000000000000000000000000.000000
2320.104337	158.823700	98999999999999984800000000000000000000000000000000.000000
2325.104434	160.453600	98999999999999984800000000000000000000000000000000.000000
2330.104513	158.417400	98999999999999984800000000000000000000000000000000.000000
2335.103769	158.871400	98999999999999984800000000000000000000000000000000.000000
2340.104757	159.409700	98999999999999984800000000000000000000000000000000.000000
2345.104894	159.576800	98999999999999984800000000000000000000000000000000.000000
2350.104931	159.789700	98999999999999984800000000000000000000000000000000.000000
2355.104985	158.474100	98999999999999984800000000000000000000000000000000.000000
2360.105614	160.113400	98999999999999984800000000000000000000000000000000.000000
2365.106449	159.437400	98999999999999984800000000000000000000000000000000.000000
2370.106425	158.178500	98999999999999984800000000000000000000000000000000.000000
2375.106091	157.501600	98999999999999984800000000000000000000000000000000.000000
2380.106157	160.346200	98999999999999984800000000000000000000000000000000.000000
2385.106254	159.983600	98999999999999984800000000000000000000000000000000.000000
2390.106521	159.010700	98999999999999984800000000000000000000000000000000.000000
2395.105900	160.081800	98999999999999984800000000000000000000000000000000.000000
2400.107308	159.255600	98999999999999984800000000000000000000000000000000.000000
2405.107993	159.254300	98999999999999984800000000000000000000000000000000.000000
2410.109002	158.092800	98999999999999984800000000000000000000000000000000.000000
2415.108735	159.842500	98999999999999984800000000000000000000000000000000.000000
2420.109326	159.862400	98999999999999984800000000000000000000000000000000.000000
2425.110240	160.406800	98999999999999984800000000000000000000000000000000.000000
2430.111198	159.323200	98999999999999984800000000000000000000000000000000.000000
2435.112625	159.577600	98999999999999984800000000000000000000000000000000.000000
2440.112065	158.898600	98999999999999984800000000000000000000000000000000.000000
2445.112195	159.144400	98999999999999984800000000000000000000000000000000.000000
2450.112969	159.147000	98999999999999984800000000000000000000000000000000.000000
2455.113018	159.033200	98999999999999984800000000000000000000000000000000.000000
2460.112774	157.992800	98999999999999984800000000000000000000000000000000.000000
2465.114328	159.740300	98999999999999984800000000000000000000000000000000.000000
2470.114650	159.267800	98999999999999984800000000000000000000000000000000.000000
2475.115568	158.931100	98999999999999984800000000000000000000000000000000.000000
2480.115618	158.552800	98999999999999984800000000000000000000000000000000.000000
2485.115060	159.512700	98999999999999984800000000000000000000000000000000.000000
2490.116604	157.710200	98999999999999984800000000000000000000000000000000.000000
2495.115682	157.760000	98999999999999984800000000000000000000000000000000.000000
2500.117363	157.767800	98999999999999984800000000000000000000000000000000.000000
2505.116833	159.118900	98999999999999984800000000000000000000000000000000.000000
2510.117414	157.969500	98999999999999984800000000000000000000000000000000.000000
2515.118114	158.400900	98999999999999984800000000000000000000000000000000.000000
2520.118237	159.201100	98999999999999984800000000000000000000000000000000.000000
2525.119506	158.700400	98999999999999984800000000000000000000000000000000.000000
2530.120276	158.682700	98999999999999984800000000000000000000000000000000.000000
2535.120095	157.193100	98999999999999984800000000000000000000000000000000.000000
2540.120432	158.872200	98999999999999984800000000000000000000000000000000.000000
2545.120755	158.554600	98999999999999984800000000000000000000000000000000.000000
2550.121165	158.353300	98999999999999984800000000000000000000000000000000.000000
