#d 3.6
#p 5E-6
1000 20.7E6 695E3
948 12.0E6 243E3
899 11.7E6 466E3
850 9.9E6 657E3
799 8.6E6 203E3
750 7.51E6 273E3
700 5.53E6 101E3
651 2.66E6 164E3
600 127E3 9E3
549 112 60
500 2.42 0.03
450 -0.13 0.17
200 0.04 0.07
6 -0.65 0.20
