#p 3E-6
#m k6487

# primo scan: I vs deltaV con deltaV negativo
6 -0.164 0.017
40 -0.42 0.39
80 -0.66 0.36
120 -1.06 0.33
160 -1.09 0.31
201 -1.33 0.42
250 -1.39 0.23
301 -1.66 0.21
351 -1.95 0.56
400 -2.40 0.33
451 -2.19 0.30
500 -2.51 0.31
600 -3.90 0.91
701 -3.77 0.24
801 -43.3 4.2
899 -225 37
1000 -598 130
