#d 3
#p 4E-6
6 1.06 1.1
20 -1.34 0.37
40 0.27 0.42
80 -2.00 0.33
120 -1.28 0.34
160 0.00 0.42
201 -7.76 0.36
241 -920 353
280 -3.9E3 0.40E3
321 -1.41E3 0.55E3
360 -9.16E6 251E3
