#p 4E-6
#d 5.16
#m k6487
6 -0.069 0.019
100 0.12 0.19
200 -0.057 0.067
300 -0.10 0.20
310 -0.07 0.083
320 -0.057 0.088
330 -0.080 0.052
340 -0.121 0.097
350 -0.025 0.089
360 0.055 0.16
370 -0.066 0.036
380 -0.090 0.077
390 -0.038 0.061
400 -0.19 0.12
410 -0.21 0.16
420 -0.48 0.70
430 -5.33 1.1
441 -13.6 5.1

