#d 3
#p 5E-6
1899 18.0E6 1.27E6
1801 14.2E6 653E3
1700 12.0E6 861E3
1600 9.94E6 642E3
1499 9.80E6 434E3
1400 8.96E6 239E3
1300 8.00E6 326E3
1198 6.88E6 324E3
1101 5.22E6 506E3
1000 4.09E6 581E3
903 2.83E6 893E3
800 110E3 30E3
700 5.8 2.5
599 -0.10 0.11
300 -0.16 0.07
6 -0.18 0.03
