#lab INRiM MiCa
#hv keithley6487
#s CNTArO2Etching_AsGrown
#t 2.7
#d 0.5
#V -150
#
#Time	Temp	Current
# s	K	pA	
501.118813	2.778000	-577.173800
502.118244	2.778000	-576.176100
503.118673	2.801000	-575.665400
504.120101	2.801000	-578.184400
505.119528	2.756000	-569.264700
506.120952	2.756000	-573.652800
507.120381	2.756000	-575.454000
508.120810	2.793000	-572.436100
509.120243	2.793000	-575.809300
510.120679	2.790000	-575.373000
511.122107	2.790000	-574.950500
512.121537	2.754000	-573.867600
513.122955	2.754000	-577.566100
514.122365	2.754000	-575.358200
515.122795	2.803000	-574.157100
516.122248	2.803000	-569.958000
517.122686	2.778000	-572.475100
518.124114	2.778000	-574.955100
519.123543	2.778000	-576.853700
520.124972	2.756000	-573.537300
521.124371	2.756000	-574.645200
522.124831	2.808000	-575.899300
523.124261	2.808000	-578.823300
524.124678	2.768000	-579.042800
525.126090	2.768000	-573.963700
526.125549	2.768000	-573.684100
527.125978	2.764000	-578.303100
528.125396	2.764000	-578.052700
529.125830	2.808000	-573.503700
530.125259	2.808000	-572.443900
531.125697	2.808000	-573.454100
532.127114	2.760000	-572.555600
533.126555	2.760000	-574.590600
534.126985	2.777000	-562.649900
535.126403	2.777000	-562.355300
536.126834	2.801000	-562.487800
537.126243	2.801000	-560.752300
538.126672	2.801000	-554.333300
539.128100	2.756000	-557.616900
540.127555	2.756000	-558.186900
541.127991	2.791000	-565.749300
542.127422	2.791000	-559.447800
543.127850	2.791000	-557.898100
544.127278	2.790000	-567.565300
545.127707	2.790000	-570.727900
546.129138	2.754000	-568.358700
547.128555	2.754000	-569.367400
548.129996	2.802000	-568.246300
549.129426	2.802000	-569.308600
550.129856	2.802000	-569.556100
551.129284	2.779000	-567.997500
552.129705	2.779000	-566.983900
553.130144	2.755000	-566.141200
554.129574	2.755000	-566.056500
555.131003	2.755000	-566.996700
556.130402	2.808000	-566.901600
557.130860	2.808000	-567.115400
558.130291	2.768000	-573.861700
559.130713	2.768000	-574.602200
560.131150	2.762000	-592.476700
561.130550	2.762000	-590.500700
562.131998	2.762000	-579.055900
563.131408	2.808000	-580.452600
564.131869	2.808000	-578.564300
565.131267	2.761000	-578.475500
566.131699	2.761000	-567.160600
567.133128	2.761000	-579.352200
568.132585	2.775000	-577.572800
569.134006	2.775000	-578.407500
570.133444	2.802000	-578.525200
571.133866	2.802000	-582.412600
572.133303	2.756000	-580.178300
573.133704	2.756000	-579.393400
574.135162	2.756000	-578.447200
575.134592	2.791000	-578.610300
576.135023	2.791000	-578.316600
577.134450	2.792000	-579.597300
578.134850	2.792000	-577.261000
579.134282	2.792000	-576.796300
580.134727	2.754000	-574.526800
581.136140	2.754000	-578.948600
582.135567	2.802000	-581.902700
583.137026	2.802000	-580.427100
584.136425	2.779000	-578.235600
585.136883	2.779000	-579.337300
586.136284	2.779000	-579.191400
587.136733	2.755000	-582.590800
588.137166	2.755000	-579.205500
589.136604	2.808000	-581.869800
590.138001	2.808000	-577.941700
591.137434	2.808000	-577.586100
592.137877	2.769000	-581.883500
593.137323	2.769000	-580.735400
594.137719	2.761000	-580.025300
595.139178	2.761000	-580.910200
596.138597	2.809000	-581.785800
597.140008	2.809000	-577.677400
598.139442	2.809000	-582.364700
599.139867	2.762000	-579.681500
600.139314	2.762000	-579.445000
601.139756	2.774000	-580.619200
602.140186	2.774000	-578.716600
603.139617	2.774000	-558.928700
604.141013	2.803000	-584.814000
605.140473	2.803000	-582.181400
606.141872	2.757000	-580.243400
607.142795	2.757000	-579.638700
608.144195	2.789000	-580.182000
609.143642	2.789000	-582.186800
610.145083	2.789000	-581.305800
611.144483	2.793000	-580.505600
612.144943	2.793000	-580.156500
613.144343	2.754000	-583.913900
614.144794	2.754000	-580.484800
615.144233	2.754000	-583.953800
616.144634	2.801000	-580.507000
617.145091	2.801000	-581.898700
618.144490	2.781000	-584.759700
619.144942	2.781000	-581.457300
620.144351	2.754000	-582.755000
621.144783	2.754000	-579.863900
622.144239	2.754000	-577.316000
623.144657	2.807000	-581.118700
624.146096	2.807000	-580.539800
625.145499	2.770000	-581.734900
626.146926	2.770000	-566.118200
627.146355	2.770000	-581.798600
628.146784	2.760000	-579.657100
629.146243	2.760000	-582.323500
630.146661	2.808000	-585.196200
631.148090	2.808000	-582.024800
632.147533	2.762000	-582.825500
633.147933	2.762000	-581.916900
634.147382	2.762000	-581.782000
635.147809	2.772000	-580.398400
636.147251	2.772000	-582.205600
637.147680	2.804000	-579.951800
638.148106	2.804000	-585.000700
639.147539	2.804000	-581.086000
640.148941	2.757000	-582.566700
641.148390	2.757000	-583.366100
642.148828	2.787000	-581.442400
643.148246	2.787000	-583.474600
644.148674	2.793000	-582.355300
645.149115	2.793000	-582.421700
646.148546	2.793000	-583.703900
647.149975	2.754000	-584.304500
648.149404	2.754000	-581.712100
649.149803	2.800000	-581.668600
650.149251	2.800000	-582.186600
651.149691	2.800000	-582.437700
652.151091	2.782000	-579.919700
653.150552	2.782000	-575.433900
654.151979	2.754000	-578.387800
655.151406	2.754000	-576.253900
656.151808	2.807000	-581.586300
657.151259	2.807000	-575.961700
658.151697	2.807000	-584.593300
659.152128	2.771000	-581.461900
660.151527	2.771000	-581.601000
661.152986	2.760000	-581.507400
662.152415	2.760000	-582.134300
663.152845	2.760000	-582.205600
664.152275	2.809000	-583.027200
665.152705	2.809000	-582.801300
666.154133	2.762000	-582.785700
667.153563	2.762000	-586.149000
668.154992	2.771000	-584.220700
669.154390	2.771000	-584.408600
670.154839	2.771000	-584.906800
671.154281	2.804000	-585.067700
672.154711	2.804000	-585.461100
673.156108	2.757000	-585.855100
674.155571	2.757000	-586.136800
675.156967	2.757000	-586.110000
676.156426	2.786000	-584.539400
677.156848	2.786000	-587.598700
678.156274	2.794000	-588.381600
679.156707	2.794000	-585.332200
680.158113	2.754000	-585.503200
681.157574	2.754000	-585.992000
682.158006	2.754000	-585.085300
683.157434	2.799000	-585.372600
684.157855	2.799000	-586.549600
685.157285	2.782000	-583.950200
686.157722	2.782000	-583.817300
687.158151	2.782000	-586.614700
688.157580	2.754000	-587.325400
689.158011	2.754000	-586.855400
690.157441	2.807000	-585.678600
691.157870	2.807000	-584.559000
692.157296	2.771000	-586.085700
693.157716	2.771000	-587.387300
694.158158	2.771000	-584.207100
695.157588	2.759000	-584.864200
696.158018	2.759000	-583.777100
697.157446	2.808000	-581.298600
698.157877	2.808000	-578.535100
699.157307	2.808000	-585.115400
700.157706	2.763000	-584.360300
701.159134	2.763000	-561.462000
702.158565	2.771000	-588.934100
703.160022	2.771000	-589.137900
704.159451	2.804000	-590.071100
705.159883	2.804000	-580.582900
706.159299	2.804000	-582.226100
707.159740	2.757000	-581.136300
708.160171	2.757000	-582.837700
709.159599	2.786000	-582.842400
710.160998	2.786000	-581.373500
711.160459	2.786000	-580.416900
712.160877	2.795000	-581.906600
713.160287	2.795000	-582.136200
714.160717	2.754000	-581.767400
715.162176	2.754000	-582.098300
716.161606	2.799000	-587.051300
717.162024	2.799000	-583.091500
718.161463	2.799000	-575.766600
719.161894	2.783000	-570.107400
720.161317	2.783000	-568.966700
721.161723	2.754000	-568.780000
722.163183	2.754000	-575.924900
723.162612	2.806000	-571.776700
724.164014	2.806000	-576.048200
725.163470	2.806000	-588.577900
726.163869	2.772000	-587.916900
727.163299	2.772000	-584.878500
728.163751	2.758000	-591.930200
729.165187	2.758000	-592.374500
730.164618	2.758000	-597.132700
731.165047	2.809000	-590.789600
732.164468	2.809000	-589.642100
733.164897	2.764000	-590.352700
734.164337	2.764000	-585.672000
735.164753	2.764000	-587.214700
736.166183	2.769000	-585.072800
737.165625	2.769000	-584.769600
738.167036	2.806000	-586.221000
739.166476	2.806000	-584.747200
740.167912	2.758000	-585.806400
741.167312	2.758000	-586.658100
742.167765	2.758000	-584.014800
743.169195	2.784000	-585.414700
744.168631	2.784000	-575.548300
745.170057	2.798000	-589.207500
746.169461	2.798000	-588.836600
747.170917	2.755000	-577.843600
748.170346	2.755000	-576.913900
749.170776	2.755000	-576.806700
750.171200	2.797000	-577.724800
751.170623	2.797000	-577.616200
752.172059	2.785000	-578.027800
753.171493	2.785000	-576.975500
754.172893	2.785000	-575.376200
755.172322	2.754000	-578.507600
756.172750	2.754000	-578.012900
757.173203	2.806000	-576.563100
758.172612	2.806000	-577.449600
759.173072	2.774000	-575.626100
760.172499	2.774000	-577.073600
761.173927	2.774000	-576.132000
762.173348	2.758000	-576.580200
763.173788	2.758000	-575.599700
764.173217	2.809000	-577.933400
765.173616	2.809000	-576.060900
766.175045	2.809000	-576.528700
767.174493	2.765000	-579.254600
768.175905	2.765000	-546.021200
769.175361	2.767000	-567.304900
770.175763	2.767000	-580.570900
771.175216	2.807000	-578.062900
772.175622	2.807000	-579.371500
773.177052	2.807000	-578.967100
774.176507	2.759000	-576.900800
775.177941	2.759000	-592.083300
776.177361	2.781000	-592.079900
777.177788	2.781000	-589.563700
778.177230	2.781000	-592.499300
779.177657	2.799000	-593.268500
780.179062	2.799000	-587.979200
781.178486	2.755000	-592.892900
782.178916	2.755000	-591.436700
783.178376	2.795000	-589.345100
784.178805	2.795000	-588.252300
785.178224	2.795000	-589.507000
786.178663	2.787000	-586.534400
787.180094	2.787000	-589.377800
788.179492	2.754000	-586.802100
789.179953	2.754000	-587.576000
790.179352	2.754000	-588.618500
791.179800	2.804000	-584.582800
792.179240	2.804000	-586.464800
793.179670	2.775000	-585.749900
794.181095	2.775000	-583.261300
795.180499	2.756000	-584.118400
796.180946	2.756000	-585.896900
797.180386	2.756000	-583.270100
798.180818	2.808000	-586.911800
799.180248	2.808000	-584.869000
800.180651	2.766000	-584.585500
801.182076	2.766000	-586.156800
802.181508	2.766000	-582.899100
803.182964	2.765000	-583.513200
804.182395	2.765000	-588.709600
805.182798	2.807000	-587.353800
806.182252	2.807000	-585.414800
807.182682	2.759000	-584.043900
808.184112	2.759000	-586.651000
809.183531	2.759000	-586.189900
810.184970	2.779000	-586.311000
811.184400	2.779000	-587.100100
812.184818	2.800000	-586.628700
813.184248	2.800000	-588.228900
814.184676	2.800000	-586.953800
815.186087	2.755000	-589.855100
816.185534	2.755000	-583.071100
817.186972	2.794000	-586.563500
818.186406	2.794000	-579.591500
819.186837	2.789000	-580.418300
820.186254	2.789000	-581.811800
821.186683	2.789000	-583.079000
822.188122	2.754000	-582.638000
823.187552	2.754000	-580.007300
824.188972	2.803000	-569.365900
825.188479	2.803000	-583.174200
826.188840	2.803000	-581.866500
827.188271	2.777000	-583.170200
828.188672	2.777000	-583.031600
829.190130	2.755000	-580.576000
830.189555	2.755000	-583.212000
831.190957	2.808000	-580.927500
832.190386	2.808000	-580.611400
833.190815	2.808000	-583.220600
834.190277	2.767000	-581.085000
835.190695	2.767000	-583.480400
836.191134	2.763000	-585.222800
837.190565	2.763000	-582.223000
838.191993	2.763000	-581.421700
839.191413	2.808000	-582.595000
840.191843	2.808000	-581.304600
841.191251	2.760000	-584.487200
