#lab INRiM MiCb 30mK plate
#hv keithley6487
#s CNTArO2Etching_N1new
#t 
#d 0.5
#N 20
#dbm 5
#
#Voltage	Temperature	Current	SD
#V	K	pA	pA
47.600000	2.849000	-0.102117	12.271680
47.800000	2.849000	0.764940	12.729810
48.000000	2.849000	1.039517	9.184460
48.200000	2.849000	0.804985	8.455637
48.400000	2.849000	1.123282	8.010904
48.600000	2.849000	0.886595	12.743690
48.800000	2.849000	1.054172	13.671340
49.000000	2.849000	2.050895	14.256880
49.200000	2.849000	35.979060	147.112500
49.400000	2.849000	2.657088	9.978806
49.600000	2.849000	2.095210	22.546980
49.800000	2.849000	1.870452	53.089260
50.000000	2.849000	4.183039	16.929390
50.200000	2.849000	3.482217	17.989690
50.400000	2.849000	4.826284	9.981152
50.600000	2.849000	5.807266	16.966740
50.800000	2.849000	6.600029	16.456930
51.000000	2.849000	5.730061	19.251100
51.200000	2.849000	7.768526	15.430910
51.400000	2.849000	7.992895	16.354100
51.600000	2.849000	9.188906	11.830190
51.800000	2.849000	10.673960	10.804010
52.000000	2.849000	10.567560	14.794160
52.200000	2.849000	12.029340	13.140300
52.400000	2.849000	13.243400	16.872030
52.600000	2.849000	14.478660	27.580040
52.800000	2.849000	16.937870	17.626370
53.000000	2.849000	17.702630	9.630631
53.200000	2.849000	20.362550	5.350483
53.400000	2.849000	23.200310	7.326057
53.600000	2.849000	25.063900	13.176900
53.800000	2.849000	27.163400	15.572470
54.000000	2.849000	30.336370	13.661500
54.200000	2.849000	35.343220	12.082370
54.400000	2.849000	44.290000	6.429956
54.600000	2.849000	49.078900	9.247178
54.800000	2.849000	56.708780	12.575470
55.000000	2.849000	65.006290	15.822560
55.200000	2.849000	75.968750	18.485760
55.400000	2.849000	87.897690	10.790850
55.600000	2.849000	105.924200	9.183801
55.800000	2.849000	126.131300	4.840233
56.000000	2.849000	137.406200	14.994770
56.200000	2.849000	150.140600	22.738800
56.400000	2.849000	162.986700	19.542750
56.600000	2.849000	183.724200	17.359260
56.800000	2.849000	142.333000	12.986950
57.000000	2.849000	99100000000000003800000000000000000000000000000000.000000	99100000000000003800000000000000000000000000000000.000000
57.200000	2.849000	229.203900	13.233460
57.400000	2.849000	255.700500	19.655540
57.600000	2.849000	275.634200	14.547400
57.800000	2.849000	293.832300	14.092950
58.000000	2.849000	325.336900	13.050220
58.200000	2.849000	356.353800	7.930170
58.400000	2.849000	388.598000	11.322300
58.600000	2.849000	412.486500	17.376190
58.800000	2.849000	438.333500	21.669350
59.000000	2.849000	469.519800	12.555480
59.200000	2.849000	524.144800	12.085070
59.400000	2.849000	0.643402	10.626070
59.600000	2.849000	-0.536927	14.197310
59.800000	2.849000	0.523848	13.929600
60.000000	2.849000	-1.141918	9.357228
60.200000	2.849000	-0.625605	16.157410
60.400000	2.849000	-1.526878	14.853480
60.600000	2.849000	1.234695	14.786390
60.800000	2.849000	1.492211	13.356270
61.000000	2.849000	-0.037884	9.896862
61.000000	2.849000	1.943601	8.251645
60.800000	2.849000	0.187180	18.491070
60.600000	2.849000	0.106626	11.325600
60.400000	2.849000	1.323361	18.308160
60.200000	2.849000	0.465457	26.388290
60.000000	2.849000	-2.725354	86.559050
59.800000	2.849000	-0.207102	32.809390
59.600000	2.849000	2.469493	17.491380
59.400000	2.849000	0.716038	13.073180
59.200000	2.849000	0.111528	23.349960
59.000000	2.849000	-0.337473	34.157760
58.800000	2.849000	2.533993	25.564420
58.600000	2.849000	-1.209124	14.792710
58.400000	2.849000	-0.332369	16.882090
58.200000	2.849000	-0.161257	11.545560
58.000000	2.849000	-0.671624	19.867530
57.800000	2.849000	-2.301811	83.873050
57.600000	2.849000	2.174926	48.974390
57.400000	2.849000	-1.552485	21.776020
57.200000	2.849000	0.644783	25.884980
57.000000	2.849000	-0.366548	18.793570
56.800000	2.849000	0.396950	16.452940
56.600000	2.849000	0.256726	12.355440
56.400000	2.849000	1.897564	15.819970
56.200000	2.849000	-0.972921	6.764611
56.000000	2.849000	0.261158	17.795550
55.800000	2.849000	1.776511	11.995410
55.600000	2.849000	-0.685985	15.218030
55.400000	2.849000	-0.525736	19.851340
55.200000	2.849000	-0.768158	15.709580
55.000000	2.849000	0.071855	29.042970
54.800000	2.849000	-1.277521	15.013240
54.600000	2.849000	-0.092296	14.581200
54.400000	2.849000	0.229863	10.728870
54.200000	2.849000	1.070023	18.136330
54.000000	2.849000	1.332384	17.722810
53.800000	2.849000	0.215015	19.221880
53.600000	2.849000	0.060753	14.942140
53.400000	2.849000	1.439076	12.088500
53.200000	2.849000	-0.208606	13.430040
53.000000	2.849000	0.883286	9.639820
52.800000	2.849000	1.316297	16.692370
52.600000	2.849000	1.368362	17.148940
52.400000	2.849000	0.923084	19.619720
52.200000	2.849000	0.308934	13.752350
52.000000	2.849000	0.582739	11.703620
51.800000	2.849000	-0.353536	12.381020
51.600000	2.849000	-1.098018	12.346950
51.400000	2.849000	0.441616	25.308530
51.200000	2.849000	-0.936682	18.286520
51.000000	2.849000	-0.404246	13.438510
50.800000	2.849000	1.992908	17.622850
50.600000	2.849000	-1.020511	15.701700
50.400000	2.849000	-0.365190	14.126910
50.200000	2.849000	1.454760	15.166380
50.000000	2.849000	0.323959	17.477390
49.800000	2.849000	0.282155	13.010470
49.600000	2.849000	0.412887	12.352560
49.400000	2.849000	0.027524	18.813720
49.200000	2.849000	1.000771	12.011340
49.000000	2.849000	-0.258285	14.326550
48.800000	2.849000	-0.027271	12.525220
48.600000	2.849000	1.231926	6.562283
48.400000	2.849000	0.028410	6.230943
48.200000	2.849000	-1.088751	8.176930
48.000000	2.849000	-1.238260	10.259910
47.800000	2.849000	-0.878764	17.351440
47.600000	2.849000	-0.055091	12.524500
47.400000	2.849000	-0.500600	12.831850
47.200000	2.849000	-0.631580	14.021170
47.000000	2.849000	-0.911084	9.351389
46.800000	2.849000	0.742883	8.903747
46.600000	2.849000	0.253875	14.047670
46.400000	2.849000	2.603980	23.084170
46.200000	2.849000	0.222195	17.143980
46.000000	2.849000	-0.539602	27.245820
45.800000	2.849000	1.314876	44.080810
45.600000	2.849000	2.922240	26.904970
45.400000	2.849000	-0.756454	39.102370
45.200000	2.849000	1.747609	26.819220
45.000000	2.849000	-0.284343	17.238210
44.800000	2.849000	1.210714	38.337510
44.600000	2.849000	-0.196856	35.055300
44.400000	2.849000	-0.349235	44.375530
44.200000	2.849000	1.074258	22.148240
44.000000	2.849000	0.979739	26.444460
43.800000	2.849000	-3.028343	33.301720
43.600000	2.849000	-1.491574	42.229640
43.400000	2.849000	-0.543151	17.188060
43.200000	2.849000	0.324425	18.789880
43.000000	2.849000	0.670861	20.108190
42.800000	2.849000	-1.180241	45.254550
42.600000	2.849000	1.272728	31.934460
42.400000	2.849000	1.928767	21.764070
42.200000	2.849000	-0.744564	37.239160
42.000000	2.849000	2.239939	22.383610
41.800000	2.849000	1.713847	28.635160
41.600000	2.849000	0.071125	36.623260
41.400000	2.849000	1.664885	52.632010
41.200000	2.849000	-1.315565	22.289740
41.000000	2.849000	2.003449	45.448320
40.800000	2.849000	-0.489938	28.940680
40.600000	2.849000	3.810829	54.230820
40.400000	2.849000	0.759034	30.590260
40.200000	2.849000	2.125522	51.887030
40.000000	2.849000	3.127461	67.712410
39.800000	2.849000	-0.429105	20.048590
39.600000	2.849000	0.393348	13.229100
39.400000	2.849000	-0.749656	20.685200
39.200000	2.849000	-2.636797	43.005060
39.000000	2.849000	1.048232	46.230340
38.800000	2.849000	0.405858	18.166710
38.600000	2.849000	0.263092	18.904560
38.400000	2.849000	-0.261047	21.463370
38.200000	2.849000	-0.398676	27.850670
38.000000	2.849000	-0.902744	32.893420
37.800000	2.849000	0.142428	26.420080
37.600000	2.849000	0.612475	35.217450
37.400000	2.849000	0.314944	42.938950
37.200000	2.849000	2.010196	21.756470
37.000000	2.849000	-0.676265	31.162210
36.800000	2.849000	-0.383143	20.001080
36.600000	2.849000	-2.284156	35.088210
36.400000	2.849000	-0.154615	32.191870
36.200000	2.849000	-0.012500	32.300860
36.000000	2.849000	0.162362	27.231290
35.800000	2.849000	1.071583	43.637170
35.600000	2.849000	3.301729	34.759240
35.400000	2.849000	0.694458	18.912830
35.200000	2.849000	1.752515	39.739140
35.000000	2.849000	0.291719	14.711040
34.800000	2.849000	2.556504	25.501460
34.600000	2.849000	0.345809	28.416740
34.400000	2.849000	-0.316284	18.530180
34.200000	2.849000	-2.849122	49.195210
34.000000	2.849000	-0.611029	23.663400
33.800000	2.849000	-0.209442	33.954320
33.600000	2.849000	0.431432	23.155470
33.400000	2.849000	-1.628188	30.343000
33.200000	2.849000	2.585136	44.383040
33.000000	2.849000	-0.997414	43.537530
32.800000	2.849000	0.183479	18.722240
32.600000	2.849000	-0.093667	17.440580
32.400000	2.849000	-1.830868	42.587480
32.200000	2.849000	-1.256590	26.317100
32.000000	2.849000	3.015049	43.297810
31.800000	2.849000	-0.602657	26.578950
31.600000	2.849000	-1.215885	27.780290
31.400000	2.849000	0.308971	18.719580
31.200000	2.849000	2.352312	36.092640
31.000000	2.849000	0.165961	20.237850
30.800000	2.849000	1.308783	15.385150
30.600000	2.849000	0.189217	20.019280
30.400000	2.849000	-1.864978	50.605580
30.200000	2.849000	0.480050	34.294100
30.000000	2.849000	0.233976	29.773370
29.800000	2.849000	-0.886649	22.590900
29.600000	2.849000	-0.980815	30.794400
29.400000	2.849000	0.263025	24.517290
29.200000	2.849000	1.586131	30.183220
29.000000	2.849000	1.778225	42.760670
28.800000	2.849000	0.082234	27.984520
28.600000	2.849000	0.769724	26.589550
28.400000	2.849000	1.044434	32.478600
28.200000	2.849000	2.021000	47.316420
28.000000	2.849000	3.755070	25.559880
27.800000	2.849000	0.921205	14.293930
27.600000	2.849000	0.341992	22.633760
27.400000	2.849000	1.083841	16.841120
27.200000	2.849000	1.206883	20.543470
27.000000	2.849000	0.770438	41.041500
26.800000	2.849000	3.078150	45.474150
26.600000	2.849000	0.169005	26.307770
26.400000	2.849000	1.793792	54.176700
26.200000	2.849000	-0.668859	35.631740
26.000000	2.849000	0.064356	17.608450
25.800000	2.849000	-0.722944	20.982490
25.600000	2.849000	-1.197310	21.298320
25.400000	2.849000	-1.228636	29.281680
25.200000	2.849000	-0.447506	34.037350
25.000000	2.849000	0.459049	35.938940
24.800000	2.849000	0.290665	24.772740
24.600000	2.849000	-0.484022	46.647710
24.400000	2.849000	0.901382	35.387320
24.200000	2.849000	-1.801155	54.522840
24.000000	2.849000	1.505458	40.142980
23.800000	2.849000	-0.938120	33.628160
23.600000	2.849000	1.535816	37.029880
23.400000	2.849000	2.745922	25.793820
23.200000	2.849000	-0.075922	27.783820
23.000000	2.849000	-2.759427	41.902850
22.800000	2.849000	-0.138315	19.712360
22.600000	2.849000	0.115781	24.367900
22.400000	2.849000	-1.750191	26.271710
22.200000	2.849000	1.013239	50.766290
22.000000	2.849000	-0.836956	30.251010
21.800000	2.849000	3.007809	51.337950
21.600000	2.849000	0.294629	30.087870
21.400000	2.849000	-1.658011	34.767390
21.200000	2.849000	-0.644585	21.458860
21.000000	2.849000	-1.640384	28.157600
20.800000	2.849000	-1.172053	35.344930
20.600000	2.849000	-1.471785	43.481820
20.400000	2.849000	0.334686	31.820660
20.200000	2.849000	1.058239	28.186030
20.000000	2.849000	1.203490	24.251130
19.800000	2.849000	0.618592	21.478450
19.600000	2.849000	0.425910	28.816520
19.400000	2.849000	-0.881130	25.543060
19.200000	2.849000	-0.088731	23.709100
19.000000	2.849000	1.578765	12.052640
18.800000	2.849000	-0.305862	26.104790
18.600000	2.849000	1.106534	22.287970
18.400000	2.849000	-1.412236	22.014590
18.200000	2.849000	-0.842901	22.545080
18.000000	2.849000	-0.000052	29.901290
17.800000	2.849000	-1.436268	19.617460
17.600000	2.849000	-0.382588	14.963270
17.400000	2.849000	0.695094	27.914680
17.200000	2.849000	-1.992336	25.001590
17.000000	2.849000	1.059477	45.200840
16.800000	2.849000	-0.221340	27.525910
16.600000	2.849000	1.312325	18.705720
16.400000	2.849000	1.802192	15.114330
16.200000	2.849000	-0.366507	11.618860
16.000000	2.849000	0.167209	22.827690
15.800000	2.849000	0.509439	24.294200
15.600000	2.849000	0.755712	36.955070
15.400000	2.849000	1.048982	28.906320
15.200000	2.849000	-0.202476	27.865740
15.000000	2.849000	0.505031	24.865570
14.800000	2.849000	0.631140	19.867720
14.600000	2.849000	0.962797	41.522250
14.400000	2.849000	-2.018229	35.584970
14.200000	2.849000	1.535084	30.215840
14.000000	2.849000	0.006621	20.087650
13.800000	2.849000	0.655824	39.969750
13.600000	2.849000	-0.391022	24.910710
13.400000	2.849000	1.480375	33.070740
13.200000	2.849000	-0.320608	26.252030
13.000000	2.849000	0.844577	26.240380
12.800000	2.849000	0.866038	23.192190
12.600000	2.849000	1.116385	34.618880
12.400000	2.849000	-0.170816	22.622830
12.200000	2.849000	1.960851	36.411010
12.000000	2.849000	-1.757064	40.952260
11.800000	2.849000	1.822845	24.930460
11.600000	2.849000	0.172967	23.259180
11.400000	2.849000	1.757204	27.538800
11.200000	2.849000	-0.010322	23.439450
11.000000	2.849000	-0.298147	28.542860
10.800000	2.849000	0.610675	39.274080
10.600000	2.849000	-0.964040	20.939600
10.400000	2.849000	2.754762	39.760300
10.200000	2.849000	-0.666590	24.427110
10.000000	2.849000	-0.810843	27.531910
9.800000	2.849000	0.716402	20.349050
9.600000	2.849000	-1.184874	25.787230
9.400000	2.849000	-0.277753	29.147150
9.200000	2.849000	-0.280464	33.876220
9.000000	2.849000	0.357965	30.320870
8.800000	2.849000	-0.474425	15.774870
8.600000	2.849000	-1.640658	18.970640
8.400000	2.849000	1.881907	43.817940
8.200000	2.849000	-1.947670	29.212100
8.000000	2.849000	1.218116	22.514430
7.800000	2.849000	-0.184551	44.437810
7.600000	2.849000	0.615047	30.513560
7.400000	2.849000	0.525037	22.419550
7.200000	2.849000	1.400099	40.204350
7.000000	2.849000	-0.266688	49.374070
6.800000	2.849000	0.024904	32.544130
6.600000	2.849000	-0.510704	27.556010
6.400000	2.849000	-0.045150	24.972240
6.200000	2.849000	-0.291231	31.385860
6.000000	2.849000	2.229462	39.613940
5.800000	2.849000	-0.519489	19.453580
5.600000	2.849000	0.683527	18.970680
5.400000	2.849000	-0.645010	22.397200
5.200000	2.849000	0.478737	22.738890
5.000000	2.849000	0.645374	26.206050
4.800000	2.849000	0.721551	29.990860
4.600000	2.849000	0.657684	24.640530
4.400000	2.849000	-0.729780	40.718900
4.200000	2.849000	1.238758	63.725860
4.000000	2.849000	-2.033797	62.913420
3.800000	2.849000	0.538584	37.483930
3.600000	2.849000	-0.413735	9.516768
3.400000	2.849000	-0.382910	8.800661
3.200000	2.849000	-1.532470	40.428140
3.000000	2.849000	0.243251	24.632570
2.800000	2.849000	-0.300597	29.695080
2.600000	2.849000	0.510520	35.970070
2.400000	2.849000	-0.534664	32.469630
2.200000	2.849000	1.081458	24.234510
2.000000	2.849000	0.445353	17.004810
1.800000	2.849000	0.655612	15.966450
1.600000	2.849000	-0.068840	12.707090
1.400000	2.849000	0.455197	9.084525
1.200000	2.849000	0.475430	8.693655
1.000000	2.849000	0.184947	13.040080
0.800000	2.849000	0.870529	18.049470
0.600000	2.849000	0.684663	22.648870
0.400000	2.849000	0.330025	15.719400
0.200000	2.849000	0.090977	16.656050
0.000000	2.849000	0.343168	17.607460
