#p 4.3E-6
#d 4
#m k6487
6 -0.053 0.038
101 -0.035 0.10
202 -0.040 0.082
401 -0.033 0.087
410 -0.06 0.12
421 -0.096 0.057
430 -0.055 0.082
440 -0.081 0.061
450 -0.113 0.048
460 -0.11 0.14
470 -0.188 0.092
481 -0.26 0.13
490 -0.47 0.16
501 -1.30 0.13
510 -2.02 0.17
