#p 1E-5
#d 1.5
# dodicesimo scan: deltaV positivo, due rondelle di teflon, solo copper tape (no panino)
6 -0.14 0.02
40 0.09 0.13
80 0.70 0.19
120 0.60 0.17
161 0.96 0.11
200 1.03 0.12
251 1.39 0.23
300 1.53 0.30
350 1.77 0.38
400 1.72 0.25
500 3.02 1.06
600 3.16 0.14
699 3.65 0.41
801 1.77E3 507
899 3.28E3 677
1000 5.97E6 181E3
