#p 5E-6
#d 1.5
# ottavo scan: I vs deltaV con deltaV positivo, senza panino, solo copper tape+nanotubi
6 -0.41 0.02
40 0.18 0.11
80 0.51 0.13
121 0.84 0.15
161 1.07 0.16
200 1.16 0.36
250 1.48 0.19
301 1.79 0.28
350 1.50 0.18
401 2.58 0.32
499 2.44 0.59
600 3.07 0.10
701 3.57 0.14
801 4.00 0.25
900 4.39 0.20
1000 5.20 0.38
