#lab INRiM
#hv keithley6487
#s CNTArO2Etching_N1new_b
#t 2.7
#d 0.5
#V 114
#
#Time	Temp	Current
# s	K	pA	
688.085262	2.778000	1.008405
690.086990	2.756000	1.010229
692.086766	2.809000	1.151476
694.087646	2.768000	0.867766
696.087561	2.768000	0.956324
698.087547	2.764000	0.995436
700.087387	2.809000	0.996449
702.087230	2.761000	1.141141
704.087761	2.777000	0.908296
706.087571	2.803000	1.033939
708.087335	2.803000	0.989356
710.087905	2.756000	1.029683
712.087972	2.792000	1.163230
714.088154	2.792000	0.920658
716.089828	2.754000	0.940315
718.090962	2.803000	1.051569
720.090263	2.803000	1.090681
722.091763	2.780000	1.176605
724.091514	2.755000	0.874251
726.091642	2.808000	0.962607
728.092024	2.770000	0.980845
730.091969	2.762000	1.059879
732.092139	2.762000	0.963012
734.092833	2.809000	1.124321
736.092514	2.763000	0.813659
738.092763	2.774000	0.983074
740.094108	2.804000	1.049543
742.093334	2.758000	1.090884
744.093536	2.758000	1.097976
746.094666	2.789000	0.920252
748.095232	2.794000	1.019551
750.095588	2.754000	0.845069
752.096890	2.801000	0.988140
754.096211	2.783000	1.113986
756.096685	2.783000	0.953487
758.096804	2.755000	0.871617
760.096529	2.808000	0.915389
762.097103	2.772000	0.999489
764.096536	2.760000	1.103245
766.097074	2.810000	0.912755
768.096716	2.810000	1.027860
770.096566	2.763000	1.117026
772.097210	2.772000	0.854189
774.097451	2.806000	1.137088
776.097674	2.758000	0.923090
778.097357	2.787000	0.818320
780.097675	2.787000	1.082575
782.097386	2.796000	0.990370
784.098668	2.755000	1.151274
786.099094	2.800000	0.893097
788.098886	2.783000	0.982264
790.098527	2.754000	0.999084
792.098355	2.754000	0.845678
794.100097	2.807000	1.184711
796.099566	2.773000	0.954095
798.099573	2.759000	0.975171
800.100966	2.810000	1.143168
802.100614	2.764000	0.989559
804.101998	2.764000	1.003542
806.101358	2.769000	0.992396
808.102020	2.806000	0.997057
810.101264	2.758000	1.049543
812.101898	2.784000	0.839395
814.102720	2.798000	1.058865
816.103006	2.798000	1.066363
818.103168	2.755000	0.935248
820.103956	2.797000	1.151274
822.103346	2.787000	0.859255
824.103717	2.754000	1.060689
826.103721	2.806000	0.964025
828.104010	2.806000	1.051367
830.103637	2.775000	1.156137
832.104019	2.757000	0.878710
834.104720	2.810000	1.005771
836.104183	2.766000	1.020159
838.104794	2.766000	0.923900
840.104643	2.766000	1.078725
842.104254	2.808000	0.909107
844.105039	2.760000	1.023807
846.104213	2.781000	1.018538
848.104995	2.800000	0.972131
850.104323	2.756000	1.189169
852.104824	2.756000	0.971928
854.104575	2.794000	0.844664
856.105068	2.789000	1.022185
858.104514	2.754000	0.974968
860.105850	2.804000	1.129995
862.105551	2.778000	0.775561
864.105503	2.778000	0.849528
866.105328	2.756000	1.094532
868.105904	2.809000	1.011648
870.106923	2.768000	1.142965
872.107186	2.764000	0.982264
874.107837	2.809000	0.951258
876.107330	2.809000	1.064539
878.107230	2.761000	0.911539
880.107960	2.777000	1.030292
882.107814	2.802000	1.174781
884.107308	2.757000	0.812848
886.108598	2.791000	0.973550
888.108252	2.791000	0.986114
890.108317	2.792000	0.993612
892.110012	2.754000	1.112162
894.109687	2.802000	0.932817
896.110003	2.780000	0.963417
898.110083	2.755000	0.918834
900.109254	2.755000	0.871212
902.109947	2.808000	1.177821
904.109495	2.769000	0.941734
906.109144	2.761000	1.046706
908.109435	2.810000	1.004555
910.109908	2.762000	0.809606
912.109578	2.762000	1.138101
914.109294	2.773000	0.932209
916.109564	2.804000	0.947610
918.109326	2.757000	0.956730
920.111044	2.788000	0.893098
922.110210	2.795000	1.169107
924.111833	2.795000	0.972739
926.111615	2.754000	0.950447
928.111995	2.799000	1.103246
930.112861	2.783000	1.041843
932.112638	2.754000	1.195654
934.113746	2.807000	0.961998
936.115055	2.807000	0.930993
938.114335	2.772000	1.095545
940.114233	2.759000	0.874859
942.115102	2.809000	1.199504
944.114165	2.764000	1.039005
946.115507	2.770000	0.872833
948.115596	2.770000	1.107906
950.115800	2.806000	0.852770
952.115758	2.758000	1.126753
954.117093	2.784000	0.971321
956.116838	2.797000	0.954501
958.116652	2.755000	1.095545
960.116646	2.755000	0.815078
962.117979	2.798000	0.977400
964.117867	2.786000	0.991383
966.118522	2.754000	1.075280
968.118423	2.806000	1.126956
970.118371	2.774000	0.810822
972.118204	2.774000	0.925927
974.118902	2.757000	0.980035
976.118680	2.809000	0.870401
978.119744	2.765000	1.274890
980.119502	2.768000	0.976184
982.119577	2.807000	1.054610
984.119829	2.807000	0.957743
986.119794	2.759000	1.096558
988.119600	2.782000	1.086831
990.119700	2.799000	0.907283
992.120164	2.755000	0.923698
994.120463	2.796000	1.106285
996.121859	2.796000	0.909715
998.121700	2.788000	1.111352
1000.122165	2.754000	1.005771
1002.124063	2.805000	1.092505
1004.123457	2.776000	1.022591
1006.123371	2.757000	1.048530
1008.123512	2.757000	1.039209
1010.123552	2.809000	0.917010
1012.123582	2.766000	0.881344
1014.123600	2.765000	1.100409
1016.123647	2.808000	0.910120
1018.123776	2.760000	1.182887
1020.123451	2.760000	1.031710
1022.123745	2.780000	0.885397
1024.123428	2.801000	0.940923
1026.123498	2.756000	0.996247
1028.123546	2.794000	0.825413
1030.123847	2.790000	1.104056
1032.123503	2.790000	0.959972
1034.123332	2.754000	0.940923
1036.124019	2.804000	1.072240
1038.123371	2.778000	1.016714
1040.123450	2.756000	1.068998
1042.123339	2.809000	1.004353
1044.124796	2.809000	0.906675
1046.124499	2.768000	1.032318
1048.124521	2.763000	0.891477
1050.124930	2.809000	0.894314
1052.124578	2.761000	0.960783
1054.124217	2.777000	0.971928
1056.125823	2.777000	1.063729
1058.126054	2.803000	0.965444
1060.126114	2.756000	1.183090
1062.126686	2.791000	0.832911
1064.127841	2.792000	1.043464
1066.128045	2.754000	0.945787
1068.127702	2.754000	0.878710
1070.127707	2.802000	1.075078
1072.127292	2.780000	1.064742
1074.128867	2.755000	1.081562
1076.128591	2.808000	1.094937
1078.128260	2.769000	0.995841
1080.129487	2.769000	1.116418
1082.130586	2.762000	1.016106
1084.130367	2.809000	0.900190
1086.130577	2.762000	1.169513
1088.130478	2.774000	0.849933
1090.130729	2.803000	1.077509
1092.130294	2.803000	0.874251
1094.130567	2.756000	0.952069
1096.130591	2.789000	1.185927
1098.130757	2.793000	0.926129
1100.130303	2.754000	0.956527
1102.132053	2.801000	0.992194
1104.131501	2.801000	0.884181
1106.131447	2.781000	1.138912
1108.132079	2.754000	0.826628
1110.131340	2.808000	0.907486
1112.131891	2.771000	1.062513
1114.131822	2.760000	0.979224
1116.131689	2.760000	1.203760
1118.132963	2.810000	0.894719
1120.132865	2.763000	0.971321
1122.132365	2.771000	1.008203
1124.133468	2.805000	1.013066
1126.181427	2.758000	1.097977
1128.184237	2.786000	0.899988
1130.185935	2.786000	1.084805
1132.185705	2.796000	1.029684
1134.185996	2.754000	0.977197
1136.185806	2.798000	1.044072
1138.185915	2.784000	0.969699
1140.185539	2.754000	1.053799
1142.185352	2.754000	1.019146
1144.185642	2.806000	1.022996
1146.186147	2.773000	1.022996
1148.186844	2.758000	0.942544
