#d 3.3
#p 2E-5
#drain current
898 16.4E6 928E3
848 10.6E6 697E3
798 8.66E6 1.7E6
750 3.63E6 170E3
701 2.12E6 128E3
650 1.05E6 82E3
600 605E3 80E3
549 194E3 61E3
501 22E3 11E3
449 1.21E3 306
400 25.8 2.5
6 -0.19 0.02
100 -0.11 0.05
198 -0.10 0.06
299 -0.06 0.13
350 0.10 0.05
375 4.19 0.32
359 -0.11 0.14

