#p 1.1E-6
#d 3
#m k6487
1298 123.1 130.9 377.6 361.5 495.7 397.1 401.1 332.2 448.5 
1400 507.4 484.9 494.1 493.2 498.3 362.3 341.5 335.2 397.9 428.5
1499 747.8 699.0 791.6 728.5 727.1 787.7 783.3 780.9 813.6 606.5 
1598 809.5 789.7 748.5 652.0 632.1 644.4 673.7 700.6 617.7 588.9
1695 1015 1047 611 640 632 567 610 573 488 632
1797 1099 934 989 1184 1104 1076 1213 1047
