#p 4.9E-6
#d 4
#m k6487
6 -0.1033 0.031
99 -0.1237 0.067
298 -0.125 0.074
501 0.24 0.21
748 -0.094 0.071
1000 0.05 0.18
1244 -0.14 0.14
1502 -0.28 0.13
1512 -0.34 0.20
1526 -0.39 0.23
1535 -0.22 0.15
1543 -1.02 0.38
1559 -1.54 0.57
1573 -0.90 0.42
1585 -1.23 0.11
1595 -1.61 0.45
1615 -2.77 0.61
1606 -3.27 0.32
1406 -0.10 0.13
1447 -0.28 0.22
1473 -0.52 0.18
