#p 7E-6
#d 2
# quinto scan: I vs deltaV con deltaV positivo, con doppi anellini di teflon
6 -0.17 0.016
40 0.41 0.15
81 0.89 0.37
119 0.93 0.15
161 1.52 0.14
200 1.60 0.33
250 2.14 0.18
300 2.77 0.32
350 2.56 0.23
399 3.69 0.50
500 3.71 1.13
600 5.00 0.07
700 5.89 0.12
799 6.78 0.24
899 7.63 0.18
1000 8.05 0.56
