#d 1
#p 3E-6
#m k6487

#terzo scan scan: I vs deltaV con deltaV positivo, ion gauge spenta
6 -0.18 0.015
40 0.02 0.24
80 0.74 0.61
120 0.53 0.24
160 0.71 0.19
200 1.06 0.21
250 1.06 0.32
300 1.86 0.49
350 2.05 0.97
400 1.80 0.55
499 2.75 0.27
601 3.40 0.20
700 3.79 0.35
799 4.42 0.23
901 5.10 0.73
1001 5.45 1.04
