#lab INRiM
#hv keithley6487
#s CNTArO2Etching_N1new
#t 2.7
#d 0.5
#V -62
#
#Time	Temp	Current
#s	K	pA	
14651.251807	56.772000	-0.950907
14652.251842	56.772000	-0.979686
14653.252121	56.776000	-1.018598
14654.253172	56.776000	-0.982725
14655.254259	56.776000	-1.050011
14656.255052	56.778000	-0.926789
14657.255785	56.778000	-1.061968
14658.257059	56.778000	-1.057307
14659.256721	56.780000	-0.953339
14660.257892	56.780000	-1.044336
14661.259166	56.783000	-1.009275
14662.260203	56.783000	-1.323410
14663.260586	56.783000	-0.985563
14664.262198	56.788000	-1.127227
14665.261507	56.788000	-0.970363
14666.262969	56.788000	-0.912602
14667.262711	56.788000	-0.976443
14668.263574	56.788000	-0.948069
14669.263441	56.793000	-1.053659
14670.263480	56.793000	-1.226737
14671.264898	56.793000	-0.966918
14672.266196	56.795000	-1.134524
14673.266955	56.795000	-1.041296
14674.266393	56.798000	-1.007856
14675.266432	56.798000	-0.821402
14676.266302	56.798000	-1.063387
14677.266546	56.801000	-1.104123
14678.266553	56.801000	-1.011707
14679.266387	56.804000	-1.003600
14680.266482	56.804000	-1.067035
14681.266651	56.804000	-0.939152
14682.267108	56.806000	-1.014341
14683.266349	56.806000	-1.067035
14684.266998	56.806000	-1.017382
14685.267046	56.808000	-1.004614
14686.266317	56.808000	-1.022448
14687.267990	56.811000	-2.171169
14688.267944	56.811000	-2.286487
14689.268557	56.811000	-2.354178
14690.270063	56.813000	-2.369580
14691.271049	56.813000	-2.372013
14692.270826	56.817000	-2.366339
14693.270317	56.817000	-1.016571
14694.270645	56.817000	-1.142022
14695.270359	56.819000	-1.044134
14696.272056	56.819000	-1.195932
14697.271860	56.819000	-1.042107
14698.271759	56.822000	-0.904901
14699.271707	56.822000	-1.155804
14700.271491	56.824000	-1.004816
14701.271409	56.824000	-0.967931
14702.271510	56.824000	-1.167964
14703.271582	56.828000	-1.037446
14704.271479	56.828000	-1.110609
14705.273285	56.829000	-1.012518
14706.272386	56.829000	-1.024070
14707.273802	56.829000	-0.946043
14708.273678	56.833000	-1.062779
14709.275059	56.833000	-1.093585
14710.274346	56.833000	-1.048390
14711.275796	56.836000	-0.952731
14712.277108	56.836000	-1.086694
14713.276754	56.840000	-0.990630
14714.276827	56.840000	-0.975227
14715.277237	56.840000	-1.176476
14716.276435	56.840000	-1.073318
14717.276330	56.840000	-0.935707
14718.276295	56.845000	-1.042310
14719.277863	56.845000	-0.969755
14720.279243	56.845000	-1.001168
14721.279232	56.847000	-0.861125
14722.279042	56.847000	-1.055280
14723.278958	56.847000	-0.899632
14724.278487	56.850000	-0.991845
14725.278679	56.850000	-0.955770
14726.278995	56.853000	-0.925168
14727.278888	56.853000	-0.993467
14728.279219	56.853000	-0.988805
14729.278522	56.854000	-0.974619
14730.278910	56.854000	-1.118108
14731.278733	56.858000	-1.092977
14732.278454	56.858000	-0.944624
14733.279612	56.858000	-0.914224
14734.279580	56.861000	-0.986373
14735.279929	56.861000	-0.868421
14736.280296	56.861000	-0.944421
14737.280438	56.863000	-0.918277
14738.280370	56.863000	-0.997925
14739.282252	56.865000	-1.035013
14740.281992	56.865000	-0.797082
14741.281484	56.865000	-1.001573
14742.281642	56.867000	-0.947866
14743.283109	56.867000	-1.038053
14744.282807	56.871000	-1.045553
14745.282721	56.871000	-1.061157
14746.282507	56.871000	-0.973808
14747.283245	56.873000	-1.049200
14748.282975	56.873000	-1.060752
14749.282940	56.873000	-0.888890
14750.284032	56.877000	-1.111419
14751.283302	56.877000	-1.006640
14752.284883	56.880000	-0.995899
14753.284466	56.880000	-1.193297
14754.284344	56.880000	-1.159249
14755.285743	56.882000	-1.031568
14756.285315	56.882000	-1.013734
14757.285927	56.886000	-1.048187
14758.285983	56.886000	-1.134523
14759.285526	56.886000	-1.030758
14760.285660	56.888000	-0.993264
14761.285690	56.888000	-1.100475
14762.287202	56.888000	-0.978672
14763.287240	56.891000	-1.048795
14764.287932	56.891000	-0.995088
14765.289011	56.891000	-0.937935
14766.289020	56.893000	-1.108987
14767.290238	56.893000	-1.003600
14768.289955	56.896000	-0.974618
14769.289667	56.896000	-1.028325
14770.289863	56.896000	-0.965296
14771.290009	56.899000	-0.942800
14772.289955	56.899000	-0.997115
14773.290044	56.901000	-0.972186
14774.289386	56.901000	-1.032582
14775.289782	56.901000	-1.008667
14776.289374	56.905000	-1.047579
14777.289321	56.905000	-1.057713
14778.289455	56.905000	-1.089734
14779.290946	56.908000	-0.963472
14780.290923	56.908000	-1.022854
14781.290658	56.909000	-1.087505
14782.290828	56.909000	-1.013328
14783.290622	56.909000	-1.024475
14784.291147	56.914000	-0.834373
14785.291325	56.914000	-0.983738
14786.291773	56.915000	-0.802757
14787.291772	56.915000	-0.875312
14788.293164	56.915000	-1.088721
14789.292337	56.918000	-0.960027
14790.292961	56.918000	-0.878757
14791.292943	56.918000	-1.194716
14792.292318	56.921000	-0.954555
14793.294208	56.921000	-1.120540
14794.294938	56.924000	-1.042310
14795.294826	56.924000	-0.954149
14796.295074	56.924000	-1.068251
14797.294403	56.926000	-1.144860
14798.294651	56.926000	-0.957392
14799.296062	56.929000	-0.820186
14800.295494	56.929000	-0.937936
14801.295506	56.929000	-1.118715
14802.295952	56.932000	-1.017179
14803.296124	56.932000	-0.947056
14804.295890	56.932000	-1.053456
14805.295344	56.934000	-1.097030
14806.295954	56.934000	-1.065819
14807.295785	56.938000	-0.966309
14808.295394	56.938000	-1.119121
14809.296738	56.938000	-1.049808
14810.296746	56.939000	-0.861733
14811.298191	56.939000	-0.978064
14812.298364	56.942000	-0.968741
14813.298481	56.942000	-1.020422
14814.298893	56.942000	-1.062982
14815.298847	56.946000	-1.149116
14816.298635	56.946000	-0.943813
14817.298594	56.946000	-0.860314
14818.299002	56.948000	-0.976645
14819.298975	56.948000	-1.027313
14820.299747	56.950000	-1.071494
14821.299942	56.950000	-1.268081
14822.301128	56.950000	-1.008464
14823.301113	56.954000	-1.087302
14824.300993	56.954000	-1.038460
14825.300578	56.958000	-1.162492
14826.300813	56.958000	-1.002384
14827.301166	56.958000	-0.982118
14828.300677	56.959000	-0.811674
14829.301156	56.959000	-1.008262
14830.300751	56.959000	-1.088113
14831.301755	56.962000	-1.065414
14832.302848	56.962000	-2.135905
14833.303993	56.964000	-2.134284
14834.303590	56.964000	-2.083009
14835.305146	56.964000	-2.087468
14836.305251	56.967000	-2.232577
14837.304340	56.967000	-2.063958
14838.304745	56.969000	-2.405250
14839.304902	56.969000	-0.874906
14840.306200	56.969000	-1.162289
14841.306026	56.973000	-0.895579
14842.305302	56.973000	-1.014950
14843.305422	56.973000	-1.069265
14844.305825	56.977000	-1.053863
14845.307113	56.977000	-1.016977
14846.308171	56.979000	-0.917264
14847.308339	56.979000	-1.035420
14848.309697	56.979000	-1.007857
14849.310001	56.981000	-1.058929
14850.311234	56.981000	-0.977659
14851.310564	56.984000	-0.964081
14852.310875	56.984000	-1.001169
14853.312260	56.984000	-0.890107
14854.312234	56.989000	-0.932059
14855.312325	56.989000	-1.004209
14856.312486	56.989000	-0.920710
14857.313901	56.989000	-0.901051
14858.313358	56.989000	-1.055484
14859.313857	56.992000	-0.869434
14860.314247	56.992000	-0.909968
14861.313646	56.992000	-0.915237
14862.313331	56.996000	-0.941584
14863.313877	56.996000	-0.892944
14864.313612	56.997000	-0.939153
14865.314823	56.997000	-1.119121
14866.314521	56.997000	-0.935301
14867.315182	57.000000	-1.090950
14868.316163	57.000000	-1.093788
14869.315806	57.000000	-0.956987
14870.315367	57.002000	-0.942800
14871.317144	57.002000	-0.902875
14872.317926	57.005000	-0.901050
14873.317877	57.005000	-0.875920
14874.318603	57.005000	-1.122566
14875.319063	57.009000	-2.188396
14876.318553	57.009000	-1.996470
14877.319072	57.012000	-2.405656
14878.318299	57.012000	-1.076561
14879.318491	57.012000	-0.921925
14880.318486	57.014000	-0.916453
14881.318845	57.014000	-0.865381
14882.318996	57.014000	-1.070481
14883.318823	57.016000	-0.922939
14884.318390	57.016000	-1.073318
14885.319231	57.020000	-0.956987
14886.319198	57.020000	-0.966512
14887.318658	57.020000	-0.917669
14888.320221	57.022000	-1.058321
14889.321163	57.022000	-0.881189
14890.320475	57.024000	-1.042107
14891.320317	57.024000	-0.957393
14892.321486	57.024000	-1.068657
14893.323046	57.030000	-1.055686
14894.322971	57.030000	-1.011910
14895.322638	57.030000	-0.977659
14896.322702	57.030000	-0.981510
14897.322411	57.030000	-1.107366
14898.323111	57.033000	-0.887270
14899.322955	57.033000	-1.027313
14900.322510	57.033000	-0.866800
14901.323816	57.037000	-0.964688
14902.324077	57.037000	-1.035825
14903.323922	57.040000	-2.225687
14904.323466	57.040000	-2.162252
14905.324089	57.040000	-2.256898
14906.324855	57.041000	-0.890107
14907.324475	57.041000	-0.972390
14908.324492	57.041000	-1.011302
14909.324886	57.045000	-0.974214
14910.325278	57.045000	-1.030353
14911.324610	57.048000	-1.017585
14912.324375	57.048000	-1.031164
14913.326311	57.048000	-0.913616
14914.327061	57.050000	-1.097030
14915.327500	57.050000	-1.010289
14916.327307	57.053000	-1.051836
14917.327446	57.053000	-1.070481
14918.327390	57.053000	-0.789786
14919.329282	57.056000	-1.011707
14920.328380	57.056000	-1.052849
14921.330189	57.056000	-0.873893
14922.330274	57.057000	-0.978672
14923.330220	57.057000	-1.103921
14924.329604	57.062000	-0.832954
14925.330281	57.062000	-1.038054
14926.329836	57.062000	-1.027718
14927.329713	57.064000	-0.929627
14928.331244	57.064000	-0.897605
14929.330975	57.067000	-0.997115
14930.330942	57.067000	-1.022449
14931.330887	57.067000	-1.008262
14932.330536	57.071000	-0.909360
14933.330516	57.071000	-0.983334
14934.330503	57.071000	-1.031366
14935.330798	57.070000	-0.949691
14936.330588	57.070000	-1.000966
14937.330643	57.074000	-0.872677
14938.330313	57.074000	-0.947056
14939.330635	57.074000	-0.926789
14940.330540	57.077000	-1.014544
14941.330975	57.077000	-0.867813
14942.330466	57.080000	-1.043323
14943.331226	57.080000	-0.896795
14944.330703	57.080000	-0.995899
14945.331101	57.083000	-0.872678
14946.331278	57.083000	-0.984955
14947.331292	57.083000	-0.984550
14948.330440	57.084000	-1.007046
14949.330766	57.084000	-1.071089
14950.330386	57.088000	-1.009680
14951.330869	57.088000	-0.985968
14952.331340	57.088000	-0.947462
14953.331760	57.091000	-0.929627
14954.331914	57.091000	-1.000156
14955.333110	57.092000	-1.014748
14956.332525	57.092000	-0.960027
14957.333921	57.092000	-0.960635
14958.334530	57.097000	-1.010289
14959.334302	57.097000	-1.040081
14960.334411	57.097000	-1.103516
14961.335150	57.098000	-1.008464
14962.335103	57.098000	-0.926384
14963.335063	57.102000	-1.048998
14964.334344	57.102000	-1.084871
14965.334505	57.102000	-0.965094
14966.334613	57.103000	-0.952123
14967.334606	57.103000	-1.088518
14968.335079	57.105000	-0.966715
14969.334417	57.105000	-0.951313
14970.335026	57.105000	-0.836603
14971.335204	57.113000	-1.129660
14972.336220	57.113000	-0.989617
14973.336944	57.113000	-1.039270
14974.337957	57.112000	-1.168167
14975.337357	57.112000	-0.889499
14976.338301	57.115000	-0.892945
14977.339857	57.115000	-1.040891
14978.339410	57.115000	-1.077372
14979.340162	57.117000	-1.013329
14980.339849	57.117000	-0.874096
14981.339440	57.122000	-1.036636
14982.341233	57.122000	-1.014139
14983.341628	57.122000	-0.997318
14984.343245	57.123000	-0.824645
14985.342773	57.123000	-0.985361
14986.342598	57.123000	-0.978673
14987.344210	57.127000	-0.992859
14988.344007	57.127000	-1.040081
14989.345264	57.129000	-1.076156
14990.344340	57.129000	-1.026502
14991.346317	57.129000	-1.000358
14992.346475	57.132000	-2.292161
14993.347735	57.132000	-2.083211
14994.347628	57.135000	-2.094966
14995.348657	57.135000	-2.289932
14996.348951	57.135000	-2.174006
14997.348564	57.138000	-2.177655
14998.348935	57.138000	-0.997318
14999.349391	57.138000	-0.952528
15000.349733	57.142000	-0.987184
15001.349794	57.142000	-0.976038
15002.350163	57.143000	-1.078588
15003.349405	57.143000	-1.028934
15004.349479	57.143000	-1.091964
15005.349400	57.147000	-0.958406
15006.351177	57.147000	-1.010086
15007.350639	57.148000	-1.032582
15008.351806	57.148000	-1.107771
15009.351454	57.148000	-1.044742
15010.351346	57.152000	-0.977862
15011.351399	57.152000	-0.922736
15012.351303	57.152000	-2.180898
15013.353117	57.154000	-0.983739
15014.353117	57.154000	-1.148913
15015.353954	57.157000	-0.904496
15016.354009	57.157000	-1.138577
15017.353649	57.157000	-0.994278
15018.353864	57.159000	-0.865989
15019.355159	57.159000	-0.768911
15020.354422	57.163000	-1.008465
15021.354733	57.163000	-0.809445
15022.354407	57.163000	-1.012721
15023.355273	57.166000	-1.053457
15024.355818	57.166000	-0.985564
15025.356667	57.166000	-0.978064
15026.357382	57.167000	-0.809648
15027.358361	57.167000	-1.148102
15028.359191	57.170000	-0.928411
15029.359214	57.170000	-0.999142
15030.358757	57.170000	-0.959824
15031.358539	57.173000	-0.790394
15032.359403	57.173000	-1.090748
15033.360742	57.176000	-0.931654
15034.361785	57.176000	-0.807621
15035.362085	57.176000	-0.883418
15036.361566	57.179000	-0.633124
15037.361613	57.179000	-0.800325
15038.361787	57.179000	-0.947867
15039.361722	57.182000	-0.885243
15040.361984	57.182000	-1.063996
15041.363059	57.185000	-0.777221
15042.362629	57.185000	-1.029745
15043.362901	57.185000	-1.065820
15044.363229	57.187000	-1.054065
15045.363014	57.187000	-0.924358
15046.364139	57.190000	-1.101489
15047.363993	57.190000	-1.199580
15048.363461	57.190000	-0.939760
15049.363329	57.193000	-1.075750
15050.365067	57.193000	-1.017585
15051.365395	57.193000	-1.024273
15052.365383	57.195000	-0.921115
15053.366271	57.195000	-0.963472
15054.365707	57.198000	-0.743173
15055.365326	57.198000	-1.061767
15056.366769	57.198000	-0.992454
15057.366878	57.201000	-1.192082
15058.366581	57.201000	-1.070278
15059.366318	57.204000	-1.006641
15060.366534	57.204000	-0.974214
15061.366865	57.204000	-1.086289
15062.367123	57.206000	-0.963472
15063.367435	57.206000	-1.039675
15064.367453	57.206000	-1.011910
15065.367596	57.209000	-0.951718
15066.368664	57.209000	-0.972187
15067.368602	57.212000	-1.165735
15068.368657	57.212000	-0.893755
15069.368314	57.212000	-1.074332
15070.368594	57.214000	-1.097436
15071.368870	57.214000	-1.059942
15072.368966	57.217000	-0.999345
15073.369108	57.217000	-1.080209
15074.370121	57.217000	-1.006033
15075.369797	57.220000	-1.004006
15076.370327	57.220000	-0.982321
15077.370304	57.220000	-1.028731
15078.370996	57.222000	-1.041094
15079.370683	57.222000	-1.086897
15080.370674	57.226000	-0.958203
15081.370573	57.226000	-1.005222
15082.370313	57.226000	-1.083249
15083.370616	57.228000	-1.061158
15084.370483	57.228000	-0.977862
15085.370603	57.231000	-0.996102
15086.372262	57.231000	-0.998737
15087.373239	57.231000	-1.081020
15088.374175	57.234000	-1.041905
15089.374966	57.234000	-1.064806
15090.375044	57.234000	-1.107367
15091.374448	57.236000	-1.003195
15092.375331	57.236000	-0.947056
15093.375948	57.240000	-1.036636
15094.375473	57.240000	-1.091356
15095.376288	57.240000	-0.923547
15096.376318	57.242000	-0.939355
15097.377054	57.242000	-0.858896
15098.378252	57.244000	-1.147698
15099.377817	57.244000	-1.024476
15100.378048	57.244000	-0.898011
15101.377894	57.247000	-0.958406
15102.377696	57.247000	-0.992657
15103.379120	57.252000	-1.041297
15104.380192	57.252000	-1.000763
15105.379508	57.252000	-0.899024
15106.381105	57.254000	-1.106759
15107.381283	57.254000	-1.011505
15108.380308	57.254000	-1.090545
15109.380395	57.256000	-1.144252
15110.380620	57.256000	-1.019611
15111.381038	57.258000	-1.019003
15112.382210	57.258000	-0.945030
15113.383057	57.258000	-0.922939
15114.383318	57.262000	-0.958001
15115.385162	57.262000	-1.077777
15116.384476	57.262000	-0.900443
15117.385077	57.265000	-0.762831
15118.384432	57.265000	-1.092166
15119.384690	57.267000	-1.057510
15120.384993	57.267000	-0.961649
15121.386039	57.267000	-1.040486
15122.386065	57.270000	-0.953947
15123.385360	57.270000	-0.883824
15124.385571	57.273000	-0.870651
15125.385605	57.273000	-0.912603
15126.387262	57.273000	-1.030556
15127.387849	57.274000	-0.939760
15128.387300	57.274000	-0.968336
15129.387686	57.274000	-1.071495
15130.388264	57.277000	-0.766074
15131.387481	57.277000	-1.007857
15132.387449	57.281000	-1.109394
15133.387511	57.281000	-1.008667
15134.387527	57.281000	-1.114055
15135.387948	57.284000	-1.110001
15136.387946	57.284000	-0.764250
15137.388478	57.287000	-0.886256
15138.389459	57.287000	-1.034407
15139.391279	57.287000	-0.887270
15140.391549	57.290000	-1.133511
15141.391340	57.290000	-0.908550
15142.392992	57.294000	-1.023868
15143.394247	57.294000	-0.871462
15144.393666	57.294000	-0.924358
15145.393319	57.296000	-1.022652
15146.395198	57.296000	-0.948678
15147.396255	57.296000	-1.106151
15148.395586	57.298000	-0.800123
15149.396889	57.298000	-0.936113
15150.396499	57.301000	-1.024881
15151.397962	57.301000	-0.968134
15152.397671	57.301000	-1.101692
15153.398776	57.303000	-0.910779
15154.399988	57.303000	-1.000966
15155.399383	57.307000	-0.953947
15156.399471	57.307000	-0.821605
15157.400067	57.307000	-0.989820
15158.400639	57.307000	-1.101692
15159.400357	57.307000	-0.995291
15160.401968	57.307000	-1.041095
15161.402830	57.312000	-0.979078
15162.402458	57.312000	-1.052039
15163.402880	57.315000	-0.998534
15164.402659	57.315000	-1.229170
15165.403945	57.315000	-0.992656
15166.404151	57.315000	-1.020828
15167.404475	57.315000	-1.097841
15168.404334	57.320000	-0.945232
15169.404423	57.320000	-0.962054
15170.405504	57.320000	-1.072305
15171.405337	57.322000	-0.917670
15172.407020	57.322000	-0.974011
15173.407510	57.322000	-1.086289
15174.407517	57.326000	-0.933478
15175.407955	57.326000	-1.022854
15176.408902	57.330000	-1.081628
15177.409056	57.330000	-0.862544
15178.409815	57.330000	-0.998129
15179.410841	57.331000	-0.916656
15180.410727	57.331000	-1.088924
15181.410700	57.333000	-1.031366
15182.410729	57.333000	-1.086087
15183.412058	57.333000	-0.946854
15184.411926	57.336000	-1.109596
15185.411610	57.336000	-0.883622
15186.411371	57.336000	-0.993873
15187.411342	57.340000	-0.919494
15188.411995	57.340000	-0.972187
15189.413105	57.342000	-1.029137
15190.412512	57.342000	-0.850384
15191.412861	57.342000	-1.078588
15192.413152	57.344000	-0.956785
15193.412412	57.344000	-0.941179
15194.413716	57.346000	-2.133068
15195.413837	57.346000	-2.250007
15196.414285	57.346000	-2.190829
15197.415065	57.349000	-2.111180
15198.414332	57.349000	-2.063756
15199.415053	57.349000	-0.991036
15200.414345	57.353000	-2.216770
15201.414639	57.353000	-0.979687
15202.415741	57.355000	-0.967323
15203.415845	57.355000	-0.733039
15204.416283	57.355000	-0.982118
15205.416079	57.358000	-0.926182
15206.415402	57.358000	-0.832144
15207.415570	57.360000	-1.006438
15208.416340	57.360000	-0.979686
15209.416400	57.360000	-1.013937
15210.416505	57.365000	-0.938342
15211.416477	57.365000	-0.797082
15212.418001	57.365000	-0.956785
15213.418287	57.366000	-0.970363
15214.419177	57.366000	-1.118717
15215.418580	57.369000	-0.962054
15216.419069	57.369000	-1.009478
15217.419899	57.369000	-1.014950
15218.419405	57.371000	-0.987185
15219.419546	57.371000	-0.824037
15220.420687	57.376000	-0.976443
15221.420481	57.376000	-1.015356
15222.420661	57.376000	-0.958609
15223.420438	57.379000	-0.886661
15224.421167	57.379000	-0.870043
15225.421179	57.379000	-0.978876
15226.420763	57.379000	-1.010897
15227.420969	57.379000	-0.894768
15228.422238	57.382000	-0.991440
15229.422777	57.382000	-0.932262
15230.422610	57.382000	-1.035623
15231.423830	57.387000	-0.989617
15232.424033	57.387000	-0.949083
15233.424910	57.388000	-1.010694
15234.424653	57.388000	-0.902672
15235.426084	57.388000	-1.042919
15236.425808	57.391000	-0.751685
15237.425532	57.391000	-1.002587
15238.425514	57.391000	-0.949894
15239.426925	57.395000	-0.882000
15240.426317	57.395000	-0.983537
15241.426317	57.398000	-1.004614
15242.426743	57.398000	-0.926384
15243.427070	57.398000	-0.972998
15244.426702	57.399000	-0.994684
15245.426731	57.399000	-0.979078
15246.427086	57.403000	-0.938950
15247.426401	57.403000	-0.898011
15248.426847	57.403000	-0.986374
15249.426356	57.405000	-0.853221
15250.426510	57.405000	-1.009073
15251.426366	57.405000	-0.797488
15252.427297	57.407000	-0.796475
15253.427468	57.407000	-1.027313
15254.427663	57.411000	-0.926992
15255.427902	57.411000	-0.920102
15256.427670	57.411000	-0.824646
15257.428957	57.413000	-0.832144
15258.429081	57.413000	-0.962460
15259.429783	57.416000	-1.094193
15260.431208	57.416000	-0.949894
15261.432133	57.416000	-0.967931
15262.431798	57.418000	-0.953948
15263.431407	57.418000	-1.031367
15264.431887	57.418000	-0.935505
15265.431932	57.420000	-0.953745
15266.432867	57.420000	-1.045350
15267.433956	57.426000	-1.093180
15268.435074	57.426000	-0.929222
15269.434344	57.426000	-1.041095
15270.434623	57.428000	-0.973201
15271.434622	57.428000	-0.953745
15272.434338	57.431000	-0.931654
15273.434815	57.431000	-0.996102
15274.436230	57.431000	-1.012924
15275.435333	57.433000	-0.924763
15276.437015	57.433000	-0.955771
15277.436834	57.433000	-1.137970
15278.436814	57.437000	-0.913819
15279.436790	57.437000	-1.073724
15280.436750	57.438000	-0.950299
15281.436760	57.438000	-1.016369
15282.438258	57.438000	-0.994278
15283.437684	57.443000	-0.893350
15284.437651	57.443000	-1.013126
15285.437297	57.443000	-0.951515
15286.437346	57.443000	-0.903078
15287.438850	57.443000	-0.852816
15288.438478	57.447000	-1.028326
15289.438738	57.447000	-0.969958
15290.438482	57.447000	-0.863760
15291.438961	57.449000	-0.899632
15292.439333	57.449000	-0.996507
15293.441177	57.453000	-1.060348
15294.440377	57.453000	-0.973201
15295.440852	57.453000	-0.878353
15296.440434	57.455000	-0.967729
15297.441314	57.455000	-0.950299
15298.441507	57.460000	-0.967121
15299.441614	57.460000	-0.884432
15300.441679	57.460000	-0.907131
15301.442136	57.461000	-0.970161
15302.442058	57.461000	-0.875110
15303.442263	57.461000	-1.048796
15304.441495	57.465000	-0.858896
15305.442969	57.465000	-2.216364
15306.443782	57.468000	-2.097399
15307.444989	57.468000	-2.101250
15308.444406	57.468000	-0.845925
15309.444407	57.469000	-1.088316
15310.445068	57.469000	-0.911590
15311.445078	57.469000	-1.011505
15312.445615	57.472000	-0.999142
15313.445521	57.472000	-1.021233
15314.445683	57.475000	-0.912806
15315.446597	57.475000	-0.943409
15316.446473	57.475000	-1.020625
15317.447266	57.479000	-1.121756
15318.446548	57.479000	-1.070481
15319.446377	57.481000	-0.868422
15320.448191	57.481000	-0.792421
15321.447437	57.481000	-1.072508
15322.449024	57.483000	-1.014950
15323.449053	57.483000	-1.033596
15324.448414	57.483000	-1.074332
15325.449023	57.485000	-0.859504
15326.450097	57.485000	-1.050620
15327.450304	57.489000	-0.956988
15328.451043	57.489000	-0.926182
15329.450930	57.489000	-0.986375
15330.450705	57.491000	-1.056092
15331.450866	57.491000	-1.021031
15332.450676	57.494000	-0.920507
15333.450829	57.494000	-0.939761
15334.450795	57.494000	-1.000966
15335.451111	57.498000	-0.998939
15336.451594	57.498000	-1.030353
15337.452713	57.498000	-0.958203
15338.452413	57.499000	-1.032785
15339.452753	57.499000	-1.003196
15340.452420	57.502000	-0.880582
15341.452621	57.502000	-1.004209
15342.453562	57.502000	-0.945233
15343.455090	57.504000	-0.937329
15344.455410	57.504000	-0.863558
15345.457166	57.509000	-0.710341
15346.457516	57.509000	-0.614884
15347.457825	57.509000	-1.001169
15348.457874	57.510000	-0.996508
15349.458102	57.510000	-0.951920
15350.457435	57.510000	-0.991846
15351.459087	57.515000	-0.960027
15352.458446	57.515000	-0.993062
15353.459322	57.518000	-0.986577
15354.459405	57.518000	-0.842278
15355.460705	57.518000	-1.221064
15356.460457	57.519000	-2.255278
15357.460886	57.519000	-0.957798
15358.461898	57.523000	-0.894161
15359.462073	57.523000	-0.746010
15360.463151	57.523000	-0.901456
15361.462421	57.525000	-0.912805
15362.463010	57.525000	-0.927398
15363.462316	57.525000	-1.003804
15364.462430	57.528000	-0.850789
15365.463122	57.528000	-1.085479
15366.463702	57.529000	-1.149522
15367.464014	57.529000	-0.989414
15368.463836	57.529000	-1.151954
15369.464219	57.533000	-1.009884
15370.464036	57.533000	-0.927195
15371.464543	57.536000	-0.994481
15372.464985	57.536000	-0.905510
15373.464646	57.536000	-1.106556
15374.465631	57.539000	-0.900443
15375.465521	57.539000	-0.926385
15376.465924	57.539000	-0.975430
15377.465468	57.542000	-0.914630
15378.465535	57.542000	-0.958406
15379.465860	57.543000	-0.948678
15380.466174	57.543000	-0.925168
15381.465975	57.543000	-0.902470
15382.465651	57.548000	-0.978673
15383.466187	57.548000	-1.158439
15384.466949	57.550000	-1.032583
15385.466764	57.550000	-0.891323
15386.466331	57.550000	-0.994075
15387.466608	57.552000	-1.095004
15388.466774	57.552000	-1.025894
15389.466572	57.552000	-1.113244
15390.466915	57.557000	-1.024273
15391.466969	57.557000	-0.963676
15392.468174	57.559000	-1.113447
15393.467392	57.559000	-0.921520
15394.467915	57.559000	-1.097841
15395.467880	57.560000	-1.189448
15396.467610	57.560000	-0.983334
15397.469252	57.563000	-1.207890
15398.469008	57.563000	-0.500579
15399.468777	57.563000	-0.920304
15400.470141	57.566000	-0.770533
15401.469525	57.566000	-0.890918
15402.469922	57.566000	-0.848966
15403.469638	57.570000	-1.105543
15404.469954	57.570000	-0.886864
15405.470365	57.573000	-0.887270
15406.470916	57.573000	-0.940166
15407.470745	57.573000	-1.048998
15408.470735	57.575000	-0.794043
15409.470881	57.575000	-0.905915
15410.470926	57.578000	-0.939355
15411.470501	57.578000	-1.068252
15412.471842	57.578000	-0.932870
15413.471360	57.581000	-0.939963
15414.471775	57.581000	-1.075954
15415.471756	57.581000	-1.056295
15416.471785	57.582000	-1.156210
15417.473180	57.582000	-0.939963
15418.472810	57.586000	-0.876528
15419.472745	57.586000	-0.874907
15420.472941	57.586000	-0.980092
15421.472411	57.589000	-0.897403
15422.472955	57.589000	-1.011505
15423.472316	57.593000	-0.901862
15424.472977	57.593000	-1.006844
15425.472666	57.593000	-0.893552
15426.472909	57.596000	-0.847750
15427.472922	57.596000	-1.016977
15428.472895	57.596000	-0.998129
15429.474143	57.597000	-0.808837
15430.473487	57.597000	-1.071900
15431.473364	57.599000	-1.058321
15432.474036	57.599000	-0.970971
15433.475173	57.599000	-0.850587
15434.474489	57.603000	-1.009073
15435.474311	57.603000	-0.926587
15436.475104	57.605000	-1.033798
15437.475094	57.605000	-1.051633
15438.475573	57.605000	-1.000763
15439.476073	57.608000	-0.935910
15440.475359	57.608000	-0.976038
15441.475510	57.608000	-1.206471
15442.475459	57.613000	-0.974619
15443.477194	57.613000	-0.879569
15444.477335	57.616000	-1.060146
15445.477343	57.616000	-0.839035
15446.477585	57.616000	-0.821403
15447.477715	57.616000	-0.952124
15448.479113	57.616000	-0.888891
15449.478835	57.620000	-0.783099
15450.478840	57.620000	-0.933478
15451.478400	57.620000	-0.983537
15452.479165	57.624000	-0.817957
15453.479231	57.624000	-0.899227
15454.478467	57.624000	-1.064401
15455.479366	57.625000	-1.030150
15456.479638	57.625000	-0.937734
15457.479481	57.629000	-1.021436
15458.479647	57.629000	-0.856262
15459.479313	57.629000	-0.932262
15460.479336	57.631000	-0.979686
15461.479856	57.631000	-0.785531
15462.479575	57.631000	-0.943611
15463.480548	57.631000	-0.932464
15464.480443	57.631000	-0.857275
15465.480709	57.636000	-0.932870
15466.480464	57.636000	-0.910779
15467.480329	57.636000	-0.872272
15468.480379	57.639000	-1.166546
15469.480476	57.639000	-1.035622
