#lab INRiM
#s CNTArO2Etching_N1new
#t 2.7
#d 0.5
#V -100
#
#Time	Current
318.078992	-362819.800000
319.080348	-362884.900000
320.081239	-387470.900000
321.081365	-388004.900000
322.081149	-408693.600000
323.080739	-408357.500000
324.080914	-391403.700000
325.082376	-376561.400000
326.083017	-377454.300000
327.083983	-379614.600000
328.085009	-376284.000000
329.085394	-375997.100000
330.085436	-374993.700000
331.085249	-376295.500000
332.084969	-388965.400000
333.085916	-387676.600000
334.085799	-387758.100000
335.086002	-389252.800000
336.086183	-388078.000000
337.085921	-390033.100000
338.086615	-387717.000000
339.088101	-388783.900000
340.087793	-386523.400000
341.088035	-386838.300000
342.087631	-395719.100000
343.087703	-394640.800000
344.089177	-396148.500000
345.089143	-395612.600000
346.088919	-395763.400000
347.089095	-393627.200000
348.089193	-393215.500000
349.089204	-393245.600000
350.088716	-394890.300000
351.088993	-398221.700000
352.090274	-398429.800000
353.091230	-398296.700000
354.091437	-398177.300000
355.091239	-405853.500000
356.092466	-416949.500000
357.092499	-413442.200000
358.093071	-410486.500000
359.093379	-404095.700000
360.093026	-403358.000000
361.093480	-403608.100000
362.092609	-407271.500000
363.092699	-402322.000000
364.093001	-382518.300000
365.093285	-382339.600000
366.092962	-384953.100000
367.093520	-375940.800000
368.094270	-382203.900000
369.095514	-383273.700000
370.095155	-374289.300000
371.094916	-381606.700000
372.095381	-382456.200000
373.095939	-380218.700000
374.096034	-383762.300000
375.095737	-382316.200000
376.096130	-382432.400000
377.095956	-382963.800000
378.096115	-391274.400000
379.095678	-390584.900000
380.096158	-391124.500000
381.096272	-388289.600000
382.095723	-387125.900000
383.096283	-387670.100000
384.095693	-389963.900000
385.095716	-390807.900000
386.097462	-392164.900000
387.098408	-397290.100000
388.098033	-394390.100000
389.097663	-396968.900000
390.098011	-395631.400000
391.097667	-397166.700000
392.099483	-396594.600000
393.099202	-396055.300000
394.098928	-392355.800000
395.099315	-393437.300000
396.099309	-392441.500000
397.099590	-389163.700000
398.100164	-381645.900000
399.100266	-383961.600000
400.099917	-382311.700000
401.099778	-375700.600000
402.100007	-375004.800000
403.101263	-375286.000000
404.102228	-371885.700000
405.101894	-373128.600000
406.102435	-371451.600000
407.102594	-373461.600000
408.103258	-372449.100000
409.103730	-372701.500000
410.104544	-374344.800000
411.105230	-377117.300000
412.106375	-374748.900000
413.106457	-372498.400000
414.105737	-374003.400000
415.107226	-373557.600000
416.107872	-371920.900000
417.107945	-374676.700000
418.108027	-370567.500000
419.108243	-374592.900000
420.107838	-372265.600000
421.108932	-373440.700000
422.109017	-372979.100000
423.108621	-373100.700000
424.108959	-372575.800000
425.109601	-370485.300000
426.109843	-371443.300000
427.110086	-371525.700000
428.110971	-371314.900000
429.112211	-373528.900000
430.112888	-372242.500000
431.114062	-374325.500000
432.114204	-374601.000000
433.115342	-373820.700000
434.115242	-374700.700000
435.114887	-373555.400000
436.116453	-371707.600000
437.115884	-373549.600000
438.116083	-373174.300000
439.115622	-372464.700000
440.116594	-405174.300000
441.117375	-404819.300000
442.118548	-404857.300000
443.118279	-406274.200000
444.117841	-406328.800000
445.118239	-374543.300000
446.118054	-374828.800000
447.118623	-375041.300000
448.119031	-374196.700000
449.118579	-374537.500000
450.118910	-375208.200000
451.119606	-377296.600000
452.120338	-374917.700000
453.119845	-386814.300000
454.120298	-388903.500000
455.121070	-383521.100000
456.120951	-390051.800000
457.120919	-388585.900000
458.121290	-387984.900000
459.120859	-388011.300000
460.122557	-389058.900000
461.121967	-408638.400000
462.122031	-390183.900000
463.122259	-391649.500000
464.122212	-391440.000000
465.121784	-389127.500000
466.122115	-388927.200000
467.123109	-391407.800000
468.123158	-399235.000000
469.123379	-398435.400000
470.123031	-397364.800000
471.122663	-397562.000000
472.124355	-397657.600000
473.123624	-398222.400000
474.123605	-397208.800000
475.123996	-398387.600000
476.123806	-398994.600000
477.124363	-399052.700000
478.124046	-399169.800000
479.124261	-397606.600000
480.123674	-397172.500000
481.125273	-397212.400000
482.125454	-398558.200000
483.125380	-398086.200000
484.126558	-399891.700000
485.125609	-400035.300000
486.126167	-396413.100000
487.125629	-392199.700000
488.125960	-394241.900000
489.125784	-394499.600000
490.127048	-392364.900000
491.127594	-393759.600000
492.127870	-394096.700000
493.128390	-394417.600000
494.128305	-394263.700000
495.127975	-395423.300000
496.128108	-394559.500000
497.128168	-397392.900000
498.127982	-396535.000000
499.128049	-397522.900000
500.129271	-397520.600000
501.128803	-396357.300000
502.129758	-398302.800000
503.129626	-397227.900000
504.129875	-387200.400000
505.131255	-384030.200000
506.131518	-387079.000000
507.131418	-383036.500000
508.130918	-384292.300000
509.131283	-380386.500000
510.131163	-385225.400000
511.130691	-370383.900000
512.130647	-372677.400000
513.131310	-372409.700000
514.132275	-375578.300000
515.133019	-378977.000000
516.132688	-378220.100000
517.134316	-379355.000000
518.135156	-387941.000000
519.134785	-390592.800000
520.135281	-388585.500000
521.134619	-386602.600000
522.134828	-384464.900000
523.134637	-382437.100000
524.135211	-382541.800000
525.135005	-376390.600000
526.135346	-383031.900000
527.134746	-385324.100000
528.136116	-384759.400000
529.135627	-385980.200000
530.136044	-391018.900000
531.137518	-389904.100000
532.137366	-389132.500000
533.138444	-390531.000000
534.139402	-391916.500000
535.140435	-392087.900000
536.139800	-396658.100000
537.140748	-394194.900000
538.141162	-393293.500000
539.140926	-393557.700000
540.142527	-393408.300000
541.143414	-399436.300000
542.143215	-401498.000000
543.143211	-401299.300000
544.143365	-402733.400000
545.143122	-400543.700000
546.142668	-402612.000000
547.142694	-403021.900000
548.142882	-402332.900000
549.143194	-403555.800000
550.144555	-402773.500000
551.143858	-403010.000000
552.143805	-402759.400000
553.144227	-402220.100000
554.144603	-401852.500000
555.146378	-401246.600000
556.146253	-401618.800000
557.146091	-403338.600000
558.146671	-402722.500000
559.146598	-402690.100000
560.146794	-402103.200000
561.147364	-406236.600000
562.147343	-406428.000000
563.147323	-407070.600000
564.147244	-405985.300000
565.147327	-405977.400000
566.147102	-406612.200000
567.147612	-406589.300000
568.148858	-407559.200000
569.150417	-405618.300000
570.149899	-405354.700000
571.151146	-406776.500000
572.151091	-410718.700000
573.150948	-410897.000000
574.151330	-411942.000000
575.150928	-411492.900000
576.150990	-411643.600000
577.151536	-411698.900000
578.151342	-412656.600000
579.150972	-410085.100000
580.150842	-410886.600000
581.151360	-412129.000000
582.150786	-413467.400000
583.152328	-413273.700000
584.151784	-413212.800000
585.151669	-412822.400000
586.152854	-411996.000000
587.152734	-411902.300000
588.152839	-412610.200000
589.152796	-411282.900000
590.152670	-409604.600000
591.152987	-451691.800000
592.154505	-409961.500000
593.153604	-407854.300000
594.153733	-410553.800000
595.154015	-409396.400000
596.154246	-409795.500000
597.154370	-410792.700000
598.154087	-410973.100000
599.155372	-409623.800000
600.156572	-412937.900000
601.155611	-412447.500000
602.156487	-408099.200000
603.155812	-408257.300000
604.156103	-408292.200000
605.156450	-408147.500000
606.157382	-408795.500000
607.156926	-407436.100000
608.157110	-400806.200000
609.156653	-404029.100000
610.158080	-403907.000000
611.158134	-404876.000000
612.157863	-411641.700000
613.158279	-410372.600000
614.157640	-410443.400000
615.159447	-411107.900000
616.160266	-410413.900000
617.160391	-408515.700000
618.160126	-408717.100000
619.160226	-403456.100000
620.159914	-402823.200000
621.159971	-402720.200000
622.160612	-398459.500000
623.160750	-400523.800000
624.161273	-399415.300000
625.160901	-406164.000000
626.161088	-406032.700000
627.160715	-403417.000000
628.162320	-401533.600000
629.162558	-400432.400000
630.163202	-399261.300000
631.162600	-397864.300000
632.163203	-400414.900000
633.164076	-391994.300000
634.163647	-392352.400000
635.163787	-391129.000000
636.165113	-393459.300000
637.164801	-394828.400000
638.165284	-391670.500000
639.165278	-392490.500000
640.164638	-392803.400000
641.165390	-393429.800000
642.165278	-393173.800000
643.164774	-396653.500000
644.165409	-396256.000000
645.165438	-402015.100000
646.165619	-391417.800000
647.166304	-392763.500000
648.166105	-399922.500000
649.166533	-397914.600000
650.167583	-398203.700000
651.167631	-399310.100000
652.168900	-399094.300000
653.170019	-399691.000000
654.171111	-385040.800000
655.170602	-383925.900000
656.170611	-393262.500000
657.171267	-396319.500000
658.170598	-395433.500000
659.170835	-395351.200000
660.170826	-385685.900000
661.170823	-384626.100000
662.170622	-382027.300000
663.171128	-390506.200000
664.172667	-390086.700000
665.173266	-397409.200000
666.172981	-396046.400000
667.174453	-396527.400000
668.175495	-398405.900000
669.176280	-402215.400000
670.176858	-399661.400000
671.177415	-394718.300000
672.177354	-399121.500000
673.177121	-398540.500000
674.177004	-406409.200000
675.176878	-406278.300000
676.176837	-406511.500000
677.176580	-407148.400000
678.178452	-407296.400000
679.177928	-406799.700000
680.177980	-412007.100000
681.178324	-413624.300000
682.178102	-413685.700000
683.179020	-412143.200000
684.179986	-410902.500000
685.181433	-412546.300000
686.181565	-410932.500000
687.181717	-405998.700000
688.183534	-405195.800000
689.182689	-408564.200000
690.183527	-407840.100000
691.184206	-406332.300000
692.185036	-405809.800000
693.184682	-407119.700000
694.185311	-404131.000000
695.185132	-403943.900000
696.184842	-405077.500000
697.185246	-401632.000000
698.184655	-399527.700000
699.185198	-398523.300000
700.185207	-398975.800000
701.186234	-389599.800000
702.186648	-391333.400000
703.188538	-386708.000000
704.188326	-387627.900000
705.188301	-386723.200000
706.187638	-394875.500000
707.188141	-394538.600000
708.189441	-394141.800000
709.189262	-395273.900000
710.189366	-393198.900000
711.189302	-392212.500000
712.189386	-393265.500000
713.189164	-392604.600000
714.188681	-391927.500000
715.189326	-401600.200000
716.189564	-401151.200000
717.189082	-400195.900000
718.189426	-399006.100000
719.189428	-399536.900000
720.190374	-400352.700000
721.189890	-401127.800000
722.191420	-400622.500000
723.191997	-399724.600000
724.192179	-400037.500000
725.192415	-401028.600000
726.191737	-401768.400000
727.191782	-402038.200000
728.191852	-403190.600000
729.193595	-403753.400000
730.194434	-400959.300000
731.195226	-401854.700000
732.194775	-400186.800000
733.194581	-400272.400000
734.194915	-398886.400000
735.194664	-399237.500000
736.195493	-399045.000000
737.196411	-419363.300000
738.195585	-420055.000000
739.195582	-421794.300000
740.195817	-424574.600000
741.195940	-423269.500000
742.195956	-424122.900000
743.197344	-424574.600000
744.197220	-425617.600000
745.198328	-423135.600000
746.199361	-424793.100000
747.200001	-425827.900000
748.201321	-424138.300000
749.202343	-426371.900000
750.201647	-424229.600000
751.201821	-423857.100000
752.203529	-424867.200000
753.203550	-423597.800000
754.202852	-425463.400000
755.202734	-423962.500000
756.204244	-422320.200000
757.203816	-423727.200000
758.203601	-425149.000000
759.204980	-424041.700000
760.205595	-424058.900000
761.205703	-421941.800000
762.205782	-422086.900000
763.207304	-421171.900000
764.206651	-421821.500000
765.206961	-410297.400000
766.207294	-409933.100000
767.207038	-411524.800000
768.207162	-411058.600000
769.207390	-411697.900000
770.207312	-412162.200000
771.206686	-412490.600000
772.208197	-415065.100000
773.209361	-415422.100000
774.208791	-414748.700000
775.208659	-416425.600000
776.209157	-418079.400000
777.209270	-419409.600000
778.208682	-419643.800000
779.209286	-420547.300000
780.210550	-424315.500000
781.209728	-422399.800000
782.210195	-420928.300000
783.209759	-420690.800000
784.210210	-425006.100000
785.209772	-425535.700000
786.210226	-425165.100000
787.209602	-429083.700000
788.209585	-430800.300000
789.209784	-430078.800000
790.209764	-432996.400000
791.209873	-433030.900000
792.210475	-431304.200000
793.211540	-429355.500000
794.212493	-429452.700000
795.211951	-431431.600000
796.211918	-431227.900000
797.212131	-430691.300000
798.211600	-431604.000000
799.212003	-438615.800000
800.213288	-441659.700000
801.214043	-442920.100000
802.214056	-440744.000000
803.213844	-442390.800000
804.214252	-440178.900000
805.214201	-439356.200000
806.213867	-440589.600000
807.215439	-442755.000000
808.215299	-440311.500000
809.214940	-440285.700000
810.214950	-441190.800000
811.215180	-437279.300000
812.216542	-440119.700000
813.216187	-437732.800000
814.215618	-437845.800000
815.215951	-436824.300000
816.215675	-437209.500000
817.215650	-437554.300000
818.216541	-435715.900000
819.215731	-435994.300000
820.216403	-434166.300000
821.216415	-431751.200000
822.215931	-426048.000000
823.215617	-425155.300000
824.215751	-426500.500000
825.215688	-424718.200000
826.216543	-424964.700000
827.215762	-420736.200000
828.217474	-427098.900000
829.217086	-425912.900000
830.216999	-428508.400000
831.216632	-424315.400000
832.217605	-428112.100000
833.218110	-433300.600000
834.218296	-431465.400000
835.218174	-433582.800000
836.217953	-431499.900000
837.217952	-434408.900000
838.219132	-428090.600000
839.219397	-427253.100000
840.218891	-429209.700000
841.220266	-428729.900000
842.221553	-427846.700000
843.221150	-426765.000000
844.220724	-427574.600000
845.221295	-426087.500000
846.220971	-426960.100000
847.220710	-426813.500000
848.221348	-425853.300000
849.221547	-428322.000000
850.221384	-425806.500000
851.220922	-424271.200000
852.221291	-427871.600000
853.221882	-424621.200000
854.221959	-423912.000000
855.221775	-428194.700000
856.222285	-428209.300000
857.223314	-425947.400000
858.222741	-430645.500000
859.224071	-431914.800000
860.224062	-444970.000000
861.223968	-454988.600000
862.225551	-453541.000000
863.225387	-454613.900000
864.224751	-455341.700000
865.224635	-454569.800000
866.224673	-454206.900000
867.226221	-456919.000000
868.225629	-444103.100000
869.226375	-443941.800000
870.226214	-419727.700000
871.226451	-420126.200000
872.225826	-421865.500000
873.225935	-421158.100000
874.226564	-385491.800000
875.225960	-391507.000000
876.225965	-431707.300000
877.226182	-436777.700000
878.227252	-433439.200000
879.226912	-435707.400000
880.227271	-432078.700000
881.226871	-432485.400000
882.227144	-432308.700000
883.228384	-438790.300000
884.228302	-445590.500000
885.227698	-438178.100000
886.228996	-425014.800000
887.228961	-425210.300000
888.228761	-425444.300000
889.229301	-426507.300000
890.230278	-424212.800000
891.229679	-423829.900000
892.230427	-423333.500000
893.230347	-422854.800000
894.230383	-422926.700000
895.230513	-412804.600000
896.231214	-413470.500000
897.230639	-413140.300000
898.230893	-412746.900000
899.230592	-412672.200000
900.232330	-412664.300000
901.233559	-411167.400000
902.232743	-408842.100000
903.233212	-412368.400000
904.233384	-412920.300000
905.234458	-412767.900000
906.234291	-412821.400000
907.234134	-412073.600000
908.233751	-413665.600000
909.234128	-414003.600000
910.234195	-417404.800000
911.235236	-417984.900000
912.235507	-417716.700000
913.235492	-417450.200000
914.235202	-417468.800000
915.235014	-419576.800000
916.235295	-420149.100000
917.235297	-418599.800000
918.235026	-419948.300000
919.235391	-420133.500000
920.235078	-420331.500000
921.235610	-420967.100000
922.236216	-420505.800000
923.235770	-418241.100000
924.237410	-418839.400000
925.237256	-418541.900000
926.237457	-423779.900000
927.236614	-423706.700000
928.238317	-423556.000000
929.239134	-424571.400000
930.238945	-425423.100000
931.239103	-425873.900000
932.239165	-429740.600000
933.239011	-429621.500000
934.239470	-428318.200000
935.239192	-428632.700000
936.240259	-417672.100000
937.239985	-422873.900000
938.239658	-420457.400000
939.241281	-420661.000000
940.240938	-378073.400000
941.241130	-378255.000000
942.240759	-379426.100000
943.240610	-388967.000000
944.241510	-391741.900000
945.241655	-391183.800000
946.241860	-392023.400000
947.242287	-391475.300000
948.241866	-390777.800000
949.242203	-389730.800000
950.242210	-388907.400000
951.241616	-399662.100000
952.241974	-398742.100000
953.242213	-395955.400000
954.242246	-396108.300000
955.242144	-395620.300000
956.243434	-394867.900000
957.243131	-394911.200000
958.244223	-395254.900000
959.244144	-396368.000000
960.244488	-401133.100000
961.244159	-401267.200000
962.244283	-403250.800000
963.243769	-402398.500000
964.244354	-401476.700000
965.244495	-401585.900000
966.244550	-401651.300000
967.245258	-403421.800000
968.245159	-404847.900000
969.246017	-399656.700000
970.246016	-426317.400000
971.246675	-425695.400000
972.246783	-408695.500000
973.247336	-406777.200000
974.246770	-412034.400000
975.247321	-406595.100000
976.247142	-406950.300000
977.247895	-430028.200000
978.247668	-408224.300000
979.248493	-410125.800000
980.249191	-408207.700000
981.249535	-407611.800000
982.249397	-406468.900000
983.248751	-407640.800000
984.248738	-407810.000000
985.248845	-406515.200000
986.249209	-406141.700000
987.248855	-404705.200000
988.249153	-405957.900000
989.249255	-405721.000000
990.248922	-403354.300000
991.248624	-405149.300000
992.250088	-402674.500000
993.249719	-404143.800000
994.250309	-401222.600000
995.250021	-401987.600000
996.249676	-399937.600000
997.249811	-395843.800000
998.250387	-393175.600000
999.250343	-395893.900000
1000.249603	-394074.000000
1001.250151	-393820.300000
1002.249963	-394403.500000
1003.249875	-393230.600000
1004.249975	-393971.200000
1005.249945	-394378.500000
1006.250121	-394502.600000
1007.249911	-393930.800000
1008.250082	-393116.600000
1009.249921	-391919.600000
1010.251564	-391834.800000
1011.252544	-392217.200000
1012.253383	-392292.000000
1013.252650	-393410.700000
1014.253509	-394743.600000
1015.252807	-392582.300000
1016.254281	-393460.300000
1017.253678	-393741.400000
1018.253639	-391763.600000
1019.254398	-390738.600000
1020.255319	-391448.900000
1021.255261	-390803.200000
1022.255484	-391694.400000
1023.255491	-392111.700000
1024.255423	-382149.500000
1025.255389	-379372.600000
1026.255391	-379633.100000
1027.255233	-380281.200000
1028.254822	-380532.100000
1029.255020	-377826.700000
1030.255147	-375569.800000
1031.255309	-376999.500000
1032.256122	-374318.500000
1033.256250	-375229.100000
1034.256482	-375331.600000
1035.256244	-401990.700000
1036.255642	-376345.900000
1037.255942	-375426.300000
1038.256124	-374766.000000
1039.256520	-383562.000000
1040.255755	-382164.400000
1041.255698	-383452.400000
1042.255623	-382431.900000
1043.256053	-384665.500000
1044.256216	-381802.500000
1045.256153	-383361.200000
1046.255699	-383608.600000
1047.257415	-384092.500000
1048.257442	-381195.200000
1049.257113	-381480.600000
1050.257514	-382558.900000
1051.257372	-383837.700000
1052.256703	-381058.700000
1053.256876	-380497.300000
1054.257415	-381054.400000
1055.257020	-381084.000000
1056.258392	-377219.300000
1057.257839	-388265.900000
1058.257717	-383995.300000
1059.257840	-381780.900000
1060.258183	-395976.100000
1061.258431	-399093.400000
1062.257979	-405210.200000
1063.258359	-398230.500000
1064.257594	-396206.500000
1065.258363	-400429.400000
1066.259558	-395674.400000
1067.259104	-396503.500000
1068.259271	-395957.400000
1069.259169	-399638.800000
1070.260470	-401032.200000
1071.260410	-400442.600000
1072.259867	-395113.600000
1073.261416	-387014.400000
1074.260918	-388680.800000
1075.261371	-389253.800000
1076.261320	-390237.400000
1077.262593	-396033.800000
1078.263526	-381715.000000
1079.262918	-383668.400000
1080.264611	-397313.300000
1081.266507	-395765.400000
1082.267192	-382106.000000
1083.268570	-381899.900000
1084.267886	-379015.300000
1085.267994	-381216.100000
1086.268352	-378607.400000
1087.268644	-379020.200000
1088.269236	-378844.600000
1089.268778	-370662.600000
1090.268740	-371250.500000
1091.269039	-372596.000000
1092.268618	-372548.600000
1093.269413	-377473.300000
1094.269441	-375870.700000
1095.269307	-375764.600000
1096.269189	-372857.600000
1097.269272	-372381.600000
1098.269076	-371821.100000
1099.269605	-375013.700000
1100.271135	-373576.800000
1101.272572	-374299.000000
1102.272124	-370867.500000
1103.273413	-379802.700000
1104.273301	-382877.000000
1105.272963	-386184.800000
1106.273081	-385006.300000
1107.273294	-385537.000000
1108.274281	-380042.300000
1109.274135	-381605.000000
1110.274378	-379983.100000
1111.274125	-375097.700000
1112.273779	-375612.400000
1113.273746	-377205.000000
1114.273711	-375395.500000
1115.274379	-374979.700000
1116.274543	-375310.100000
1117.274389	-377568.500000
1118.273765	-377801.700000
1119.273947	-378505.800000
1120.274386	-385728.600000
1121.273991	-388223.000000
1122.275215	-386910.200000
1123.274600	-418108.700000
1124.275340	-417320.300000
1125.275292	-423777.400000
1126.275077	-393114.900000
1127.274699	-390838.300000
1128.274822	-394518.300000
1129.276073	-393513.200000
1130.276196	-392258.200000
1131.275771	-393937.600000
1132.276170	-391995.700000
1133.276563	-394937.100000
1134.277288	-396843.700000
1135.276924	-393660.000000
1136.277258	-393223.700000
1137.276627	-395873.700000
1138.278394	-394585.000000
1139.278288	-397896.700000
1140.277869	-397910.000000
1141.278130	-398094.600000
1142.277737	-396573.000000
1143.278243	-397955.800000
1144.278396	-397192.400000
1145.277899	-396435.300000
