#p 4E-6
#m keithley
-1 0.184 0.062 #keithley staccato
2000 -1.222E6 130E3
6 15.95 0.40
40 9.71 0.79
80 8.2 1.3
119 7.1 1.9
160 6.10 0.58
200 5.6 0.77
300 3.84 0.36
400 2.76 0.34
500 2.50 0.31
600 1.64 0.69
700 2.04 1.26
801 1.28 0.28
901 0.38 0.68
999 0.09 1.4
1200 -13.4 4.1
1400 -663 191
1500 -5.81E3 663
