#p 4E-6
#m keithley
6 0.03 0.14
40 0.13 0.18
80 0.60 0.30
121 0.29 0.11
161 0.31 0.18
201 0.34 0.16
249 0.33 0.32
300 0.77 0.59
400 0.83 0.56
501 1.12 0.50

