#p = 3E-5
#d 1
# quarto scan: I vs deltaV con deltaV positivo, ion gauge accesa, ma p maggiore
6 -0.33 0.02
40 0.03 0.14
79 0.25 0.32
120 0.52 0.30
160 0.83 0.29
199 1.09 0.26
250 2.01 0.82
300 1.37 1.18
351 1.97 0.36
399 2.13 0.57
500 2.88 0.84
600 4.82 2.33
700 5.25 0.78
800 5.68 1.24
901 5.39 0.68
1000 6.47 0.51
