#p 3E-6
#m k6487

#secondo scan: I vs deltaV con deltaV positivo
6 0.399 0.014
40 0.82 0.35
80 0.72 0.30
120 0.90 0.19
161 1.16 0.24
200 1.42 0.60
250 1.44 0.15
300 1.93 0.57
351 2.53 0.91
400 2.23 0.79
450 2.21 0.29
500 2.88 1.0
600 3.07 0.39
700 3.78 0.63
800 4.46 0.38
900 4.42 0.65
1000 5.88 1.37
