#p 4E-6
#deltaV 100
#m k6487
# d (mm)  I (pA)  err_I (pA)
6 -0.044 0.055
5.5 -0.073 0.066
5.25 -0.063 0.069
5 -0.052 0.054
4.75 -0.063 0.059
4.5 -0.063 0.074
4.25 -0.058 0.078
4 -0.124 0.057  # L = 36.16
3.75 -0.12 0.14
3.5 0.088 0.13   # L = 36.66
3.4 -0.14 0.13   # L = 36.76
3.39 -0.417 0.090  # L = 36.77
3.39 -24.15 1.9
3.39 -16.12 0.42
3.4 
