#p 1000
#d 1.5
# nono scan: I vs deltaV con deltaV positivo, senza panino, solo copper tape+nanotubi, pressione atm
6 -2.44 0.02
40 -1.40 0.10
80 -1.26 0.59
121 -0.31 0.22
160 0.15 0.15
201 0.48 0.12
251 0.67 0.17
300 0.97 0.25
350 1.34 0.33
400 1.84 0.31
500 2.47 0.16
600 3.02 0.18
700 3.76 0.08
800 4.39 0.26
899 6.58 0.59
1000 9.37 0.50
