#lab INRiM
#hv keithley6487
#s CNTArO2Etching_AsGrown_N1new_b
#t variable
#d 1.0
#V -350
#
#Time	Temp	Current
# s	K	pA	
1227.112439	79.830000	-58.250180
1230.112659	79.822000	-51.383080
1233.112720	79.815000	-58.607080
1236.113877	79.808000	-56.636610
1239.113324	79.802000	-51.440020
1242.113218	79.786000	-49.499130
1245.113167	79.778000	-51.689090
1248.113155	79.771000	-56.442600
1251.113284	79.765000	-55.951920
1254.114039	79.756000	-53.528040
1257.113220	79.749000	-56.826110
1260.114032	79.744000	-47.425670
1263.113472	79.727000	-57.987250
1266.113751	79.721000	-61.156160
1269.113698	79.711000	-51.741780
1272.113533	79.707000	-56.479670
1275.113533	79.699000	-54.437030
1278.113991	79.692000	-51.384640
1281.113605	79.676000	-55.141770
1284.113634	79.669000	-52.508100
1287.114097	79.663000	-55.703380
1290.115036	79.654000	-56.827630
1293.114655	79.646000	-58.831340
1296.114234	79.640000	-56.647250
1299.115869	79.632000	-52.284510
1302.116723	79.618000	-57.536190
1305.117970	79.611000	-52.710750
1308.117439	79.602000	-52.361140
1311.117087	79.595000	-58.185210
1314.117269	79.590000	-57.628840
1317.118011	79.580000	-58.522840
1320.117283	79.567000	-50.641160
1323.119002	79.558000	-51.480260
1326.118112	79.553000	-49.100770
1329.118589	79.544000	-53.044550
1332.118915	79.537000	-59.689070
1335.118825	79.530000	-61.759840
1338.118674	79.523000	-57.695260
1341.118522	79.507000	-55.995770
1344.120040	79.500000	-49.545830
1347.119095	79.492000	-55.383870
1350.121006	79.486000	-55.055940
1353.121803	79.479000	-60.264640
1356.121290	79.471000	-61.342320
1359.121876	79.457000	-56.444690
1362.122157	79.448000	-60.945230
1365.122706	79.441000	-56.147750
1368.122868	79.435000	-55.327700
1371.122816	79.427000	-60.934910
1374.123497	79.419000	-58.445760
1377.123593	79.413000	-50.861190
1380.123507	79.397000	-51.529020
1383.125061	79.391000	-51.229030
1386.124741	79.383000	-49.004200
1389.124614	79.375000	-60.229340
1392.124633	79.366000	-61.624160
1395.124888	79.358000	-52.947180
1398.124214	79.345000	-53.811800
1401.125947	79.337000	-62.716010
1404.125185	79.331000	-62.026100
1407.125424	79.323000	-61.134080
1410.125958	79.315000	-58.183420
1413.125752	79.308000	-56.671020
1416.126027	79.301000	-58.882860
1419.125778	79.287000	-60.628360
1422.126535	79.280000	-53.156920
1425.127047	79.272000	-55.432620
1428.126950	79.264000	-54.552990
1431.126773	79.258000	-58.100720
1434.126150	79.251000	-63.100070
1437.127304	79.236000	-56.696720
1440.127129	79.227000	-53.023330
1443.127363	79.219000	-62.199340
1446.127270	79.214000	-63.277790
1449.127851	79.204000	-56.418030
1452.128874	79.197000	-60.100750
1455.128200	79.191000	-58.764050
1458.128382	79.176000	-56.422900
1461.128285	79.169000	-53.880450
1464.128863	79.160000	-55.494200
1467.128220	79.154000	-62.070380
1470.129777	79.147000	-55.069980
1473.131042	79.138000	-66.633970
1476.131526	79.124000	-55.188110
1479.131470	79.115000	-57.997300
1482.131301	79.109000	-55.850100
1485.131920	79.102000	-49.547500
1488.132055	79.094000	-51.307980
1491.131777	79.086000	-56.116000
1494.131095	79.080000	-61.917940
1497.132917	79.063000	-61.081670
1500.132994	79.058000	-64.487920
1503.132345	79.050000	-56.193610
1506.133007	79.042000	-59.280840
1509.132726	79.036000	-58.219190
1512.132086	79.028000	-67.448080
1515.132508	79.013000	-74.583080
1518.132405	79.007000	-59.073870
1521.133516	78.998000	-57.039370
1524.134987	78.992000	-61.574380
1527.134210	78.983000	-61.565450
1530.134279	78.976000	-56.804440
1533.135070	78.968000	-57.221170
1536.134367	78.954000	-58.712060
1539.134570	78.947000	-66.930190
1542.134861	78.938000	-61.523030
1545.134186	78.932000	-63.105750
1548.134275	78.925000	-61.721030
1551.135538	78.917000	-57.358950
1554.136966	78.902000	-60.762590
1557.136645	78.894000	-60.898560
1560.136534	78.886000	-69.371860
1563.136440	78.881000	-57.975510
1566.136298	78.871000	-53.198930
1569.136998	78.865000	-58.089180
1572.137675	78.856000	-62.118480
1575.138602	78.842000	-60.829630
1578.138815	78.834000	-60.412910
1581.138490	78.825000	-61.473720
1584.138876	78.821000	-62.518370
1587.138441	78.813000	-59.619200
1590.138080	78.804000	-52.444300
1593.139977	78.790000	-59.148960
1596.139824	78.783000	-60.881280
1599.139223	78.776000	-60.980570
1602.139224	78.768000	-53.089230
1605.139898	78.761000	-54.860630
1608.139204	78.754000	-54.524590
1611.139341	78.746000	-58.665770
1614.139625	78.730000	-61.097720
1617.139647	78.723000	-60.160700
1620.139177	78.716000	-57.840020
1623.140957	78.708000	-60.911440
1626.140856	78.701000	-61.814990
1629.141523	78.694000	-64.427120
1632.141302	78.679000	-60.881630
1635.141263	78.671000	-66.859910
1638.141859	78.662000	-65.275530
1641.142334	78.657000	-57.058860
1644.142944	78.646000	-56.356380
1647.142780	78.640000	-63.806090
1650.142807	78.634000	-57.304940
1653.142580	78.618000	-56.413300
1656.143593	78.612000	-65.802290
1659.143988	78.602000	-65.993010
1662.143281	78.595000	-62.832390
1665.143921	78.589000	-65.754240
1668.143448	78.581000	-59.089920
1671.144339	78.567000	-61.376540
1674.144102	78.558000	-62.807270
1677.144693	78.550000	-68.749240
1680.144156	78.543000	-70.627480
1683.144857	78.535000	-68.136290
1686.144430	78.529000	-67.578320
1689.144722	78.522000	-71.579840
1692.144667	78.506000	-66.266160
1695.145067	78.499000	-67.481850
1698.144353	78.490000	-67.196460
1701.144167	78.485000	-67.422460
1704.145609	78.477000	-66.664020
1707.146746	78.467000	-68.655960
1710.146078	78.455000	-68.469500
1713.147729	78.445000	-68.342610
1716.148770	78.437000	-69.186980
1719.148883	78.432000	-68.135070
1722.149382	78.423000	-77.767640
1725.149562	78.418000	-69.824810
1728.150529	78.410000	-70.573940
1731.150130	78.395000	-71.030130
1734.150306	78.387000	-76.149850
1737.151054	78.379000	-73.015370
1740.151058	78.371000	-77.305530
1743.151711	78.366000	-77.319480
1746.151096	78.356000	-72.837840
1749.152557	78.342000	-52.980640
1752.152507	78.334000	-55.192080
1755.152290	78.326000	-59.979810
1758.152394	78.319000	-53.520360
1761.152674	78.310000	-56.356260
1764.152102	78.304000	-63.960210
1767.154069	78.297000	-67.203880
1770.153210	78.281000	-56.768320
1773.154949	78.273000	-56.558310
1776.155308	78.264000	-56.678710
1779.155962	78.259000	-63.959180
1782.155418	78.252000	-59.823270
1785.155950	78.245000	-52.821490
1788.155324	78.229000	-55.760740
1791.155750	78.221000	-56.487550
1794.155229	78.213000	-55.240860
1797.156098	78.206000	-55.582590
1800.157107	78.198000	-63.584170
1803.157132	78.191000	-53.847430
1806.157140	78.185000	-62.749730
1809.157128	78.168000	-62.730890
1812.157343	78.161000	-57.224070
1815.157642	78.153000	-61.843540
1818.157989	78.146000	-60.060780
1821.157613	78.139000	-53.845780
1824.157177	78.131000	-58.013700
1827.157455	78.115000	-54.394230
1830.157846	78.108000	-47.441510
1833.157954	78.102000	-52.385460
1836.157169	78.094000	-52.931290
1839.157282	78.085000	-49.536180
